name,sev_rel,dwellings
SR6 8,0.9685,2820
SR6 9,0.8671,4071
SR7 0,0.8308,2795
SR7 1,0.7558,98
SR7 7,0.7967,4580
SR7 8,0.7732,3656
SR7 9,0.7805,3553
SR8 1,0.8815,2517
SR8 2,0.7582,3819
SR8 3,0.8125,3956
SR8 4,0.7340,3877
SR8 5,0.7523,3434
SR8 9,0.8288,69
SS0 0,1.0045,4605
SS0 7,0.8853,5218
SS0 8,1.0703,3470
SS0 9,0.8771,6386
SS1 1,0.8635,2408
SS1 2,0.8832,6814
SS1 3,1.3422,4260
SS1 9,0.8569,829
SS11 7,1.1350,4091
SS11 8,1.0773,4338
SS11 9,1.0574,199
SS12 0,1.1139,3491
SS12 9,1.0627,4769
SS13 1,0.8930,3873
SS13 2,0.9913,2402
SS13 3,0.8606,3788
SS14 0,0.8710,476
SS14 1,0.8799,3998
SS14 2,0.8937,4476
SS14 3,0.9042,3120
SS15 4,1.0826,2279
SS15 5,0.9296,7076
SS15 6,0.9717,4728
SS16 4,0.9004,5082
SS16 5,1.0091,5400
SS16 6,1.1649,3360
SS17 0,0.9997,4052
SS17 1,0.9729,135
SS17 7,0.9883,4543
SS17 8,1.0699,3669
SS17 9,1.1105,1928
SS2 4,0.9027,7094
SS2 5,0.8559,3671
SS2 6,0.9140,5616
SS22 8,0.9931,32
SS3 0,1.0613,3270
SS3 3,0.8482,8
SS3 8,1.1144,2363
SS3 9,0.9557,7215
SS4 1,1.0223,5584
SS4 2,1.1580,351
SS4 3,1.1201,3439
SS4 9,0.9196,315
SS5 4,1.1944,4304
SS5 5,1.0930,2705
SS5 6,1.0266,3294
SS5 9,1.0782,96
SS6 0,1.3787,101
SS6 7,1.1161,3567
SS6 8,1.1227,4938
SS6 9,1.1032,5600
SS7 1,1.2030,4003
SS7 2,1.0756,4509
SS7 3,1.0901,4288
SS7 4,1.0249,3580
SS7 5,1.0887,5079
SS7 9,1.1665,310
SS8 0,0.9570,3722
SS8 1,1.0066,122
SS8 7,0.9563,4220
SS8 8,0.8968,3650
SS8 9,0.9702,5756
SS9 0,0.8482,15
SS9 1,1.0014,4341
SS9 2,1.1519,4232
SS9 3,1.0630,4873
SS9 4,0.9771,4631
SS9 5,1.0321,5189
SS99 1,0.8817,127
SS99 3,0.9931,11
SS99 5,0.8386,20
SS99 6,0.9931,370
SS99 9,0.8779,589
ST1 1,0.7501,472
ST1 2,0.7310,2211
ST1 3,0.7672,2687
ST1 4,0.7501,1584
ST1 5,0.7691,2143
ST1 6,0.8151,6055
ST10 1,0.9193,5125
ST10 2,0.9886,2354
ST10 3,1.0790,1127
ST10 4,1.0545,3132
ST10 9,0.7930,55
ST11 9,1.0108,4417
ST12 9,1.0982,1759
ST13 5,0.9082,3119
ST13 6,0.8362,3061
ST13 7,1.0390,3374
ST13 8,0.9862,3736
ST13 9,0.8474,376
ST14 5,1.0599,2523
ST14 7,0.8833,3984
ST14 8,1.0756,3314
ST14 9,1.0157,59
ST15 0,1.0175,5280
ST15 8,1.0369,5655
ST15 9,0.9755,215
ST16 1,0.9419,6777
ST16 2,0.7913,1530
ST16 3,0.8598,7622
ST16 9,0.9856,701
ST17 0,1.1232,5033
ST17 4,0.9082,5473
ST17 9,0.8875,7044
ST18 0,1.1256,5346
ST18 9,1.1662,2853
ST19 5,1.0368,4478
ST19 9,1.1512,2731
ST2 0,0.7311,4641
ST2 7,0.9051,3843
ST2 8,0.7769,3811
ST2 9,0.8169,3764
ST20 0,1.1214,3047
ST21 6,1.1297,2869
ST3 1,0.7906,2489
ST3 2,0.8025,3600
ST3 3,0.7684,3572
ST3 4,0.8284,3821
ST3 5,0.8243,5947
ST3 6,0.8071,5064
ST3 7,0.9536,5783
ST3 9,0.7565,143
ST4 1,0.7418,1133
ST4 2,0.7612,3395
ST4 3,0.7437,3517
ST4 4,0.7726,4059
ST4 5,0.7900,3489
ST4 6,0.8029,3832
ST4 7,0.8028,3258
ST4 8,1.0302,5880
ST4 9,0.7392,464
ST5 0,0.8520,4849
ST5 1,0.7914,2819
ST5 2,0.9144,4270
ST5 3,1.0216,4448
ST5 4,1.0214,2766
ST5 5,1.2373,1615
ST5 6,0.8076,4404
ST5 7,0.7969,4774
ST5 8,0.8297,4430
ST5 9,0.8181,4091
ST55 9,0.7755,522
ST6 1,0.7686,4011
ST6 2,0.7698,1912
ST6 3,0.7549,1941
ST6 4,0.7767,2518
ST6 5,0.7864,5270
ST6 6,0.7892,5679
ST6 7,0.8033,4120
ST6 8,0.8502,5711
ST6 9,0.7794,89
ST7 1,0.8110,5252
ST7 2,1.0465,6849
ST7 3,1.0126,3724
ST7 4,0.8810,6388
ST7 8,0.8721,3660
ST7 9,0.8399,78
ST8 6,0.8531,4676
ST8 7,0.9874,4500
ST8 9,0.7867,53
ST9 0,0.9893,2955
ST9 9,1.1571,2494
SW10 0,1.4298,5519
SW10 1,1.5905,180
SW10 9,1.5183,4719
SW11 1,1.1761,4312
SW11 2,1.0088,6825
SW11 3,1.2450,8050
SW11 4,1.2969,5461
SW11 5,1.1733,7408
SW11 6,1.4793,4107
SW11 7,1.5606,2042
SW11 8,1.4568,3598
SW11 9,1.2938,510
SW12 0,1.1454,3808
SW12 2,1.0390,171
SW12 8,1.3115,5654
SW12 9,1.1305,5176
SW13 0,1.4484,3041
SW13 3,1.1915,97
SW13 8,1.6721,845
SW13 9,1.4270,3351
SW14 7,1.4197,3031
SW14 8,1.4449,4084
SW14 9,1.1915,121
SW15 1,1.3692,4661
SW15 2,1.2934,5377
SW15 3,1.1713,4725
SW15 4,0.9607,3727
SW15 5,1.1878,4917
SW15 6,1.3035,4480
SW15 9,1.3018,400
SW16 1,1.0667,4826
SW16 2,1.0608,7134
SW16 3,1.2163,3882
SW16 4,1.0929,5403
SW16 5,1.0566,6945
SW16 6,1.0569,6457
SW16 9,1.2163,318
SW17 0,1.0456,7892
SW17 1,1.0183,281
SW17 6,1.0745,912
SW17 7,1.1769,6094
SW17 8,1.1087,7252
SW17 9,1.0366,6572
SW18 1,1.3832,8665
SW18 2,1.2406,4687
SW18 3,1.2496,5048
SW18 4,1.0831,6738
SW18 5,1.2571,5871
SW18 9,1.2255,723
SW19 1,1.1271,5700
SW19 2,0.9925,6057
SW19 3,1.2996,4745
SW19 4,1.4543,3017
SW19 5,1.5649,2218
SW19 6,1.1305,5183
SW19 7,1.4532,2775
SW19 8,1.2376,6240
SW19 9,1.4775,124
SW1A 0,1.6435,33
SW1A 1,1.7950,244
SW1A 2,1.7111,461
SW1E 5,1.6699,428
SW1E 6,1.6843,452
SW1H 0,1.6829,610
SW1H 9,1.7067,435
SW1P 1,1.4468,1500
SW1P 2,1.3592,1841
SW1P 3,1.5671,1045
SW1P 4,1.3631,3863
SW1P 9,1.5304,543
SW1V 1,1.4652,1696
SW1V 2,1.3490,3868
SW1V 3,1.2279,4704
SW1V 4,1.3823,3357
SW1W 0,1.6477,631
SW1W 8,1.4981,3359
SW1W 9,1.7365,1373
SW1X 0,1.8939,1158
SW1X 7,1.9884,932
SW1X 8,1.9981,1358
SW1X 9,1.8940,1581
SW1Y 4,1.7887,267
SW1Y 5,1.8017,168
SW1Y 6,1.8065,249
SW2 1,1.0129,4142
SW2 2,1.0194,5194
SW2 3,1.0305,5799
SW2 4,1.0408,5488
SW2 5,1.0505,4180
SW2 9,1.0645,294
SW20 0,1.3629,4159
SW20 2,1.4775,106
SW20 8,1.2373,5279
SW20 9,1.2054,3581
SW3 1,1.8252,1075
SW3 2,1.7991,2089
SW3 3,1.4094,3313
SW3 4,1.7716,2458
SW3 5,1.6093,3324
SW3 6,1.5929,2011
SW3 9,1.2711,204
SW4 0,1.1968,3071
SW4 4,1.2711,183
SW4 6,1.0559,4522
SW4 7,1.0569,4618
SW4 8,1.0891,3888
SW4 9,1.2970,4138
SW5 0,1.5229,3777
SW5 5,1.5905,64
SW5 9,1.3084,5311
SW6 1,1.2647,4314
SW6 2,1.4492,8040
SW6 3,1.4819,4116
SW6 4,1.4170,3703
SW6 5,1.3159,3189
SW6 6,1.3744,5167
SW6 7,1.2868,5071
SW6 9,1.2113,240
SW7 1,1.9435,1841
SW7 2,1.8075,1648
SW7 3,1.7539,1822
SW7 4,1.6145,3500
SW7 5,1.7553,2638
SW7 9,1.7432,314
SW8 1,1.0696,6520
SW8 2,1.1962,6202
SW8 3,1.1087,2963
SW8 4,1.0639,4338
SW8 5,1.5477,1446
SW8 9,1.1522,230
SW9 0,1.0236,4412
SW9 1,0.9310,330
SW9 6,1.0016,4316
SW9 7,0.9650,3803
SW9 8,1.0153,3455
SW9 9,1.0111,5656
SW95 9,1.4880,1097
SY1 1,0.9695,1133
SY1 2,0.8700,4016
SY1 3,0.8779,3309
SY1 4,0.8656,4232
SY1 9,1.0415,566
SY10 0,1.1725,1195
SY10 1,0.9416,164
SY10 7,0.9921,2401
SY10 8,1.0696,1737
SY10 9,1.0381,2082
SY11 1,0.8650,3428
SY11 2,0.8685,4827
SY11 3,0.8944,2638
SY11 4,1.0025,2303
SY12 0,0.9849,2398
SY12 2,0.9416,10
SY12 9,1.0751,1570
SY13 1,0.9196,4477
SY13 2,1.1282,2132
SY13 3,1.2752,1228
SY13 4,1.1729,1906
SY13 9,0.9138,109
SY14 7,1.2879,1388
SY14 8,1.2252,1791
SY15 6,1.2046,2606
SY16 1,0.8577,2739
SY16 2,1.0236,2101
SY16 3,1.1466,1649
SY16 4,1.1321,1420
SY16 9,0.8611,50
SY17 5,1.1286,1782
SY18 6,1.0292,2525
SY19 7,1.1805,506
SY2 5,0.9290,5725
SY2 6,0.9845,3755
SY20 8,1.0239,2372
SY20 9,1.0194,1310
SY21 0,1.1822,1663
SY21 1,0.9334,9
SY21 7,0.9740,2652
SY21 8,1.2087,2362
SY21 9,1.1788,1757
SY22 5,1.1170,1003
SY22 6,1.1977,3211
SY23 1,0.9702,3312
SY23 2,1.0463,1827
SY23 3,1.1152,4304
SY23 4,1.1068,2354
SY23 5,1.0831,1544
SY23 9,1.2016,104
SY24 5,1.0801,2231
SY25 6,1.0438,2214
SY3 0,1.0022,2365
SY3 5,0.9806,2315
SY3 6,1.0253,1074
SY3 7,0.9397,3447
SY3 8,1.0578,4465
SY3 9,1.0147,2836
SY4 1,1.1218,1490
SY4 2,1.1344,1632
SY4 3,1.1423,2058
SY4 4,1.0976,2695
SY4 5,1.0024,4259
SY4 9,0.9141,5
SY5 0,1.0412,3013
SY5 6,1.1074,1842
SY5 7,1.1712,1378
SY5 8,1.0994,2021
SY5 9,1.1225,2248
SY6 6,1.1517,2367
SY6 7,1.1639,1165
SY6 9,1.0093,8
SY7 0,1.0975,1770
SY7 7,1.0093,73
SY7 8,1.0957,1616
SY7 9,1.0095,1854
SY8 1,0.9213,4288
SY8 2,1.0196,2120
SY8 3,1.0716,1550
SY8 4,1.1647,1744
SY8 9,0.9049,94
SY9 5,1.0111,1514
SY99 8,0.9141,41
TA1 1,0.8902,3156
TA1 2,0.8845,6064
TA1 3,1.0147,4249
TA1 4,1.0500,3452
TA1 5,1.0461,3078
TA1 9,0.9302,590
TA10 0,1.1569,1995
TA10 1,1.0066,30
TA10 9,1.0775,2933
TA11 6,1.0867,3134
TA11 7,1.1065,1685
TA11 9,1.0129,99
TA12 6,1.0194,2952
TA13 5,1.0907,2181
TA14 6,1.0489,1523
TA15 6,0.9831,431
TA16 5,1.0189,859
TA17 8,1.1586,342
TA18 7,1.0387,2449
TA18 8,0.9694,2842
TA18 9,0.8585,69
TA19 0,1.0343,2686
TA19 9,1.0571,3178
TA2 6,0.9778,4306
TA2 7,0.8709,4781
TA2 8,1.0637,5221
TA20 1,0.9131,4333
TA20 2,0.9476,3466
TA20 3,1.1644,1377
TA20 4,1.1777,1286
TA20 9,0.8856,169
TA21 0,1.0642,2119
TA21 1,0.9199,141
TA21 8,0.9301,3887
TA21 9,1.0443,4012
TA22 9,1.0896,1466
TA23 0,0.9247,3045
TA24 5,1.0024,2960
TA24 6,0.9701,3155
TA24 7,1.1145,1367
TA24 8,1.0738,2625
TA24 9,0.9944,103
TA3 5,1.1236,2546
TA3 6,1.1642,2267
TA3 7,1.2305,2182
TA4 1,1.1304,2736
TA4 2,1.1071,2201
TA4 3,1.1537,2618
TA4 4,1.0702,2090
TA4 9,1.0126,174
TA5 1,1.0906,2715
TA5 2,1.0643,3421
TA6 3,0.8274,4284
TA6 4,0.8381,6872
TA6 5,0.8040,3198
TA6 6,0.8984,5915
TA6 7,1.0076,3471
TA6 9,0.7942,477
TA7 0,1.0908,2486
TA7 8,1.0304,2950
TA7 9,1.1532,1939
TA8 1,0.9344,3538
TA8 2,1.0112,4627
TA8 9,0.8705,116
TA9 3,0.9093,4496
TA9 4,1.0978,2233
TD1 1,0.8385,3072
TD1 2,0.9456,3743
TD1 3,1.0030,2867
TD1 9,0.7438,37
TD10 6,1.0199,542
TD11 3,1.0027,3957
TD11 9,0.7815,38
TD12 4,0.9930,2574
TD13 5,1.0603,469
TD14 5,0.9630,3457
TD15 1,0.9143,3546
TD15 2,0.8528,5249
TD15 9,0.8523,61
TD2 6,1.1902,1280
TD3 6,1.1588,473
TD4 6,0.9610,1066
TD5 7,0.9591,3907
TD5 8,1.1079,2210
TD5 9,0.8748,45
TD6 0,1.0423,1645
TD6 6,0.8492,179
TD6 9,1.2249,2365
TD7 4,0.9091,2275
TD7 5,0.9529,1463
TD7 9,0.7668,11
TD8 6,0.9768,3134
TD9 0,0.8603,2451
TD9 1,0.9613,34
TD9 7,0.8783,2008
TD9 8,0.8617,2694
TD9 9,0.8021,2599
TF1 1,0.8736,2267
TF1 2,0.9381,3686
TF1 3,0.9465,3699
TF1 5,0.8528,4564
TF1 6,0.9435,4413
TF1 7,0.9502,550
TF1 9,0.8278,125
TF10 7,0.9570,5887
TF10 8,1.1978,1985
TF10 9,1.1259,1831
TF11 8,1.0403,4042
TF11 9,1.1294,2072
TF12 5,0.9111,2548
TF13 6,1.1352,1927
TF2 0,0.8727,1031
TF2 2,0.7980,318
TF2 5,1.1804,168
TF2 6,0.8456,3175
TF2 7,0.8459,4070
TF2 8,0.9192,4204
TF2 9,1.0149,6339
TF3 1,0.8079,4589
TF3 2,0.8249,2323
TF3 3,0.7409,81
TF3 4,0.9045,804
TF3 5,0.9397,2701
TF4 2,0.8954,5177
TF4 3,0.9012,5593
TF5 0,1.0748,1953
TF6 5,1.1346,1271
TF6 6,1.1203,2197
TF7 4,0.7879,2598
TF7 5,0.8131,5231
TF7 9,0.7582,573
TF8 7,1.0432,1624
TF9 1,0.9474,2861
TF9 2,1.0918,2634
TF9 3,1.0153,4080
TF9 4,1.2543,2426
TF9 9,0.8422,98
TN1 1,1.0756,2321
TN1 2,0.9980,4077
TN10 3,1.1018,3571
TN10 4,1.2085,3474
TN11 0,1.1933,2421
TN11 8,1.3946,1735
TN11 9,1.3515,2571
TN12 0,1.1968,3332
TN12 5,1.1844,1362
TN12 6,1.1329,5061
TN12 7,1.3957,1379
TN12 8,1.3095,1075
TN12 9,1.2532,2542
TN13 1,1.4202,2458
TN13 2,1.4123,3519
TN13 3,1.3280,4236
TN13 9,1.2609,324
TN14 5,1.2578,3469
TN14 6,1.4247,1564
TN14 7,1.4025,2390
TN15 0,1.4651,1962
TN15 6,1.2544,4193
TN15 7,1.2964,2063
TN15 8,1.2830,2557
TN15 9,1.6136,649
TN16 1,1.2823,2289
TN16 2,1.3828,1177
TN16 3,1.2562,4490
TN16 9,1.1564,250
TN17 1,1.3025,878
TN17 2,1.3100,1863
TN17 3,1.1535,1667
TN17 4,1.2869,1691
TN17 9,1.0172,101
TN18 4,1.1405,2014
TN18 5,1.2443,1211
TN19 7,1.2618,2136
TN2 3,1.0894,4969
TN2 4,1.1706,3867
TN2 5,1.2888,4337
TN2 9,1.2669,213
TN20 6,1.3415,1716
TN21 0,1.2134,3372
TN21 1,1.0214,162
TN21 8,1.1220,3316
TN21 9,1.3602,1441
TN22 1,1.0484,3108
TN22 2,1.2431,1003
TN22 3,1.3947,2310
TN22 4,1.4022,1575
TN22 5,1.2123,4566
TN22 9,1.2899,129
TN23 1,0.8823,1265
TN23 3,1.1461,6558
TN23 4,0.8850,2682
TN23 5,0.9191,5828
TN23 6,0.8974,676
TN23 7,0.8805,1398
TN23 8,1.1787,237
TN23 9,0.8700,527
TN24 0,0.9856,6924
TN24 8,0.9560,3096
TN24 9,1.0617,4675
TN25 4,1.2033,2563
TN25 5,1.2230,1824
TN25 6,1.2103,2555
TN25 7,1.1837,2452
TN26 1,1.2118,1381
TN26 2,1.2204,1880
TN26 3,1.2014,2642
TN27 0,1.2111,2210
TN27 8,1.2645,1988
TN27 9,1.2250,2791
TN28 8,1.0450,4470
TN28 9,0.9378,38
TN29 0,1.0295,3581
TN29 9,0.9736,2863
TN3 0,1.4492,2298
TN3 8,1.3325,774
TN3 9,1.3651,2086
TN30 6,1.2130,3168
TN30 7,1.2607,1909
TN30 9,1.2196,73
TN31 6,1.2461,3466
TN31 7,1.0523,4206
TN31 9,1.0981,117
TN32 5,1.2439,2374
TN33 0,1.1765,3761
TN33 3,0.9983,111
TN33 9,1.2451,1963
TN34 1,0.8417,3286
TN34 2,1.0027,5681
TN34 3,0.8364,5903
TN34 9,0.7750,494
TN35 4,1.1500,3677
TN35 5,0.8889,4463
TN36 4,1.1481,1226
TN37 6,0.7875,5437
TN37 7,0.9992,4863
TN38 0,0.8929,7415
TN38 1,0.9677,213
TN38 8,0.9750,1754
TN38 9,0.8835,4458
TN39 3,1.0710,5568
TN39 4,1.1459,5183
TN39 5,0.9514,2790
TN4 0,1.1537,4043
TN4 8,1.0837,4374
TN4 9,1.0734,5501
TN40 1,0.8826,4082
TN40 2,0.9641,5174
TN40 9,0.8579,528
TN5 6,1.3636,2377
TN5 7,1.2519,1835
TN6 1,1.2874,3572
TN6 2,1.1368,4782
TN6 3,1.2304,3028
TN6 9,1.1940,130
TN7 4,1.3552,991
TN8 5,1.1606,2594
TN8 6,1.2491,2837
TN8 7,1.4192,1261
TN8 9,1.0601,114
TN9 1,1.0763,3848
TN9 2,1.0877,4185
TN9 9,1.0707,310
TQ1 1,0.9268,4383
TQ1 2,1.1585,3107
TQ1 3,0.9007,5152
TQ1 4,0.9246,4917
TQ1 9,0.8448,410
TQ10 9,1.0350,1889
TQ11 0,0.9962,2002
TQ12 1,0.9628,5838
TQ12 2,0.9218,2311
TQ12 3,0.9937,5251
TQ12 4,1.0047,4303
TQ12 5,1.0705,4179
TQ12 6,1.0641,4641
TQ12 9,0.8422,356
TQ13 0,1.0436,3320
TQ13 7,1.0597,2826
TQ13 8,1.1297,2134
TQ13 9,1.1147,4137
TQ14 0,1.2699,1115
TQ14 4,0.8360,110
TQ14 8,1.0028,4223
TQ14 9,1.0158,4838
TQ2 5,0.8421,2935
TQ2 6,1.0457,4775
TQ2 7,0.9709,5045
TQ2 8,0.9331,3769
TQ3 1,1.0681,3898
TQ3 2,0.9485,4229
TQ3 3,0.8949,6628
TQ4 5,0.8884,2997
TQ4 6,1.0197,2906
TQ4 7,1.0179,4923
TQ4 9,0.7744,147
TQ5 0,1.1044,2576
TQ5 5,0.8541,69
TQ5 8,0.9550,2878
TQ5 9,0.9787,4559
TQ6 0,1.1725,2396
TQ6 6,1.0496,23
TQ6 9,1.0435,3069
TQ7 1,1.0160,2824
TQ7 2,1.1648,2593
TQ7 3,1.1958,2509
TQ7 4,1.1844,2041
TQ7 9,0.9530,90
TQ8 8,1.3048,1974
TQ9 5,0.9870,4101
TQ9 6,1.1818,2754
TQ9 7,1.1697,2569
TQ9 9,0.9625,459
TR1 1,1.0133,4333
TR1 2,0.9476,1888
TR1 3,0.9720,4373
TR1 9,1.0366,605
TR10 8,0.8700,3566
TR10 9,0.9626,1787
TR11 2,0.8790,4049
TR11 3,0.9287,2447
TR11 4,1.0042,4134
TR11 5,1.1055,4882
TR11 9,1.0072,201
TR12 6,1.1054,2186
TR12 7,1.0245,2725
TR13 0,0.9746,2504
TR13 3,0.8270,14
TR13 8,0.9041,4765
TR13 9,0.9748,2658
TR14 0,0.9174,3033
TR14 4,0.7806,42
TR14 7,0.8523,3987
TR14 8,0.8075,4467
TR14 9,0.8633,1477
TR15 1,0.8025,3000
TR15 2,0.8587,2797
TR15 3,0.8663,4019
TR15 9,0.8226,83
TR16 4,0.8982,3120
TR16 5,0.9095,2945
TR16 6,0.8937,2440
TR17 0,1.0024,951
TR18 2,0.8395,2982
TR18 3,0.8873,2905
TR18 4,0.9323,2888
TR18 5,0.9211,1817
TR18 9,0.8203,116
TR19 6,1.0171,2159
TR19 7,0.9047,2983
TR2 4,1.0103,3054
TR2 5,1.1958,2827
TR20 8,0.9968,2639
TR20 9,1.0260,2422
TR21 0,1.3174,896
TR22 0,1.3229,12
TR23 0,1.3229,12
TR24 0,1.3229,222
TR25 0,1.3229,37
TR26 1,0.9057,2386
TR26 2,1.0433,3108
TR26 3,1.0209,1346
TR26 9,0.9026,21
TR27 4,0.9004,3511
TR27 5,0.9350,2660
TR27 6,1.0104,1725
TR27 9,0.8369,86
TR3 6,1.1648,3598
TR3 7,1.0814,2396
TR4 8,0.9949,3296
TR4 9,1.0160,2936
TR5 0,1.0412,2142
TR6 0,0.9996,2041
TR7 1,0.9300,3681
TR7 2,0.9264,4508
TR7 3,0.9543,2997
TR7 9,0.8573,97
TR8 4,0.9929,3919
TR8 5,0.9951,2842
TR9 6,0.9017,3719
TS1 1,0.7451,485
TS1 2,0.7385,666
TS1 3,0.7410,2026
TS1 4,0.7230,3833
TS1 5,0.7403,667
TS1 9,0.7361,400
TS10 1,0.8063,3033
TS10 2,0.9682,4744
TS10 3,0.8194,2956
TS10 4,0.8459,4577
TS10 5,0.7911,2252
TS10 9,0.8766,434
TS11 6,0.9806,1855
TS11 7,0.9029,2105
TS11 8,0.9503,1767
TS12 1,0.9184,3406
TS12 2,0.8709,6004
TS12 3,0.8362,1662
TS12 9,1.0011,48
TS13 4,0.8133,4056
TS13 5,0.9446,1370
TS14 6,0.9054,3663
TS14 7,0.9783,2639
TS14 8,1.1866,2487
TS14 9,0.8840,40
TS15 0,1.3404,1029
TS15 9,1.1205,6058
TS16 0,1.0462,3687
TS16 9,1.0250,1390
TS17 0,1.0180,6353
TS17 5,1.1539,4593
TS17 6,0.7613,2187
TS17 7,0.7574,1072
TS17 8,0.8041,2883
TS17 9,0.8164,3312
TS18 1,0.7404,1666
TS18 2,0.8059,1699
TS18 3,0.8421,3688
TS18 4,0.8814,2586
TS18 5,1.0009,2864
TS19 0,0.8296,4818
TS19 1,0.7332,640
TS19 7,0.9363,4206
TS19 8,0.8349,5115
TS19 9,0.7359,2378
TS2 1,0.7437,839
TS20 1,0.9343,5328
TS20 2,0.7719,4501
TS21 1,1.1003,2064
TS21 2,1.0394,1388
TS21 3,1.1121,1991
TS21 4,0.7921,1188
TS22 5,1.1965,5163
TS23 1,0.7705,2594
TS23 2,0.7576,3731
TS23 3,0.8414,5839
TS23 4,0.7307,787
TS24 0,0.7666,3429
TS24 4,0.7457,334
TS24 7,0.7347,1118
TS24 8,0.7653,3108
TS24 9,0.7916,3753
TS25 1,0.8462,4344
TS25 2,0.9020,3646
TS25 3,0.7733,3000
TS25 4,0.7466,2857
TS25 5,0.7979,4727
TS26 0,1.0458,6648
TS26 8,0.7849,3186
TS26 9,0.8565,2443
TS27 3,1.1237,2879
TS27 4,0.8340,3503
TS28 5,0.8394,2812
TS29 6,0.7720,2984
TS3 0,0.7546,3459
TS3 6,0.7302,1940
TS3 7,0.7267,3104
TS3 8,0.7315,2369
TS3 9,0.7314,2877
TS4 2,0.7926,3952
TS4 3,0.8194,4360
TS5 4,0.7737,2798
TS5 5,0.9309,2782
TS5 6,0.8313,3697
TS5 7,0.9742,3307
TS5 8,0.9797,5581
TS6 0,0.9027,5004
TS6 6,0.7707,1929
TS6 7,0.7250,2169
TS6 8,0.8024,1411
TS6 9,0.7936,4530
TS7 0,1.1772,3398
TS7 8,1.0370,4720
TS7 9,0.8688,2834
TS8 0,0.9423,3870
TS8 8,0.9224,206
TS8 9,0.9409,6644
TS9 5,1.1587,2940
TS9 6,1.0921,2638
TS9 7,1.2888,957
TW1 1,1.3361,3751
TW1 2,1.3843,2968
TW1 3,1.2400,2064
TW1 4,1.3291,3169
TW1 9,1.0577,669
TW10 5,1.3862,1684
TW10 6,1.4485,4228
TW10 7,1.2755,3273
TW11 0,1.2717,3320
TW11 1,1.3299,145
TW11 8,1.3071,3663
TW11 9,1.3825,3947
TW12 1,1.2638,3070
TW12 2,1.3191,3700
TW12 3,1.2181,3399
TW12 9,1.1865,252
TW13 4,0.9869,5222
TW13 5,1.0270,3342
TW13 6,1.0381,3849
TW13 7,1.0619,2308
TW13 9,0.9494,216
TW14 0,1.0277,2598
TW14 8,1.0320,4049
TW14 9,1.0189,5333
TW15 1,1.1496,4758
TW15 2,1.1923,4078
TW15 3,1.1609,3950
TW15 9,1.1769,33
TW16 5,1.3345,2293
TW16 6,1.2998,2985
TW16 7,1.0985,4004
TW16 9,1.1018,96
TW17 0,1.2099,2148
TW17 7,1.2327,56
TW17 8,1.2561,2947
TW17 9,1.3029,1422
TW18 1,1.1849,3785
TW18 2,1.2510,3404
TW18 3,1.1929,1839
TW18 4,1.1261,3366
TW18 9,1.0986,318
TW19 5,1.4723,1514
TW19 6,1.1518,818
TW19 7,1.0439,4883
TW2 5,1.2234,4187
TW2 6,1.2236,4237
TW2 7,1.2101,4260
TW20 0,1.2280,4689
TW20 2,1.0636,78
TW20 8,1.1852,2855
TW20 9,1.1388,3700
TW3 1,1.0305,4619
TW3 2,1.0969,3668
TW3 3,1.0483,4836
TW3 4,1.1026,3399
TW3 9,1.0703,994
TW4 5,1.0795,4180
TW4 6,1.0209,2232
TW4 7,1.0202,4119
TW5 0,1.1171,4572
TW5 9,1.0650,5298
TW6 1,1.0588,188
TW6 2,1.0160,630
TW6 3,1.0638,190
TW7 4,1.2090,3671
TW7 5,1.1785,3635
TW7 6,1.1213,4807
TW7 7,1.1059,3947
TW7 9,1.0149,163
TW8 0,1.1053,6617
TW8 1,1.0149,116
TW8 8,1.1628,2982
TW8 9,1.0981,3818
TW9 1,1.3532,2011
TW9 2,1.3644,3186
TW9 3,1.4600,2147
TW9 4,1.3913,3454
TW9 9,1.3885,173
UB1 1,0.9813,4249
UB1 2,1.0160,5999
UB1 3,0.9690,3354
UB1 9,0.9772,30
UB10 0,1.1626,5721
UB10 8,1.4081,5351
UB10 9,1.1529,4132
UB11 1,0.9989,363
UB18 7,0.9859,222
UB18 9,0.9859,201
UB2 4,1.0606,6054
UB2 5,0.9860,6215
UB3 1,1.0242,4198
UB3 2,1.0486,5424
UB3 3,1.0642,2055
UB3 4,1.0179,4857
UB3 5,1.0005,2308
UB3 9,0.9772,342
UB4 0,1.0459,4914
UB4 8,1.0494,5079
UB4 9,1.0375,4898
UB5 4,1.0372,6226
UB5 5,1.0064,4688
UB5 6,0.9924,6926
UB5 9,1.0542,213
UB6 0,1.0745,6034
UB6 7,1.0644,3356
UB6 8,1.0692,5986
UB6 9,1.0605,5382
UB7 0,1.0476,1169
UB7 7,1.0658,4848
UB7 8,1.0184,3093
UB7 9,1.0661,4694
UB8 1,1.1603,3412
UB8 2,1.0930,5294
UB8 3,1.1112,6240
UB8 9,1.0365,749
UB9 4,1.3103,1201
UB9 5,1.2661,2424
UB9 6,1.1764,3296
W10 4,1.1387,4581
W10 5,1.0340,6429
W10 6,1.1967,5504
W10 9,1.1806,58
W11 1,1.1841,4760
W11 2,1.4103,4223
W11 3,1.6509,2984
W11 4,1.2228,4585
W11 9,1.1806,210
W12 0,1.1163,6342
W12 2,1.1806,148
W12 6,1.1806,18
W12 7,1.1032,7035
W12 8,1.1370,4683
