name,burglaries,months
SN3 2,67,36
SN3 3,75,36
SN3 4,65,36
SN3 5,10,36
SN3 6,38,36
SN3 9,0,36
SN4 0,76,36
SN4 4,0,36
SN4 7,29,36
SN4 8,14,36
SN4 9,51,36
SN5 0,0,36
SN5 1,1,36
SN5 3,6,36
SN5 4,17,36
SN5 5,32,36
SN5 6,23,36
SN5 7,26,36
SN5 8,55,36
SN6 6,44,36
SN6 7,61,36
SN6 8,47,36
SN7 7,58,36
SN7 8,51,36
SN8 1,43,36
SN8 2,57,36
SN8 3,101,36
SN8 4,29,36
SN8 9,0,36
SN9 5,20,36
SN9 6,13,36
SO14 0,178,36
SO14 1,112,36
SO14 2,136,36
SO14 3,146,36
SO14 5,44,36
SO14 6,93,36
SO14 7,86,36
SO15 0,57,36
SO15 1,123,36
SO15 2,301,36
SO15 3,145,36
SO15 4,27,36
SO15 5,232,36
SO15 7,16,36
SO15 8,45,36
SO15 9,0,36
SO16 0,33,36
SO16 2,39,36
SO16 3,109,36
SO16 4,111,36
SO16 5,64,36
SO16 6,112,36
SO16 7,80,36
SO16 8,107,36
SO16 9,154,36
SO17 1,101,36
SO17 2,197,36
SO17 3,48,36
SO18 1,107,36
SO18 2,144,36
SO18 3,46,36
SO18 4,80,36
SO18 5,113,36
SO18 6,58,36
SO18 9,0,36
SO19 0,50,36
SO19 1,26,36
SO19 2,36,36
SO19 4,18,36
SO19 5,13,36
SO19 6,148,36
SO19 7,80,36
SO19 8,89,36
SO19 9,213,36
SO20 6,118,36
SO20 8,65,36
SO21 1,71,36
SO21 2,78,36
SO21 3,54,36
SO22 4,84,36
SO22 5,52,36
SO22 6,83,36
SO23 0,44,36
SO23 3,0,36
SO23 7,110,36
SO23 8,65,36
SO23 9,56,36
SO24 0,40,36
SO24 4,0,36
SO24 9,54,36
SO30 0,30,36
SO30 2,129,36
SO30 3,58,36
SO30 4,37,36
SO30 9,0,36
SO31 0,0,36
SO31 1,34,36
SO31 4,42,36
SO31 5,82,36
SO31 6,28,36
SO31 7,64,36
SO31 8,51,36
SO31 9,28,36
SO32 1,57,36
SO32 2,102,36
SO32 3,22,36
SO40 0,0,36
SO40 2,174,36
SO40 3,92,36
SO40 4,49,36
SO40 7,79,36
SO40 8,75,36
SO40 9,68,36
SO41 0,108,36
SO41 1,0,36
SO41 3,11,36
SO41 5,20,36
SO41 6,37,36
SO41 8,78,36
SO41 9,53,36
SO42 7,93,36
SO43 7,76,36
SO45 1,37,36
SO45 2,35,36
SO45 3,43,36
SO45 4,24,36
SO45 5,57,36
SO45 6,53,36
SO45 9,0,36
SO50 0,1,36
SO50 4,49,36
SO50 5,103,36
SO50 6,71,36
SO50 7,53,36
SO50 8,33,36
SO50 9,82,36
SO51 0,164,36
SO51 1,0,36
SO51 5,24,36
SO51 6,87,36
SO51 7,53,36
SO51 8,83,36
SO51 9,37,36
SO52 9,56,36
SO53 1,26,36
SO53 2,57,36
SO53 3,41,36
SO53 4,26,36
SO53 5,26,36
SP1 1,50,36
SP1 2,74,36
SP1 3,74,36
SP10 1,82,36
SP10 2,77,36
SP10 3,110,36
SP10 4,27,36
SP10 5,68,36
SP10 9,0,36
SP11 0,58,36
SP11 6,110,36
SP11 7,95,36
SP11 8,46,36
SP11 9,58,36
SP2 0,54,36
SP2 2,0,36
SP2 7,116,36
SP2 8,49,36
SP2 9,65,36
SP3 4,71,36
SP3 5,74,36
SP3 6,76,36
SP4 0,15,36
SP4 5,0,36
SP4 6,61,36
SP4 7,71,36
SP4 8,56,36
SP4 9,32,36
SP5 1,57,36
SP5 2,101,36
SP5 3,59,36
SP5 4,42,36
SP5 5,60,36
SP6 1,64,36
SP6 2,57,36
SP6 3,71,36
SP7 0,27,36
SP7 7,0,36
SP7 8,95,36
SP7 9,26,36
SP8 4,69,36
SP8 5,25,36
SP8 9,0,36
SP9 7,49,36
SR1 1,186,36
SR1 2,155,36
SR1 3,167,36
SR2 0,82,36
SR2 7,159,36
SR2 8,214,36
SR2 9,82,36
SR3 1,112,36
SR3 2,131,36
SR3 3,80,36
SR3 4,90,36
SR4 0,57,36
SR4 6,234,36
SR4 7,259,36
SR4 8,108,36
SR4 9,59,36
SR5 1,110,36
SR5 2,146,36
SR5 3,161,36
SR5 4,48,36
SR5 5,141,36
SR5 9,0,36
SR6 0,151,36
SR6 7,66,36
SR6 8,60,36
SR6 9,93,36
SR7 0,41,36
SR7 1,0,36
SR7 7,101,36
SR7 8,45,36
SR7 9,193,36
SR8 1,75,36
SR8 2,122,36
SR8 3,104,36
SR8 4,260,36
SR8 5,143,36
SR8 9,0,36
SS0 0,130,36
SS0 7,155,36
SS0 8,69,36
SS0 9,111,36
SS1 1,104,36
SS1 2,283,36
SS1 3,69,36
SS11 7,127,36
SS11 8,94,36
SS11 9,0,36
SS12 0,63,36
SS12 9,94,36
SS13 1,194,36
SS13 2,60,36
SS13 3,171,36
SS14 0,4,36
SS14 1,192,36
SS14 2,181,36
SS14 3,155,36
SS15 4,30,36
SS15 5,198,36
SS15 6,135,36
SS16 4,147,36
SS16 5,156,36
SS16 6,75,36
SS17 0,87,36
SS17 1,0,36
SS17 7,116,36
SS17 8,53,36
SS17 9,36,36
SS2 4,126,36
SS2 5,87,36
SS2 6,173,36
SS3 0,34,36
SS3 8,24,36
SS3 9,124,36
SS4 1,97,36
SS4 2,13,36
SS4 3,35,36
SS4 9,0,36
SS5 4,38,36
SS5 5,15,36
SS5 6,40,36
SS5 9,0,36
SS6 0,0,36
SS6 7,76,36
SS6 8,63,36
SS6 9,80,36
SS7 1,64,36
SS7 2,83,36
SS7 3,67,36
SS7 4,69,36
SS7 5,67,36
SS7 9,0,36
SS8 0,43,36
SS8 1,0,36
SS8 7,65,36
SS8 8,29,36
SS8 9,119,36
SS9 1,65,36
SS9 2,64,36
SS9 3,124,36
SS9 4,90,36
SS9 5,68,36
ST1 1,117,36
ST1 2,138,36
ST1 3,186,36
ST1 4,111,36
ST1 5,222,36
ST1 6,133,36
ST10 1,79,36
ST10 2,45,36
ST10 3,12,36
ST10 4,36,36
ST10 9,0,36
ST11 9,73,36
ST12 9,41,36
ST13 5,50,36
ST13 6,36,36
ST13 7,31,36
ST13 8,48,36
ST13 9,0,36
ST14 5,37,36
ST14 7,48,36
ST14 8,48,36
ST14 9,1,36
ST15 0,64,36
ST15 8,98,36
ST15 9,0,36
ST16 1,96,36
ST16 2,97,36
ST16 3,202,36
ST16 9,0,36
ST17 0,49,36
ST17 4,80,36
ST17 9,119,36
ST18 0,81,36
ST18 9,53,36
ST19 5,91,36
ST19 9,57,36
ST2 0,166,36
ST2 7,53,36
ST2 8,115,36
ST2 9,96,36
ST20 0,47,36
ST21 6,47,36
ST3 1,143,36
ST3 2,130,36
ST3 3,132,36
ST3 4,91,36
ST3 5,171,36
ST3 6,154,36
ST3 7,166,36
ST3 9,0,36
ST4 1,112,36
ST4 2,247,36
ST4 3,279,36
ST4 4,173,36
ST4 5,100,36
ST4 6,95,36
ST4 7,195,36
ST4 8,114,36
ST4 9,0,36
ST5 0,93,36
ST5 1,141,36
ST5 2,99,36
ST5 3,60,36
ST5 4,42,36
ST5 5,41,36
ST5 6,80,36
ST5 7,98,36
ST5 8,87,36
ST5 9,77,36
ST6 1,205,36
ST6 2,134,36
ST6 3,132,36
ST6 4,158,36
ST6 5,224,36
ST6 6,173,36
ST6 7,80,36
ST6 8,93,36
ST6 9,2,36
ST7 1,79,36
ST7 2,106,36
ST7 3,42,36
ST7 4,75,36
ST7 8,34,36
ST7 9,0,36
ST8 6,90,36
ST8 7,74,36
ST8 9,0,36
ST9 0,34,36
ST9 9,41,36
SW10 0,213,36
SW10 1,0,36
SW10 9,276,36
SW11 1,221,36
SW11 2,257,36
SW11 3,259,36
SW11 4,177,36
SW11 5,293,36
SW11 6,133,36
SW11 8,0,36
SW11 9,22,36
SW12 0,85,36
SW12 2,0,36
SW12 8,189,36
SW12 9,343,36
SW13 0,109,36
SW13 8,46,36
SW13 9,122,36
SW14 7,112,36
SW14 8,155,36
SW14 9,0,36
SW15 1,146,36
SW15 2,212,36
SW15 3,102,36
SW15 4,104,36
SW15 5,158,36
SW15 6,149,36
SW15 9,3,36
SW16 1,204,36
SW16 2,209,36
SW16 3,152,36
SW16 4,182,36
SW16 5,331,36
SW16 6,187,36
SW16 9,0,36
SW17 0,266,36
SW17 1,0,36
SW17 6,15,36
SW17 7,211,36
SW17 8,200,36
SW17 9,219,36
SW18 1,289,36
SW18 2,126,36
SW18 3,150,36
SW18 4,280,36
SW18 5,165,36
SW18 9,0,36
SW19 1,149,36
SW19 2,176,36
SW19 3,106,36
SW19 4,98,36
SW19 5,59,36
SW19 6,118,36
SW19 7,71,36
SW19 8,150,36
SW19 9,0,36
SW1A 0,0,36
SW1A 1,17,36
SW1A 2,48,36
SW1E 5,35,36
SW1E 6,52,36
SW1H 0,23,36
SW1H 9,17,36
SW1P 1,81,36
SW1P 2,92,36
SW1P 3,22,36
SW1P 4,89,36
SW1V 1,110,36
SW1V 2,128,36
SW1V 3,106,36
SW1V 4,88,36
SW1W 0,41,36
SW1W 8,98,36
SW1W 9,79,36
SW1X 0,38,36
SW1X 7,33,36
SW1X 8,47,36
SW1X 9,45,36
SW1Y 4,45,36
SW1Y 5,18,36
SW1Y 6,44,36
SW2 1,155,36
SW2 2,117,36
SW2 3,157,36
SW2 4,201,36
SW2 5,190,36
SW2 9,0,36
SW20 0,119,36
SW20 8,115,36
SW20 9,84,36
SW3 1,84,36
SW3 2,97,36
SW3 3,89,36
SW3 4,59,36
SW3 5,107,36
SW3 6,67,36
SW4 0,155,36
SW4 4,0,36
SW4 6,180,36
SW4 7,225,36
SW4 8,121,36
SW4 9,147,36
SW5 0,179,36
SW5 9,260,36
SW6 1,226,36
SW6 2,265,36
SW6 3,123,36
SW6 4,182,36
SW6 5,161,36
SW6 6,218,36
SW6 7,175,36
SW6 9,0,36
SW7 1,51,36
SW7 2,67,36
SW7 3,123,36
SW7 4,163,36
SW7 5,111,36
SW7 9,9,36
SW8 1,250,36
SW8 2,235,36
SW8 3,165,36
SW8 4,321,36
SW8 5,137,36
SW8 9,0,36
SW9 0,181,36
SW9 1,0,36
SW9 6,129,36
SW9 7,163,36
SW9 8,312,36
SW9 9,239,36
SY1 1,50,36
SY1 2,66,36
SY1 3,99,36
SY1 4,76,36
SY1 9,0,36
SY10 0,11,36
SY10 1,0,36
SY10 7,25,36
SY10 8,26,36
SY10 9,11,36
SY11 1,37,36
SY11 2,54,36
SY11 3,32,36
SY11 4,23,36
SY12 0,46,36
SY12 9,28,36
SY13 1,52,36
SY13 2,34,36
SY13 3,35,36
SY13 4,39,36
SY13 9,0,36
SY14 7,25,36
SY14 8,21,36
SY15 6,28,36
SY16 1,117,36
SY16 2,40,36
SY16 3,12,36
SY16 4,8,36
SY16 9,0,36
SY17 5,10,36
SY18 6,20,36
SY19 7,2,36
SY2 5,53,36
SY2 6,52,36
SY20 8,22,36
SY20 9,7,36
SY21 0,13,36
SY21 7,59,36
SY21 8,26,36
SY21 9,11,36
SY22 5,8,36
SY22 6,20,36
SY23 1,84,36
SY23 2,65,36
SY23 3,34,36
SY23 4,16,36
SY23 5,17,36
SY23 9,0,36
SY24 5,11,36
SY25 6,31,36
SY3 0,20,36
SY3 5,27,36
SY3 6,4,36
SY3 7,43,36
SY3 8,69,36
SY3 9,54,36
SY4 1,13,36
SY4 2,15,36
SY4 3,55,36
SY4 4,51,36
SY4 5,96,36
SY5 0,43,36
SY5 6,19,36
SY5 7,14,36
SY5 8,37,36
SY5 9,51,36
SY6 6,40,36
SY6 7,18,36
SY7 0,31,36
SY7 7,0,36
SY7 8,28,36
SY7 9,38,36
SY8 1,112,36
SY8 2,51,36
SY8 3,25,36
SY8 4,39,36
SY8 9,0,36
SY9 5,46,36
TA1 1,107,36
TA1 2,153,36
TA1 3,109,36
TA1 4,47,36
TA1 5,49,36
TA1 9,0,36
TA10 0,32,36
TA10 1,0,36
TA10 9,36,36
TA11 6,47,36
TA11 7,35,36
TA11 9,0,36
TA12 6,37,36
TA13 5,45,36
TA14 6,19,36
TA15 6,6,36
TA16 5,5,36
TA17 8,2,36
TA18 7,40,36
TA18 8,24,36
TA18 9,0,36
TA19 0,41,36
TA19 9,26,36
TA2 6,77,36
TA2 7,82,36
TA2 8,93,36
TA20 1,103,36
TA20 2,62,36
TA20 3,21,36
TA20 4,20,36
TA20 9,0,36
TA21 0,21,36
TA21 1,0,36
TA21 8,37,36
TA21 9,62,36
TA22 9,21,36
TA23 0,39,36
TA24 5,72,36
TA24 6,34,36
TA24 7,12,36
TA24 8,44,36
TA24 9,0,36
TA3 5,42,36
TA3 6,23,36
TA3 7,68,36
TA4 1,41,36
TA4 2,24,36
TA4 3,33,36
TA4 4,24,36
TA4 9,0,36
TA5 1,34,36
TA5 2,64,36
TA6 3,155,36
TA6 4,140,36
TA6 5,94,36
TA6 6,135,36
TA6 7,56,36
TA6 9,1,36
TA7 0,54,36
TA7 8,76,36
TA7 9,77,36
TA8 1,85,36
TA8 2,69,36
TA8 9,0,36
TA9 3,91,36
TA9 4,68,36
TD1 1,0,36
TD1 2,0,36
TD1 3,0,36
TD1 9,0,36
TD10 6,0,36
TD11 3,0,36
TD11 9,0,36
TD12 4,5,36
TD13 5,0,36
TD14 5,0,36
TD15 1,43,36
TD15 2,68,36
TD2 6,0,36
TD3 6,0,36
TD4 6,0,36
TD5 7,0,36
TD5 8,0,36
TD6 0,0,36
TD6 6,0,36
TD6 9,0,36
TD7 4,0,36
TD7 5,0,36
TD7 9,0,36
TD8 6,0,36
TD8 9,0,36
TD9 0,0,36
TD9 1,0,36
TD9 7,0,36
TD9 8,0,36
TD9 9,0,36
TF1 1,69,36
TF1 2,52,36
TF1 3,59,36
TF1 5,84,36
TF1 6,47,36
TF1 7,13,36
TF1 9,0,36
TF10 7,88,36
TF10 8,39,36
TF10 9,48,36
TF11 8,64,36
TF11 9,41,36
TF12 5,45,36
TF13 6,37,36
TF2 0,19,36
TF2 2,0,36
TF2 5,8,36
TF2 6,71,36
TF2 7,70,36
TF2 8,44,36
TF2 9,122,36
TF3 1,125,36
TF3 2,56,36
TF3 3,27,36
TF3 4,65,36
TF3 5,20,36
TF4 2,89,36
TF4 3,76,36
TF5 0,23,36
TF6 5,32,36
TF6 6,24,36
TF7 4,128,36
TF7 5,132,36
TF7 9,0,36
TF8 7,44,36
TF9 1,43,36
TF9 2,40,36
TF9 3,51,36
TF9 4,44,36
TF9 9,3,36
TN1 1,61,36
TN1 2,61,36
TN10 3,51,36
TN10 4,41,36
TN11 0,26,36
TN11 8,36,36
TN11 9,42,36
TN12 0,46,36
TN12 5,21,36
TN12 6,96,36
TN12 7,24,36
TN12 8,12,36
TN12 9,45,36
TN13 1,75,36
TN13 2,79,36
TN13 3,118,36
TN13 9,2,36
TN14 5,94,36
TN14 6,51,36
TN14 7,73,36
TN15 0,84,36
TN15 6,92,36
TN15 7,64,36
TN15 8,32,36
TN15 9,11,36
TN16 1,53,36
TN16 2,28,36
TN16 3,104,36
TN16 9,3,36
TN17 1,24,36
TN17 2,65,36
TN17 3,17,36
TN17 4,31,36
TN17 9,0,36
TN18 4,24,36
TN18 5,29,36
TN19 7,48,36
TN2 3,91,36
TN2 4,68,36
TN2 5,72,36
TN20 6,17,36
TN21 0,33,36
TN21 1,0,36
TN21 8,33,36
TN21 9,27,36
TN22 1,31,36
TN22 2,20,36
TN22 3,36,36
TN22 4,24,36
TN22 5,76,36
TN22 9,0,36
TN23 1,42,36
TN23 3,87,36
TN23 4,37,36
TN23 5,91,36
TN23 6,21,36
TN23 7,39,36
TN23 8,2,36
TN23 9,0,36
TN24 0,148,36
TN24 8,66,36
TN24 9,90,36
TN25 4,32,36
TN25 5,30,36
TN25 6,42,36
TN25 7,36,36
TN26 1,31,36
TN26 2,38,36
TN26 3,64,36
TN27 0,45,36
TN27 8,50,36
TN27 9,59,36
TN28 8,33,36
TN28 9,0,36
TN29 0,66,36
TN29 9,43,36
TN3 0,45,36
TN3 8,15,36
TN3 9,77,36
TN30 6,42,36
TN30 7,49,36
TN30 9,0,36
TN31 6,67,36
TN31 7,94,36
TN31 9,0,36
TN32 5,56,36
TN33 0,51,36
TN33 3,0,36
TN33 9,48,36
TN34 1,215,36
TN34 2,62,36
TN34 3,148,36
TN34 9,1,36
TN35 4,53,36
TN35 5,57,36
TN36 4,22,36
TN37 6,101,36
TN37 7,56,36
TN38 0,100,36
TN38 1,0,36
TN38 8,39,36
TN38 9,63,36
TN39 3,44,36
TN39 4,49,36
TN39 5,55,36
TN4 0,53,36
TN4 8,62,36
TN4 9,62,36
TN40 1,84,36
TN40 2,93,36
TN40 9,0,36
TN5 6,30,36
TN5 7,31,36
TN6 1,41,36
TN6 2,45,36
TN6 3,47,36
TN6 9,0,36
TN7 4,19,36
TN8 5,54,36
TN8 6,66,36
TN8 7,35,36
TN8 9,0,36
TN9 1,79,36
TN9 2,57,36
TN9 9,0,36
TQ1 1,65,36
TQ1 2,61,36
TQ1 3,82,36
TQ1 4,69,36
TQ1 9,0,36
TQ10 9,17,36
TQ11 0,22,36
TQ12 1,64,36
TQ12 2,49,36
TQ12 3,59,36
TQ12 4,75,36
TQ12 5,54,36
TQ12 6,38,36
TQ12 9,0,36
TQ13 0,26,36
TQ13 7,28,36
TQ13 8,13,36
TQ13 9,36,36
TQ14 0,8,36
TQ14 4,0,36
TQ14 8,55,36
TQ14 9,40,36
TQ2 5,178,36
TQ2 6,83,36
TQ2 7,64,36
TQ2 8,57,36
TQ3 1,36,36
TQ3 2,72,36
TQ3 3,147,36
TQ4 5,67,36
TQ4 6,52,36
TQ4 7,62,36
TQ4 9,0,36
TQ5 0,21,36
TQ5 5,0,36
TQ5 8,37,36
TQ5 9,36,36
TQ6 0,13,36
TQ6 6,0,36
TQ6 9,20,36
TQ7 1,37,36
TQ7 2,16,36
TQ7 3,15,36
TQ7 4,12,36
TQ7 9,0,36
TQ8 8,13,36
TQ9 5,42,36
TQ9 6,28,36
TQ9 7,24,36
TQ9 9,0,36
TR1 1,59,36
TR1 2,49,36
TR1 3,50,36
TR1 9,0,36
TR10 8,24,36
TR10 9,17,36
TR11 2,39,36
TR11 3,32,36
TR11 4,27,36
TR11 5,20,36
TR11 9,0,36
TR12 6,14,36
TR12 7,17,36
TR13 0,18,36
TR13 3,0,36
TR13 8,58,36
TR13 9,8,36
TR14 0,19,36
TR14 4,0,36
TR14 7,60,36
TR14 8,88,36
TR14 9,14,36
TR15 1,34,36
TR15 2,35,36
TR15 3,55,36
TR15 9,0,36
TR16 4,23,36
TR16 5,36,36
TR16 6,18,36
TR17 0,7,36
TR18 2,49,36
TR18 3,41,36
TR18 4,34,36
TR18 5,10,36
TR18 9,0,36
TR19 6,19,36
TR19 7,17,36
TR2 4,15,36
TR2 5,9,36
TR20 8,20,36
TR20 9,5,36
TR21 0,6,36
TR22 0,0,36
TR23 0,0,36
TR24 0,0,36
TR25 0,1,36
TR26 1,10,36
TR26 2,26,36
TR26 3,6,36
TR26 9,0,36
TR27 4,34,36
TR27 5,23,36
TR27 6,9,36
TR3 6,27,36
TR3 7,8,36
TR4 8,26,36
TR4 9,24,36
TR5 0,9,36
TR6 0,24,36
TR7 1,81,36
TR7 2,66,36
TR7 3,42,36
TR7 9,0,36
TR8 4,26,36
TR8 5,14,36
TR9 6,36,36
TS1 1,73,36
TS1 2,96,36
TS1 3,151,36
TS1 4,328,36
TS1 5,88,36
TS1 9,0,36
TS10 1,154,36
TS10 2,104,36
TS10 3,176,36
TS10 4,210,36
TS10 5,191,36
TS10 9,2,36
TS11 6,38,36
TS11 7,60,36
TS11 8,25,36
TS12 1,90,36
TS12 2,166,36
TS12 3,41,36
TS12 9,8,36
TS13 4,123,36
TS13 5,23,36
TS14 6,185,36
TS14 7,46,36
TS14 8,50,36
TS15 0,23,36
TS15 9,114,36
TS16 0,102,36
TS16 9,17,36
TS17 0,113,36
TS17 5,43,36
TS17 6,169,36
TS17 7,71,36
TS17 8,87,36
TS17 9,113,36
TS18 1,294,36
TS18 2,207,36
TS18 3,225,36
TS18 4,97,36
TS18 5,64,36
TS19 0,267,36
TS19 1,4,36
TS19 7,55,36
TS19 8,216,36
TS19 9,101,36
TS2 1,53,36
TS20 1,100,36
TS20 2,257,36
TS21 1,33,36
TS21 2,22,36
TS21 3,47,36
TS21 4,25,36
TS22 5,112,36
TS23 1,121,36
TS23 2,200,36
TS23 3,180,36
TS23 4,38,36
TS24 0,140,36
TS24 4,0,36
TS24 7,119,36
TS24 8,234,36
TS24 9,71,36
TS25 1,162,36
TS25 2,53,36
TS25 3,99,36
TS25 4,117,36
TS25 5,257,36
TS26 0,108,36
TS26 8,241,36
TS26 9,175,36
TS27 3,49,36
TS27 4,136,36
TS28 5,68,36
TS29 6,117,36
TS3 0,228,36
TS3 6,208,36
TS3 7,178,36
TS3 8,166,36
TS3 9,170,36
TS4 2,350,36
TS4 3,266,36
TS5 4,98,36
TS5 5,124,36
TS5 6,241,36
TS5 7,127,36
TS5 8,158,36
TS6 0,305,36
TS6 6,283,36
TS6 7,171,36
TS6 8,38,36
TS6 9,319,36
TS7 0,92,36
TS7 8,126,36
TS7 9,180,36
TS8 0,102,36
TS8 8,2,36
TS8 9,219,36
TS9 5,50,36
TS9 6,46,36
TS9 7,45,36
TW1 1,111,36
TW1 2,68,36
TW1 3,79,36
TW1 4,90,36
TW1 9,2,36
TW10 5,66,36
TW10 6,140,36
TW10 7,96,36
TW11 0,82,36
TW11 1,0,36
TW11 8,85,36
TW11 9,134,36
TW12 1,117,36
TW12 2,117,36
TW12 3,95,36
TW12 9,1,36
TW13 4,203,36
TW13 5,92,36
TW13 6,135,36
TW13 7,97,36
TW13 9,0,36
TW14 0,142,36
TW14 8,140,36
TW14 9,204,36
TW15 1,121,36
TW15 2,98,36
TW15 3,93,36
TW16 5,42,36
TW16 6,62,36
TW16 7,114,36
TW17 0,31,36
TW17 7,0,36
TW17 8,56,36
TW17 9,32,36
TW18 1,75,36
TW18 2,65,36
TW18 3,53,36
TW18 4,115,36
TW18 9,0,36
TW19 5,35,36
TW19 6,22,36
TW19 7,156,36
TW2 5,127,36
TW2 6,132,36
TW2 7,136,36
TW20 0,92,36
TW20 8,76,36
TW20 9,96,36
TW3 1,258,36
TW3 2,99,36
TW3 3,169,36
TW3 4,137,36
TW3 9,5,36
TW4 5,165,36
TW4 6,101,36
TW4 7,179,36
TW5 0,236,36
TW5 9,234,36
TW6 1,4,36
TW6 2,33,36
TW6 3,7,36
TW7 4,140,36
TW7 5,113,36
TW7 6,117,36
TW7 7,126,36
TW8 0,275,36
TW8 1,0,36
TW8 8,141,36
TW8 9,165,36
TW9 1,167,36
TW9 2,96,36
TW9 3,102,36
TW9 4,122,36
TW9 9,4,36
UB1 1,222,36
UB1 2,176,36
UB1 3,159,36
UB10 0,118,36
UB10 8,89,36
UB10 9,75,36
UB11 1,14,36
UB2 4,313,36
UB2 5,293,36
UB3 1,234,36
UB3 2,251,36
UB3 3,151,36
UB3 4,343,36
UB3 5,164,36
UB3 9,0,36
UB4 0,260,36
UB4 8,161,36
UB4 9,141,36
UB5 4,213,36
UB5 5,167,36
UB5 6,175,36
UB5 9,0,36
UB6 0,145,36
UB6 7,94,36
UB6 8,277,36
UB6 9,236,36
UB7 0,84,36
UB7 7,202,36
UB7 8,100,36
UB7 9,191,36
UB8 1,181,36
UB8 2,242,36
UB8 3,215,36
UB8 9,0,36
UB9 4,42,36
UB9 5,76,36
UB9 6,80,36
W10 4,208,36
W10 5,292,36
W10 6,253,36
W11 1,244,36
W11 2,244,36
W11 3,188,36
W11 4,215,36
W12 0,181,36
W12 7,274,36
W12 8,299,36
W12 9,225,36
W13 0,242,36
W13 3,0,36
W13 8,108,36
W13 9,207,36
W14 0,207,36
W14 4,0,36
W14 8,271,36
W14 9,205,36
W1B 1,5,36
W1B 2,23,36
W1B 3,0,36
W1B 4,28,36
W1B 5,37,36
W1C 1,40,36
W1C 2,38,36
W1D 1,8,36
W1D 2,12,36
W1D 3,51,36
W1D 4,51,36
W1D 5,43,36
W1D 6,41,36
W1D 7,78,36
W1F 0,65,36
W1F 7,137,36
W1F 8,115,36
W1F 9,78,36
W1G 0,36,36
W1G 6,30,36
W1G 7,18,36
W1G 8,50,36
W1G 9,41,36
W1H 1,75,36
W1H 2,52,36
W1H 4,66,36
W1H 5,66,36
W1H 6,13,36
W1H 7,95,36
W1J 0,15,36
W1J 5,19,36
W1J 6,10,36
W1J 7,58,36
W1J 8,38,36
W1J 9,8,36
W1K 1,7,36
W1K 2,29,36
W1K 3,19,36
W1K 4,21,36
W1K 5,69,36
W1K 6,58,36
W1K 7,11,36
W1S 1,46,36
W1S 2,41,36
W1S 3,37,36
W1S 4,25,36
W1T 1,139,36
W1T 2,70,36
W1T 3,103,36
W1T 4,93,36
W1T 5,81,36
W1T 6,30,36
W1T 7,11,36
W1U 1,75,36
W1U 2,51,36
W1U 3,47,36
W1U 4,60,36
W1U 5,41,36
W1U 6,73,36
W1U 7,31,36
W1U 8,21,36
W1W 5,53,36
W1W 6,105,36
W1W 7,97,36
W1W 8,90,36
W2 1,409,36
W2 2,214,36
W2 3,333,36
W2 4,321,36
W2 5,332,36
W2 6,278,36
W3 0,135,36
W3 3,0,36
W3 6,179,36
W3 7,283,36
W3 8,228,36
W3 9,133,36
W4 1,183,36
W4 2,166,36
W4 3,202,36
W4 4,105,36
W4 5,186,36
W4 9,0,36
W5 1,148,36
W5 2,221,36
W5 3,201,36
W5 4,181,36
W5 5,184,36
W5 9,0,36
W6 0,247,36
W6 6,0,36
W6 7,165,36
W6 8,162,36
W6 9,238,36
W7 1,160,36
W7 2,91,36
W7 3,172,36
W7 9,0,36
W8 4,126,36
W8 5,80,36
W8 6,113,36
W8 7,137,36
W8 9,1,36
W9 1,194,36
W9 2,326,36
W9 3,288,36
WA1 1,80,36
WA1 2,81,36
WA1 3,49,36
WA1 4,51,36
WA1 9,0,36
WA10 1,131,36
WA10 2,107,36
WA10 3,93,36
WA10 4,52,36
WA10 5,29,36
WA10 6,31,36
WA10 9,0,36
WA11 0,78,36
WA11 7,75,36
WA11 8,44,36
WA11 9,98,36
WA12 0,37,36
WA12 2,0,36
WA12 8,63,36
WA12 9,93,36
WA13 0,36,36
WA13 9,30,36
WA14 1,0,36
WA14 2,0,36
WA14 3,6,36
WA14 4,0,36
WA14 5,0,36
WA15 0,5,36
WA15 5,0,36
WA15 6,0,36
WA15 7,0,36
WA15 8,0,36
WA15 9,0,36
WA16 0,26,36
WA16 1,0,36
WA16 6,29,36
WA16 7,22,36
WA16 8,57,36
WA16 9,17,36
WA2 0,112,36
WA2 7,96,36
WA2 8,71,36
WA2 9,80,36
WA3 1,0,36
WA3 2,0,36
WA3 3,0,36
WA3 4,28,36
WA3 5,23,36
WA3 6,72,36
WA3 7,22,36
WA3 9,0,36
WA4 1,101,36
WA4 2,56,36
WA4 3,28,36
WA4 4,46,36
WA4 5,36,36
WA4 6,61,36
WA5 0,48,36
WA5 1,80,36
WA5 2,54,36
WA5 3,32,36
WA5 4,31,36
WA5 7,14,36
WA5 8,28,36
WA5 9,21,36
WA6 0,22,36
WA6 1,0,36
WA6 6,30,36
WA6 7,43,36
WA6 8,5,36
WA6 9,8,36
WA7 1,84,36
WA7 2,174,36
WA7 3,32,36
WA7 4,62,36
WA7 5,116,36
WA7 6,80,36
WA7 9,14,36
WA8 0,82,36
WA8 2,0,36
WA8 3,49,36
WA8 4,65,36
WA8 5,28,36
WA8 6,113,36
WA8 7,131,36
WA8 8,102,36
WA8 9,54,36
WA9 1,132,36
WA9 2,62,36
WA9 3,108,36
WA9 4,102,36
WA9 5,112,36
WC1A 1,88,36
