name,d02_high,d02_low,d03_high,d03_low,d06_high,d06_low,d09_high,d09_low,d12_high,d12_low,basis
TR2,0.035877,0.083631,0.017094,0.040217,0.003792,0.005928,0.000048,0.001963,0.000015,0.001874,postcode
TR3,0.025375,0.069660,0.012753,0.032095,0.004145,0.004503,0.000052,0.000169,0.000016,0.000072,postcode
TR4,0.038881,0.093747,0.019502,0.048956,0.000181,0.009848,0.000049,0.000160,0.000015,0.000068,postcode
TR5,0.048713,0.090338,0.036896,0.055645,0.005432,0.006328,0.000130,0.005374,0.000041,0.005130,postcode
TR6,0.033757,0.122822,0.014179,0.059192,0.000562,0.001609,0.000152,0.000495,0.000048,0.000209,postcode
TR7,0.050964,0.132904,0.026285,0.075663,0.004664,0.015479,0.003052,0.003141,0.003024,0.003067,postcode
TR8,0.027205,0.076330,0.010425,0.029467,0.005004,0.008527,0.001658,0.004985,0.000013,0.001674,postcode
TR9,0.032583,0.090226,0.014745,0.043842,0.000322,0.007544,0.000087,0.000284,0.000027,0.000120,postcode
TR10,0.022437,0.066620,0.006226,0.038681,0.002785,0.003245,0.000067,0.000217,0.000021,0.000092,postcode
TR11,0.039136,0.123034,0.023038,0.071945,0.007954,0.019920,0.002973,0.008925,0.000990,0.002983,postcode
TR12,0.021626,0.053293,0.011984,0.031297,0.004609,0.007205,0.000058,0.000188,0.000018,0.000080,postcode
TR13,0.039437,0.100062,0.013367,0.056573,0.002682,0.010586,0.000034,0.000110,0.000011,0.000046,postcode
TR14,0.046218,0.131378,0.024887,0.066404,0.003593,0.014244,0.003511,0.005900,0.001170,0.004682,postcode
TR15,0.037434,0.125869,0.015973,0.065886,0.001530,0.015730,0.000037,0.002909,0.000011,0.002840,postcode
TR16,0.042164,0.104164,0.016744,0.038363,0.001604,0.007717,0.000039,0.004511,0.000012,0.002977,postcode
TR17,0.034286,0.073645,0.021901,0.046788,0.000868,0.002485,0.000235,0.000765,0.000074,0.000324,postcode
TR18,0.065208,0.169142,0.043345,0.108490,0.006061,0.025301,0.001220,0.006047,0.000010,0.001232,postcode
TR19,0.048119,0.117781,0.030639,0.065624,0.013216,0.024727,0.003773,0.009470,0.000015,0.003792,postcode
TR20,0.046343,0.108672,0.028830,0.062015,0.005778,0.013579,0.001915,0.005757,0.001881,0.001933,postcode
TR21,0.057619,0.217241,0.029202,0.086193,0.001157,0.027123,0.000314,0.001020,0.000098,0.000431,postcode
TR22,0.040000,0.107058,0.021568,0.059058,0.004627,0.013255,0.001255,0.004078,0.000392,0.001725,postcode
TR23,0.040000,0.107058,0.021568,0.059058,0.004627,0.013255,0.001255,0.004078,0.000392,0.001725,postcode
TR24,0.051111,0.118006,0.012582,0.090006,0.002699,0.007732,0.000732,0.002379,0.000229,0.001007,postcode
TR25,0.036521,0.097748,0.019693,0.053923,0.004225,0.012102,0.001146,0.003724,0.000358,0.001575,postcode
TR26,0.031768,0.125378,0.017459,0.067439,0.007770,0.018717,0.004613,0.007753,0.000013,0.001580,postcode
TR27,0.049714,0.123658,0.029380,0.077215,0.000174,0.009426,0.000047,0.000153,0.000015,0.000065,postcode
TS1,0.057823,0.235639,0.035107,0.105362,0.005586,0.038482,0.003655,0.021917,0.000021,0.005548,postcode
TS2,0.060368,0.185299,0.026072,0.137638,0.008189,0.039969,0.007645,0.016192,0.000085,0.008036,postcode
TS3,0.052622,0.154035,0.021785,0.072077,0.002350,0.022763,0.000036,0.009136,0.000013,0.001211,postcode
TS4,0.070359,0.179953,0.036969,0.097691,0.005882,0.032947,0.000061,0.011716,0.000022,0.002055,postcode
TS5,0.038755,0.105227,0.015946,0.047858,0.002998,0.011000,0.000996,0.005971,0.000976,0.004908,postcode
TS6,0.096274,0.245157,0.042678,0.126977,0.009833,0.026345,0.001115,0.011000,0.000012,0.002252,postcode
TS7,0.083439,0.180825,0.044032,0.101730,0.003369,0.019833,0.000051,0.005097,0.000018,0.000136,postcode
TS8,0.057443,0.119145,0.026104,0.058514,0.002743,0.005945,0.000080,0.000461,0.000028,0.000211,postcode
TS9,0.048053,0.113301,0.009769,0.047046,0.000187,0.002471,0.000057,0.000329,0.000020,0.000150,postcode
TS10,0.104963,0.261610,0.052430,0.152673,0.018651,0.048605,0.000030,0.028929,0.000011,0.016776,postcode
TS11,0.058597,0.148189,0.017248,0.067675,0.002925,0.006338,0.002730,0.003137,0.002676,0.002870,postcode
TS12,0.048607,0.107061,0.024223,0.058037,0.004554,0.007912,0.002980,0.004671,0.000017,0.001591,postcode
TS13,0.048671,0.103902,0.030241,0.064206,0.005086,0.010618,0.004909,0.005280,0.002443,0.002621,postcode
TS14,0.089130,0.192846,0.040680,0.099397,0.015322,0.027213,0.011403,0.017365,0.007583,0.011503,postcode
TS15,0.050522,0.129739,0.026192,0.059793,0.004405,0.009196,0.004251,0.004573,0.002116,0.002270,postcode
TS16,0.038660,0.131189,0.006885,0.061697,0.000288,0.006546,0.000088,0.000508,0.000031,0.000232,postcode
TS17,0.025265,0.108227,0.007265,0.048871,0.003001,0.007146,0.000997,0.003078,0.000011,0.002014,postcode
TS18,0.035518,0.112902,0.016556,0.049693,0.002401,0.014134,0.001177,0.003633,0.001153,0.002377,postcode
TS19,0.049752,0.118071,0.018373,0.065061,0.001097,0.011305,0.001024,0.007129,0.000011,0.003060,postcode
TS20,0.050092,0.105194,0.017564,0.056423,0.005730,0.015490,0.001904,0.007723,0.000021,0.005692,postcode
TS21,0.036240,0.073769,0.017122,0.042412,0.001988,0.002511,0.001856,0.002133,0.000021,0.001951,postcode
TS22,0.028510,0.095549,0.012696,0.032531,0.003106,0.006730,0.000090,0.006140,0.000032,0.005856,postcode
TS23,0.035168,0.130849,0.011036,0.064224,0.002727,0.012171,0.001337,0.005422,0.000015,0.002701,postcode
TS24,0.104230,0.231644,0.070069,0.172789,0.014016,0.092089,0.001432,0.040480,0.001403,0.015374,postcode
TS25,0.049534,0.157517,0.017260,0.072303,0.001030,0.005961,0.000030,0.002037,0.000011,0.000079,postcode
TS26,0.062723,0.166689,0.017143,0.097591,0.004621,0.024399,0.001536,0.010693,0.000017,0.007567,postcode
TS27,0.039778,0.101023,0.016059,0.048229,0.000260,0.003438,0.000079,0.000458,0.000028,0.000209,postcode
TS28,0.060596,0.103344,0.040868,0.062941,0.006008,0.023890,0.000175,0.006445,0.000062,0.000461,postcode
TS29,0.070793,0.130913,0.049158,0.072809,0.019185,0.029887,0.009496,0.019560,0.000054,0.009743,postcode
TW1,0.038952,0.161271,0.027354,0.106781,0.006385,0.033640,0.000006,0.011233,0.000003,0.003208,postcode
TW2,0.017244,0.100152,0.005920,0.038557,0.001861,0.007668,0.001793,0.003769,0.000003,0.000055,postcode
TW3,0.052523,0.246039,0.023526,0.146185,0.000057,0.031649,0.000005,0.015096,0.000003,0.001400,postcode
TW4,0.019674,0.138829,0.007534,0.042255,0.000095,0.007486,0.000009,0.000252,0.000004,0.000069,postcode
TW5,0.043170,0.166467,0.008105,0.065017,0.000103,0.008054,0.000009,0.000271,0.000005,0.000075,postcode
TW6,0.066549,0.353939,0.027235,0.195201,0.000494,0.015223,0.000045,0.001303,0.000022,0.000359,postcode
TW7,0.047103,0.198263,0.028157,0.113067,0.005339,0.021524,0.000005,0.008072,0.000003,0.001361,postcode
TW8,0.049273,0.275573,0.030157,0.161908,0.005623,0.061542,0.000007,0.033476,0.000004,0.009299,postcode
TW9,0.060209,0.289955,0.038131,0.190683,0.003653,0.032726,0.000007,0.009143,0.000003,0.005421,postcode
TW10,0.050307,0.166833,0.024147,0.101161,0.004004,0.018223,0.001968,0.010021,0.001965,0.005942,postcode
TW11,0.026893,0.189147,0.015257,0.111178,0.003747,0.013383,0.000007,0.003873,0.000004,0.000056,postcode
TW12,0.030121,0.119502,0.013228,0.049895,0.001884,0.002340,0.000007,0.000200,0.000003,0.000055,postcode
TW13,0.033270,0.151373,0.016615,0.068417,0.000062,0.004837,0.000006,0.000163,0.000003,0.000045,postcode
TW14,0.028275,0.130610,0.008934,0.055056,0.000087,0.004749,0.000008,0.000229,0.000004,0.000063,postcode
TW15,0.013096,0.086361,0.005015,0.019050,0.000064,0.001958,0.000006,0.000168,0.000003,0.000046,postcode
TW16,0.012655,0.068602,0.004401,0.031544,0.001981,0.002460,0.000007,0.000210,0.000004,0.000058,postcode
TW17,0.011035,0.047594,0.000746,0.025100,0.000100,0.000697,0.000009,0.000262,0.000005,0.000072,postcode
TW18,0.017482,0.082990,0.007341,0.027061,0.000058,0.003168,0.000005,0.000153,0.000003,0.000042,postcode
TW19,0.004131,0.067543,0.000785,0.023920,0.000105,0.000733,0.000010,0.000276,0.000005,0.000076,postcode
TW20,0.044019,0.149132,0.015845,0.070034,0.003137,0.009668,0.000006,0.003242,0.000003,0.001583,postcode
UB1,0.027000,0.241252,0.009217,0.114483,0.001780,0.009116,0.000029,0.003506,0.000005,0.001707,postcode
UB2,0.054575,0.244307,0.019673,0.136560,0.002008,0.028835,0.000033,0.009521,0.000005,0.001926,postcode
UB3,0.075017,0.217102,0.022693,0.096225,0.002187,0.011074,0.000018,0.001189,0.000003,0.000040,postcode
UB4,0.113582,0.277798,0.053113,0.171760,0.001528,0.023365,0.000025,0.001599,0.000004,0.000054,postcode
UB5,0.067663,0.251137,0.031262,0.138713,0.008647,0.023861,0.002463,0.011150,0.000004,0.002489,postcode
UB6,0.057914,0.317801,0.033019,0.214840,0.003687,0.071223,0.001217,0.015708,0.001200,0.004830,postcode
UB7,0.062268,0.193809,0.026230,0.117861,0.009608,0.045090,0.003187,0.012847,0.000005,0.006379,postcode
UB8,0.097757,0.219283,0.040751,0.120647,0.002772,0.024690,0.000023,0.005502,0.000004,0.001382,postcode
UB9,0.027964,0.091624,0.010369,0.048662,0.000185,0.005726,0.000040,0.000297,0.000007,0.000086,postcode
UB10,0.096411,0.224557,0.042505,0.107786,0.007058,0.017420,0.001413,0.002961,0.000004,0.000053,postcode
UB11,0.073206,0.172158,0.048601,0.109269,0.002487,0.046736,0.000533,0.003997,0.000089,0.001155,postcode
W1B,0.047519,0.351767,0.027456,0.296165,0.000977,0.088045,0.000290,0.029063,0.000149,0.016507,postcode
W1C,0.053876,0.220863,0.034140,0.189947,0.001903,0.119932,0.000565,0.043722,0.000290,0.012808,postcode
W1D,0.016474,0.305129,0.009132,0.177709,0.000428,0.064716,0.000127,0.021447,0.000065,0.013041,postcode
W1F,0.020093,0.497688,0.010853,0.339584,0.000386,0.075379,0.000115,0.028504,0.000059,0.015688,postcode
W1G,0.153243,0.691979,0.078230,0.646170,0.016275,0.306325,0.004449,0.129362,0.002947,0.083552,postcode
W1H,0.168624,0.626426,0.114916,0.523829,0.017819,0.226941,0.001576,0.070691,0.001514,0.030413,postcode
W1J,0.071306,0.556971,0.044484,0.480254,0.006753,0.266650,0.001710,0.147448,0.001643,0.088027,postcode
W1K,0.168230,0.521104,0.104504,0.483150,0.018860,0.371053,0.008203,0.205760,0.001209,0.115724,postcode
W1S,0.033426,0.377475,0.018746,0.326852,0.002359,0.214189,0.001981,0.099776,0.000082,0.045510,postcode
W1T,0.163047,0.454404,0.094205,0.393495,0.018881,0.181866,0.002279,0.086001,0.000049,0.042560,postcode
W1U,0.116193,0.640298,0.056307,0.569270,0.015475,0.357635,0.002932,0.203017,0.001942,0.135788,postcode
W1W,0.092801,0.527886,0.052252,0.461880,0.003714,0.233964,0.001760,0.119380,0.000073,0.051756,postcode
W2,0.111666,0.548145,0.056430,0.466062,0.016742,0.229031,0.002021,0.106270,0.000044,0.052261,postcode
W3,0.103544,0.260047,0.050999,0.165741,0.013381,0.056509,0.003576,0.025177,0.003539,0.015735,postcode
W4,0.111019,0.403393,0.054636,0.272176,0.009185,0.078646,0.001075,0.031400,0.000044,0.007891,postcode
W5,0.109512,0.239328,0.054357,0.160542,0.022136,0.069220,0.006328,0.033032,0.003165,0.011419,postcode
W6,0.098855,0.480099,0.046215,0.381997,0.004441,0.211037,0.000118,0.108864,0.000061,0.061975,postcode
W7,0.059628,0.206746,0.028078,0.112852,0.002544,0.026699,0.002137,0.007420,0.002053,0.003900,postcode
W8,0.155404,0.511667,0.100471,0.436196,0.027895,0.173532,0.013044,0.093189,0.009750,0.053202,postcode
W9,0.096475,0.570043,0.040311,0.507128,0.009575,0.310288,0.000158,0.227445,0.000081,0.162722,postcode
W10,0.199052,0.454356,0.115754,0.329112,0.019409,0.104510,0.004507,0.049309,0.002985,0.024796,postcode
W11,0.241789,0.562840,0.144319,0.474479,0.044033,0.224694,0.019023,0.097059,0.011693,0.049397,postcode
W12,0.172687,0.555570,0.101917,0.406738,0.032513,0.198701,0.018107,0.115394,0.007770,0.061678,postcode
W13,0.087629,0.259784,0.041454,0.156044,0.007329,0.048788,0.003562,0.014978,0.003490,0.008507,postcode
W14,0.155042,0.476803,0.073645,0.379580,0.028122,0.140796,0.005020,0.054922,0.000073,0.019488,postcode
WA1,0.034448,0.140331,0.010558,0.065684,0.000045,0.007578,0.000012,0.000074,0.000007,0.000018,postcode
WA2,0.025557,0.185106,0.003514,0.075728,0.001113,0.004542,0.000009,0.000055,0.000005,0.000013,postcode
WA3,0.037310,0.137673,0.015586,0.063756,0.001361,0.010192,0.000005,0.000704,0.000003,0.000008,postcode
WA4,0.017075,0.103469,0.007398,0.045544,0.000022,0.005199,0.000006,0.000758,0.000003,0.000009,postcode
WA5,0.021200,0.102994,0.009390,0.044540,0.000790,0.008587,0.000772,0.001572,0.000770,0.000776,postcode
WA6,0.013874,0.054221,0.005334,0.029568,0.001046,0.004270,0.000008,0.000052,0.000005,0.000013,postcode
WA7,0.023566,0.096130,0.008330,0.043593,0.000701,0.011697,0.000685,0.004114,0.000683,0.002048,postcode
WA8,0.039631,0.149362,0.015587,0.063705,0.001948,0.014914,0.000648,0.003246,0.000646,0.001293,postcode
WA9,0.044053,0.121778,0.013181,0.058919,0.002315,0.012381,0.000770,0.003095,0.000003,0.000010,postcode
WA10,0.037554,0.121223,0.014189,0.069181,0.001670,0.014972,0.000007,0.005798,0.000004,0.000833,postcode
WA11,0.029458,0.084926,0.012732,0.042387,0.000029,0.004040,0.000008,0.000049,0.000004,0.000012,postcode
WA12,0.039916,0.112609,0.022167,0.063957,0.003158,0.023649,0.000012,0.010966,0.000007,0.000019,postcode
WA13,0.042566,0.099033,0.014251,0.049361,0.003989,0.012193,0.001980,0.005994,0.000009,0.001989,postcode
WA14,0.056354,0.184719,0.020912,0.088242,0.002725,0.010977,0.000906,0.002744,0.000903,0.001810,postcode
WA15,0.046643,0.149665,0.016428,0.065806,0.004292,0.014681,0.000007,0.003456,0.000004,0.000011,postcode
WA16,0.030484,0.074707,0.015601,0.034295,0.000881,0.007014,0.000861,0.001753,0.000004,0.000865,postcode
WC1A,0.133307,0.342998,0.070496,0.303375,0.013834,0.121746,0.011627,0.046409,0.010073,0.022665,postcode
WC1B,0.178074,0.510113,0.113540,0.471272,0.011068,0.168825,0.009301,0.051413,0.008059,0.018132,postcode
WC1E,0.127802,0.490053,0.081611,0.430991,0.041738,0.189317,0.021121,0.102732,0.001176,0.059986,postcode
WC1H,0.143120,0.442350,0.085647,0.365513,0.012722,0.156400,0.004667,0.043720,0.000460,0.023435,postcode
WC1N,0.221543,0.448931,0.157502,0.413451,0.035900,0.205397,0.016174,0.098488,0.004241,0.043378,postcode
WC1R,0.289574,0.520599,0.149415,0.451377,0.059672,0.178877,0.035508,0.088148,0.001379,0.059553,postcode
WC1V,0.090206,0.317331,0.039350,0.211899,0.005550,0.087228,0.003053,0.022200,0.001295,0.015540,postcode
WC1X,0.169436,0.530999,0.094927,0.493982,0.037350,0.353082,0.015780,0.310113,0.006334,0.263507,postcode
WC2A,0.242616,0.508250,0.197258,0.423225,0.059004,0.275996,0.029750,0.154935,0.028182,0.076923,postcode
WC2B,0.140850,0.267886,0.106755,0.214565,0.048302,0.105285,0.035606,0.068914,0.006374,0.048240,postcode
WC2E,0.017238,0.273034,0.011151,0.211635,0.003232,0.103738,0.001778,0.095281,0.000754,0.073756,postcode
WC2H,0.110902,0.391639,0.065753,0.225159,0.013662,0.082990,0.009917,0.042636,0.009394,0.028644,postcode
WC2N,0.124488,0.378057,0.116879,0.345427,0.055511,0.247320,0.031634,0.177925,0.015649,0.136312,postcode
WC2R,0.067285,0.392386,0.047530,0.281340,0.005334,0.190636,0.002934,0.099008,0.001245,0.063480,postcode
WD3,0.026389,0.088147,0.011988,0.043758,0.000088,0.014985,0.000041,0.005831,0.000019,0.002513,postcode
WD4,0.057021,0.144331,0.028569,0.073807,0.005637,0.014324,0.002807,0.003057,0.000063,0.002885,postcode
WD5,0.023343,0.044205,0.009907,0.031749,0.000400,0.008698,0.000184,0.004219,0.000086,0.000292,postcode
WD6,0.135531,0.261653,0.069732,0.154284,0.008860,0.029530,0.002967,0.008894,0.000996,0.004941,postcode
WD7,0.034028,0.092588,0.015879,0.029938,0.002633,0.007974,0.000118,0.002716,0.000056,0.002563,postcode
WD17,0.036327,0.137180,0.020084,0.068804,0.007722,0.021348,0.007612,0.011548,0.003803,0.009547,postcode
WD18,0.036392,0.105767,0.013114,0.048812,0.001891,0.005729,0.000085,0.003658,0.000040,0.000135,postcode
WD19,0.147820,0.244606,0.086817,0.145356,0.015892,0.034846,0.007224,0.015942,0.004325,0.010127,postcode
WD23,0.084239,0.181291,0.042150,0.085994,0.007017,0.016974,0.002816,0.005692,0.002779,0.002856,postcode
WD24,0.043605,0.103476,0.020869,0.061727,0.006071,0.014369,0.002050,0.010046,0.000046,0.004061,postcode
WD25,0.038886,0.115184,0.021691,0.064408,0.001637,0.010867,0.001551,0.003166,0.000035,0.001594,postcode
WF1,0.056076,0.182794,0.034420,0.118776,0.006875,0.033493,0.000870,0.009451,0.000008,0.002585,postcode
WF2,0.048631,0.156470,0.025807,0.093337,0.003802,0.027993,0.001517,0.006822,0.001509,0.002276,postcode
WF3,0.019298,0.059011,0.007579,0.029110,0.002121,0.010572,0.001049,0.002144,0.000010,0.002088,postcode
WF4,0.017906,0.065580,0.008156,0.030915,0.002409,0.006515,0.001589,0.002426,0.001580,0.001598,postcode
WF5,0.044311,0.130086,0.013950,0.054054,0.001583,0.006379,0.000031,0.000128,0.000015,0.000048,postcode
WF6,0.050299,0.125705,0.024281,0.061359,0.001797,0.010620,0.000035,0.005213,0.000016,0.001743,postcode
WF7,0.030440,0.105167,0.016052,0.062199,0.001822,0.012478,0.000036,0.001860,0.000017,0.000055,postcode
WF8,0.027584,0.085817,0.015268,0.045009,0.002050,0.005250,0.001014,0.004058,0.001003,0.003011,postcode
WF9,0.021268,0.084479,0.008905,0.042338,0.001772,0.004538,0.000876,0.000932,0.000008,0.000886,postcode
WF10,0.055555,0.173197,0.026151,0.099616,0.003283,0.024464,0.000825,0.008147,0.000008,0.001641,postcode
WF11,0.026673,0.101837,0.007896,0.056542,0.000116,0.004128,0.000038,0.000156,0.000018,0.000058,postcode
WF12,0.036225,0.095398,0.019920,0.047840,0.001294,0.010081,0.001242,0.003755,0.000012,0.000039,postcode
WF13,0.066818,0.195092,0.030650,0.105924,0.002827,0.014092,0.001398,0.005598,0.000013,0.000044,postcode
WF14,0.037099,0.114851,0.010860,0.053363,0.000109,0.003896,0.000036,0.003554,0.000017,0.000055,postcode
WF15,0.052808,0.130071,0.029229,0.070959,0.011529,0.021458,0.001941,0.003966,0.000019,0.001962,postcode
WF16,0.034910,0.154146,0.017417,0.066460,0.005640,0.017177,0.000057,0.005700,0.000027,0.005552,postcode
WF17,0.040376,0.109484,0.018372,0.067019,0.005468,0.014686,0.002724,0.004586,0.001812,0.002734,postcode
WN1,0.060968,0.140478,0.031939,0.075780,0.007938,0.019215,0.003166,0.007965,0.001579,0.006328,postcode
WN2,0.047492,0.119035,0.019005,0.060322,0.003167,0.011117,0.000013,0.000057,0.000004,0.000024,postcode
WN3,0.029995,0.131160,0.011463,0.052571,0.000078,0.004451,0.000023,0.002848,0.000008,0.000043,postcode
WN4,0.037133,0.108105,0.010317,0.058979,0.000092,0.013399,0.000028,0.003372,0.000009,0.000051,postcode
WN5,0.032770,0.100409,0.010993,0.054487,0.000060,0.007694,0.000018,0.001141,0.000006,0.000033,postcode
WN6,0.049773,0.123788,0.021620,0.066176,0.006436,0.013008,0.003206,0.008580,0.001069,0.005347,postcode
WN7,0.045888,0.152707,0.020372,0.080562,0.003395,0.021122,0.000851,0.006756,0.000005,0.001700,postcode
WN8,0.028771,0.113012,0.011520,0.055982,0.001177,0.004722,0.000019,0.000082,0.000006,0.000035,postcode
WR1,0.064703,0.259214,0.024564,0.162421,0.005354,0.044831,0.002659,0.010563,0.000024,0.005294,postcode
WR2,0.008462,0.059998,0.003007,0.016526,0.000069,0.000266,0.000026,0.000069,0.000012,0.000040,postcode
WR3,0.018099,0.069004,0.009986,0.037444,0.000103,0.002234,0.000039,0.000103,0.000017,0.000060,postcode
WR4,0.056340,0.169019,0.019610,0.082967,0.003527,0.007230,0.000036,0.001811,0.000016,0.000056,postcode
WR5,0.042150,0.158827,0.014237,0.091369,0.003806,0.017702,0.001272,0.005051,0.000012,0.002531,postcode
WR6,0.027854,0.051667,0.019573,0.032588,0.000105,0.000403,0.000039,0.000105,0.000018,0.000061,postcode
WR7,0.058670,0.112450,0.023019,0.048176,0.004475,0.009386,0.000089,0.000238,0.000040,0.000139,postcode
WR8,0.027893,0.089344,0.012556,0.040707,0.000159,0.000609,0.000060,0.000159,0.000026,0.000093,postcode
WR9,0.039598,0.116521,0.020946,0.062920,0.009155,0.027517,0.003433,0.006882,0.002283,0.004583,postcode
WR10,0.093564,0.167229,0.070246,0.104947,0.000085,0.009402,0.000032,0.000085,0.000014,0.000050,postcode
WR11,0.042000,0.115682,0.018429,0.054488,0.001768,0.002764,0.000878,0.000908,0.000008,0.000028,postcode
WR12,0.058127,0.129132,0.020056,0.060496,0.000254,0.005498,0.000095,0.000254,0.000042,0.000148,postcode
WR13,0.020016,0.075353,0.013858,0.031555,0.000143,0.013304,0.000054,0.005245,0.000024,0.000083,postcode
WR14,0.052430,0.193319,0.032553,0.116231,0.004923,0.013841,0.002942,0.005897,0.001957,0.005874,postcode
WR15,0.029276,0.084098,0.005345,0.046155,0.003941,0.004534,0.000078,0.000209,0.000035,0.000122,postcode
WS1,0.104818,0.240982,0.058454,0.144120,0.010568,0.038974,0.001769,0.008915,0.001762,0.003552,postcode
WS2,0.050481,0.180275,0.021064,0.071633,0.002787,0.009937,0.000014,0.001494,0.000008,0.001409,postcode
WS3,0.041232,0.143449,0.015150,0.055460,0.002004,0.009117,0.000995,0.004030,0.000006,0.001998,postcode
