name,er_smp55,er_smp105,er_nfi55,er_nfi105,er_smp105_lo,er_smp105_hi,er_nfi105_lo,er_nfi105_hi,er_gi,er_smp105_m2,er_coastal
EX24 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EX3 0,0.00031711,0.00083739,0.00232015,0.00644241,0.0003174,0.00103565,0.00146705,0.00820304,0.0,10274.4,1
EX31 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EX31 2,0.00419085,0.01439321,0.00452636,0.01649797,0.00111905,0.01955624,0.00194408,0.02201929,0.0,113877.5,1
EX31 3,0.0,0.0,5.259e-05,0.00018223,0.0,0.0,1.04e-05,0.00025129,0.0,0.0,1
EX31 4,0.00039372,0.00127687,0.00043047,0.00140045,0.00057599,0.00148241,0.00063408,0.00162724,0.0,246314.5,1
EX32 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EX32 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EX32 7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EX32 8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EX32 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EX33 1,0.0077008,0.02446188,0.009726,0.03023558,0.01041798,0.02987593,0.01293167,0.03709465,0.0,1427125.4,1
EX33 2,0.01218922,0.03602867,0.01218922,0.03602867,0.02302633,0.04110146,0.02302633,0.04110146,0.0,1168813.3,1
EX34 0,0.0008037,0.002542,0.00098589,0.00302599,0.00113595,0.00286681,0.00137071,0.00345594,0.0,103682.5,1
EX34 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EX34 7,0.00404464,0.0123546,0.00404464,0.0123546,0.00582352,0.01492759,0.00582352,0.01492759,0.0,420810.9,1
EX34 8,0.00157509,0.00472019,0.00166502,0.00491402,0.00241659,0.00527761,0.0025403,0.00550203,0.0,179592.3,1
EX34 9,0.00126923,0.00359153,0.00206328,0.00540025,0.0018438,0.00421793,0.00295013,0.00630089,0.0,103946.6,1
EX35 6,0.0020238,0.00621442,0.00216657,0.00652965,0.00319401,0.0072578,0.0033336,0.00763327,0.0,644955.9,1
EX36 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EX36 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EX36 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EX37 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EX38 7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EX38 8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EX38 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EX39 1,0.00608817,0.01315505,0.00877591,0.01920918,0.00952308,0.01458384,0.01265041,0.02165916,0.0,348267.8,1
EX39 2,0.0084615,0.02509412,0.0084615,0.02509412,0.01455822,0.02832704,0.01455822,0.02832704,0.0,1057701.6,1
EX39 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EX39 4,0.00150435,0.00336024,0.0019329,0.0042828,0.00224565,0.0038062,0.00244742,0.00503851,0.0,139721.4,1
EX39 5,0.00150426,0.00471201,0.00154509,0.00479658,0.00225807,0.00547087,0.00229761,0.00556405,0.0,779417.2,1
EX39 6,0.00325083,0.01037161,0.00325083,0.01037161,0.00540312,0.01185956,0.00540312,0.01185956,0.0,1095716.9,1
EX39 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EX4 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EX4 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EX4 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EX4 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EX4 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EX4 5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EX4 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EX4 7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EX4 8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EX4 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EX5 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EX5 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EX5 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EX5 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EX5 5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EX5 7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EX6 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EX6 7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EX6 8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EX7 0,0.0,0.0,0.00570875,0.0127087,0.0,0.0,0.00764859,0.01413679,0.0,0.0,1
EX7 7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EX7 9,0.0,0.0,0.03199816,0.06353311,0.0,0.0,0.04899151,0.06839254,0.0,0.0,1
EX8 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EX8 2,0.00014639,0.00042353,0.00282906,0.00641095,0.00027726,0.00055447,0.00304029,0.00772437,0.0,4980.5,1
EX8 3,0.0,0.0,0.00117813,0.01208023,0.0,0.0,0.00208082,0.01568072,0.0,0.0,1
EX8 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EX8 5,0.00349024,0.01193309,0.00397209,0.01507951,0.00548232,0.01395684,0.00650689,0.01787801,0.0,296042.4,1
EX8 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EX9 6,0.01035058,0.0334543,0.01242278,0.03770439,0.0146292,0.03920668,0.01729801,0.04415502,0.0,415685.5,1
EX9 7,0.0039845,0.01428939,0.0039845,0.01428939,0.00617891,0.01684056,0.00617891,0.01684056,0.0,474532.4,1
EX9 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FK1 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FK1 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FK1 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FK1 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FK1 5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FK1 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FK10 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FK10 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FK10 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FK10 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FK10 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FK11 7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FK12 5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FK13 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FK14 7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FK15 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FK15 5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FK15 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FK16 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FK17 8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FK18 8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FK19 8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FK2 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FK2 7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FK2 8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FK2 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FK20 8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FK21 8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FK3 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FK3 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FK3 8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FK3 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FK4 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FK4 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FK5 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FK5 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FK6 5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FK6 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FK7 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FK7 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FK7 7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FK7 8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FK7 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FK8 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FK8 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FK8 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FK9 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FK9 5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FY1 1,0.0,0.0,0.12407662,0.27743829,0.0,0.0,0.17314447,0.31917333,0.0,0.0,1
FY1 2,0.0,0.0,0.02034883,0.05719472,0.0,0.0,0.02724069,0.07946267,0.0,0.0,1
FY1 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03598034,0.0,0.0,0
FY1 4,0.0,0.0,0.22366231,0.51006041,0.0,0.0,0.35045248,0.58355506,0.0,0.0,1
FY1 5,0.0,0.0,0.11831486,0.21948557,0.0,0.0,0.1718884,0.23627737,0.0,0.0,1
FY1 6,0.0,0.0,0.14367298,0.23189564,0.0,0.0,0.19029909,0.24733959,0.0,0.0,1
FY1 9,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1
FY2 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FY2 9,0.0,0.0,0.02631624,0.0621801,0.0,0.0,0.03601399,0.07284023,0.0,0.0,1
FY3 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FY3 7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FY3 8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FY3 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FY4 1,0.00012222,0.00038684,0.09921392,0.19399391,0.00022039,0.00044496,0.14479871,0.21272903,0.0,4772.7,1
FY4 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FY4 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FY4 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FY4 5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FY5 1,0.0,0.0,0.01211529,0.02692942,0.0,0.0,0.01418889,0.03203145,0.0,0.0,1
FY5 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FY5 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FY5 4,0.0,0.0,0.035359,0.07187493,0.0,0.0,0.06184831,0.07605704,0.0,0.0,1
FY5 5,0.00331271,0.01008747,0.00331271,0.01008747,0.00198672,0.01335896,0.00198672,0.01335896,0.0,56366.3,1
FY5 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FY6 0,0.00297083,0.00759254,0.00298648,0.00762341,0.00667576,0.00794628,0.00670227,0.00797842,0.0,305967.9,1
FY6 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FY6 7,0.00146829,0.00337739,0.00146829,0.00337739,0.00229345,0.00395366,0.00229345,0.00395366,0.0,27976.0,1
FY6 8,0.00126064,0.0030188,0.00126064,0.0030188,0.00274736,0.00310185,0.00274736,0.00310185,0.0,48956.2,1
FY6 9,0.0047749,0.0138451,0.01762832,0.04743475,0.00650693,0.01637241,0.03294965,0.05235442,0.0,134286.6,1
FY7 6,0.0,0.0,0.05086143,0.10919135,0.0,0.0,0.09331861,0.11545147,0.0,0.0,1
FY7 7,0.0,0.0,0.00253814,0.00751471,0.0,0.0,0.0003812,0.01031347,0.0,0.0,1
FY7 8,0.0,0.0,0.00765114,0.01762427,0.0,0.0,0.01569185,0.01839619,0.0,0.0,1
FY7 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FY8 1,0.00385199,0.01098713,0.00603407,0.0165787,0.00605759,0.01277548,0.00947018,0.01928858,0.0,401918.5,1
FY8 2,0.02244696,0.0641966,0.02405001,0.06745154,0.03538436,0.07464992,0.03805459,0.07807914,0.0,1162010.3,1
FY8 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FY8 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FY8 5,0.0,0.0,0.00070636,0.00261736,0.0,0.0,0.00133957,0.00301294,0.0,0.0,1
FY8 9,0.0,0.00393094,0.00026815,0.50893133,0.0,0.00439701,0.41202398,0.53535225,0.0,45.2,1
G1 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G1 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G1 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G1 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G1 5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G11 5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G11 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G11 7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G11 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G12 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G12 8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G12 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G13 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G13 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G13 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G13 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G13 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G14 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G14 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G15 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G15 7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G15 8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G2 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G2 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G2 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G2 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G2 5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G2 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G2 7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G2 8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G2 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G20 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G20 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G20 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G20 7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G20 8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G20 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G21 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G21 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G21 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G21 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G22 5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G22 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G22 7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G22 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G23 5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G3 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G3 7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G3 8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G31 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G31 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G31 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G31 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G31 5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G32 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G32 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G32 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G32 7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G32 8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G32 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G33 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G33 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G33 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G33 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G33 5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G33 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G33 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G34 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G34 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G4 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G4 7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G4 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G40 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G40 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G40 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G40 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G41 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G41 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G41 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G41 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G41 5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G42 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G42 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G42 7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G42 8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G42 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G43 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G43 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G44 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G44 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G44 5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G44 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G45 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G45 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G46 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G46 7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G46 8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G46 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G5 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G5 8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G5 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G51 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G51 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G51 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G51 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G51 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G52 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G52 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G52 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G52 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G52 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G53 5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G53 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G53 7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G53 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G60 5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G61 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G61 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G61 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G61 4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G61 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G62 6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G62 7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G62 8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G62 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G63 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G63 9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
G64 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
