name,d02_high,d02_low,d03_high,d03_low,d06_high,d06_low,d09_high,d09_low,d12_high,d12_low
G60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GL1,0.061123,0.203956,0.025002,0.104278,0.002207,0.015843,0.000846,0.004559,0.000309,0.001011
GL2,0.03867,0.081315,0.022697,0.044825,0.006426,0.012434,0.001965,0.004358,0.000674,0.001437
GL3,0.035696,0.07444,0.018585,0.042384,0.005608,0.011705,0.002602,0.005458,0.001511,0.003609
GL4,0.019822,0.043755,0.011037,0.023079,0.003292,0.006653,0.001066,0.003444,0.000443,0.001422
GL5,0.01633,0.031237,0.009977,0.019171,0.003242,0.006622,0.001875,0.00333,0.001104,0.001781
GL6,0.005041,0.008668,0.0031,0.0052,0.000973,0.00178,0.000401,0.000815,0.000225,0.000468
GL7,0.009487,0.02091,0.005309,0.011076,0.001478,0.00301,0.000641,0.001428,0.000352,0.000827
GL8,0.007464,0.01432,0.004547,0.00845,0.001868,0.003124,0.001022,0.0018,0.000492,0.001151
GL9,0.009251,0.018083,0.005777,0.010739,0.002195,0.004289,0.001148,0.002614,0.000703,0.001691
GL10,0.036757,0.061539,0.024435,0.038133,0.0084,0.012938,0.003764,0.006227,0.001864,0.003337
GL11,0.017742,0.029612,0.010869,0.017768,0.003724,0.006058,0.001457,0.002886,0.000584,0.001466
GL12,0.020171,0.034138,0.012006,0.018969,0.004027,0.00641,0.001733,0.00298,0.000852,0.001543
GL13,0.043413,0.081572,0.025025,0.048459,0.00742,0.012926,0.002609,0.005146,0.000955,0.002552
GL14,0.022084,0.039457,0.013963,0.023101,0.004447,0.007746,0.001814,0.003267,0.000764,0.001548
GL15,0.010819,0.01905,0.006792,0.011924,0.00239,0.004604,0.001227,0.002459,0.000779,0.001562
GL16,0.016691,0.029853,0.010869,0.019889,0.004313,0.008553,0.002249,0.004374,0.001548,0.002762
GL17,0.010519,0.018079,0.007051,0.011582,0.002916,0.00502,0.001407,0.002899,0.000736,0.001863
GL18,0.021651,0.036679,0.014595,0.023431,0.004654,0.008428,0.001481,0.003254,0.000592,0.001578
GL19,0.03723,0.068963,0.023471,0.038814,0.007005,0.01081,0.002164,0.003716,0.000595,0.001203
GL20,0.032669,0.064879,0.016946,0.033981,0.004095,0.008055,0.001388,0.003072,0.000563,0.001528
GL50,0.051261,0.119753,0.02949,0.074647,0.008754,0.022831,0.00333,0.009334,0.001488,0.004289
GL51,0.048608,0.097428,0.027489,0.054312,0.007852,0.016002,0.002963,0.006486,0.000597,0.00283
GL52,0.025006,0.05336,0.014469,0.030154,0.004436,0.009425,0.001609,0.004206,0.000666,0.001849
GL53,0.009814,0.018861,0.005753,0.01067,0.001992,0.003758,0.000973,0.001869,0.000467,0.001118
GL54,0.008857,0.016198,0.005376,0.009532,0.001945,0.003313,0.000859,0.001644,0.000469,0.000902
GL55,0.02064,0.036493,0.012387,0.020076,0.004193,0.006623,0.001791,0.003074,0.001063,0.001862
GL56,0.022422,0.041299,0.013556,0.023993,0.00483,0.008043,0.002262,0.004027,0.000904,0.002227
GU1,0.021472,0.063729,0.010357,0.035149,0.001708,0.00938,0.000606,0.003347,0.000413,0.00135
GU2,0.037642,0.074139,0.020373,0.043814,0.005011,0.011097,0.002029,0.004907,0.000954,0.003173
GU3,0.023029,0.043252,0.012804,0.025241,0.003444,0.007073,0.001401,0.003072,0.000662,0.001538
GU4,0.019806,0.039848,0.010131,0.021784,0.002181,0.004918,0.000636,0.002167,0.000298,0.001171
GU5,0.013076,0.021326,0.007693,0.012684,0.002239,0.003987,0.000758,0.001693,0.000257,0.000774
GU6,0.045154,0.073504,0.026397,0.044133,0.007961,0.013581,0.002588,0.005097,0.001249,0.001953
GU7,0.011765,0.027835,0.005887,0.013347,0.001393,0.002795,0.000674,0.001339,0.000512,0.001231
GU8,0.027056,0.03914,0.017332,0.025897,0.006526,0.010816,0.00276,0.005514,0.001297,0.002932
GU9,0.018638,0.049113,0.009447,0.026509,0.001966,0.005755,0.000576,0.002054,0.000159,0.000726
GU10,0.017516,0.029202,0.01019,0.0181,0.003486,0.006387,0.001391,0.003022,0.000621,0.001594
GU11,0.024373,0.059681,0.011763,0.031688,0.001863,0.006771,0.000565,0.002553,0.000241,0.00091
GU12,0.023965,0.063635,0.01179,0.035399,0.00236,0.007821,0.00086,0.002332,0.000384,0.001088
GU14,0.02521,0.086069,0.009734,0.04002,0.001114,0.006716,0.00024,0.001478,0.000132,0.000426
GU15,0.017997,0.050065,0.007633,0.024907,0.001157,0.005601,0.000221,0.001765,7.6e-05,0.000556
GU16,0.011859,0.042583,0.004853,0.019608,0.000931,0.00315,0.000461,0.001288,0.000235,0.000752
GU17,0.012908,0.03293,0.005332,0.0147,0.001069,0.002936,0.000291,0.001144,6.5e-05,0.000475
GU18,0.032681,0.054241,0.017957,0.030808,0.003319,0.00573,0.000965,0.002156,0.000255,0.000823
GU19,0.029703,0.048398,0.016548,0.026788,0.004177,0.007281,0.001668,0.003046,0.000566,0.001537
GU20,0.030731,0.057085,0.018416,0.034084,0.005684,0.009909,0.002122,0.003619,0.001042,0.0018
GU21,0.030425,0.100315,0.013679,0.055914,0.001911,0.008967,0.000474,0.002625,0.000209,0.000875
GU22,0.018055,0.052465,0.007629,0.024318,0.001097,0.003836,0.000283,0.001147,5.7e-05,0.00041
GU23,0.017322,0.041893,0.007748,0.020682,0.001401,0.003274,0.000408,0.001017,0.000172,0.000477
GU24,0.028826,0.05277,0.015567,0.027511,0.002992,0.005113,0.000627,0.001838,0.000145,0.000472
GU25,0.015093,0.038046,0.008251,0.019721,0.002154,0.005557,0.000686,0.002595,0.000331,0.001579
GU26,0.004777,0.012125,0.002551,0.005503,0.00102,0.001991,0.000608,0.001275,0.000422,0.000873
GU27,0.021025,0.029329,0.014072,0.01941,0.005745,0.00841,0.002602,0.004283,0.001206,0.002244
GU28,0.028882,0.040043,0.019756,0.028004,0.00828,0.012127,0.003831,0.006252,0.001982,0.003636
GU29,0.017822,0.026056,0.011571,0.017107,0.004249,0.007012,0.001658,0.002889,0.000768,0.001487
GU30,0.01704,0.027657,0.010639,0.018027,0.003429,0.007087,0.001259,0.003157,0.000399,0.001611
GU31,0.015848,0.022662,0.009307,0.014106,0.002647,0.004621,0.000944,0.001903,0.000291,0.000736
GU32,0.007438,0.011811,0.004695,0.007406,0.001712,0.002902,0.000743,0.001563,0.000327,0.000993
GU33,0.021342,0.032707,0.013185,0.02043,0.004026,0.007143,0.001301,0.002783,0.000527,0.001286
GU34,0.009909,0.018868,0.006435,0.012287,0.002488,0.004774,0.001094,0.002564,0.00052,0.001576
GU35,0.021642,0.038455,0.01254,0.022021,0.002854,0.006855,0.000684,0.001714,0.000151,0.000504
GU46,0.01322,0.038119,0.0061,0.016454,0.000369,0.002041,8.7e-05,0.000391,0.0,0.000174
GU47,0.02284,0.074396,0.010628,0.037465,0.001345,0.006557,0.000295,0.001179,0.000129,0.000295
GU51,0.029279,0.065076,0.014037,0.034238,0.002353,0.006715,0.000308,0.001242,9.3e-05,0.000177
GU52,0.021482,0.047193,0.010159,0.021912,0.002275,0.003906,0.000932,0.001433,0.000251,0.000609
HA0,0.106196,0.197002,0.064801,0.135541,0.028083,0.055053,0.018013,0.034219,0.011926,0.024693
HA1,0.070965,0.138917,0.03855,0.083852,0.011127,0.026125,0.005652,0.012601,0.003629,0.007653
HA2,0.099204,0.194223,0.057209,0.124972,0.014481,0.040824,0.005078,0.014283,0.001944,0.005396
HA3,0.092322,0.186066,0.053961,0.123345,0.014191,0.041151,0.005349,0.018023,0.002397,0.008084
HA4,0.089712,0.171488,0.044057,0.102949,0.00591,0.020419,0.002195,0.004593,0.001069,0.001869
HA5,0.071555,0.130169,0.03944,0.079664,0.010697,0.024932,0.004749,0.011967,0.002849,0.007527
HA6,0.063224,0.108346,0.037929,0.069535,0.011922,0.024699,0.006414,0.011948,0.003512,0.006363
HA7,0.061711,0.116645,0.034179,0.072643,0.007696,0.01835,0.003527,0.006296,0.001589,0.003236
HA8,0.083884,0.146812,0.050753,0.090314,0.017635,0.035641,0.010649,0.020258,0.007499,0.013558
HA9,0.077097,0.172237,0.043194,0.106398,0.009745,0.032239,0.004106,0.012619,0.002074,0.004624
HD1,0.033638,0.090223,0.018034,0.053237,0.003941,0.015874,0.001566,0.006668,0.000945,0.003807
HD2,0.013696,0.039731,0.007452,0.021355,0.002173,0.006256,0.001506,0.003335,0.000448,0.00207
HD3,0.014957,0.030288,0.010066,0.017527,0.004117,0.008332,0.000676,0.001796,0.000427,0.000854
HD4,0.007719,0.016805,0.004555,0.00995,0.001485,0.004092,0.000758,0.002068,0.000545,0.001404
HD5,0.0119,0.035432,0.006172,0.020161,0.001644,0.004859,0.000724,0.002306,0.000455,0.00123
HD6,0.024474,0.058258,0.014795,0.038789,0.005623,0.013504,0.001512,0.004415,0.00071,0.002332
HD7,0.025878,0.039768,0.015995,0.023521,0.006294,0.009792,0.003328,0.005653,0.001452,0.00389
HD8,0.012121,0.02201,0.007898,0.013415,0.002475,0.004954,0.001023,0.002332,0.000572,0.001269
HD9,0.021927,0.034891,0.014326,0.022289,0.00544,0.010195,0.002695,0.005434,0.001049,0.003137
HG1,0.041605,0.078975,0.026388,0.050021,0.010289,0.021746,0.005932,0.012828,0.003448,0.009095
HG2,0.032606,0.070604,0.016552,0.038685,0.004519,0.012808,0.00216,0.004843,0.001286,0.002834
HG3,0.020213,0.036693,0.012443,0.022438,0.004117,0.008537,0.001744,0.004209,0.000881,0.002243
HG4,0.027539,0.050616,0.017017,0.032912,0.005479,0.012356,0.001889,0.005627,0.000761,0.002384
HG5,0.038734,0.073805,0.023248,0.04726,0.006641,0.016138,0.002105,0.006262,0.000595,0.002363
HP1,0.015668,0.044721,0.009235,0.031551,0.003466,0.012285,0.002027,0.005845,0.001467,0.003092
HP2,0.015576,0.050506,0.008282,0.028949,0.002505,0.009369,0.001395,0.00487,0.000767,0.003173
HP3,0.00934,0.032824,0.0042,0.018896,0.0011,0.004991,0.000613,0.001896,0.000381,0.001166
HP4,0.009776,0.025746,0.005853,0.016581,0.002128,0.00638,0.001145,0.003038,0.000672,0.001784
HP5,0.020842,0.044847,0.012248,0.033696,0.003166,0.013763,0.001538,0.005653,0.001009,0.003086
HP6,0.007199,0.025244,0.004144,0.014978,0.001373,0.00611,0.000816,0.003748,0.000606,0.002548
HP7,0.010961,0.029854,0.006644,0.019878,0.002869,0.008848,0.00173,0.00559,0.001123,0.003652
HP8,0.007683,0.020883,0.004452,0.012456,0.001689,0.004782,0.00067,0.002488,0.000404,0.001515
HP9,0.023304,0.055835,0.015213,0.040432,0.00621,0.020753,0.003428,0.013712,0.002112,0.010024
HP10,0.007443,0.025294,0.0039,0.015202,0.001386,0.00528,0.00083,0.002836,0.00055,0.002052
HP11,0.05973,0.218532,0.025694,0.179979,0.003974,0.107538,0.001259,0.057163,0.000691,0.022559
HP12,0.032333,0.091315,0.018259,0.065556,0.00813,0.029759,0.002167,0.013574,0.001352,0.006296
HP13,0.027273,0.060481,0.010421,0.032777,0.001891,0.012326,0.000757,0.005622,0.000417,0.003639
HP14,0.006453,0.02054,0.003738,0.013028,0.001166,0.003757,0.000534,0.001607,0.000286,0.000868
HP15,0.007814,0.026294,0.004294,0.016381,0.001474,0.003849,0.000668,0.001537,0.000424,0.000827
HP16,0.009501,0.024734,0.005376,0.01527,0.001885,0.004528,0.000893,0.002319,0.000458,0.001389
HP17,0.054997,0.094623,0.036925,0.072375,0.012178,0.033903,0.005397,0.015697,0.002165,0.007628
HP18,0.053684,0.096868,0.031989,0.064081,0.010725,0.024816,0.004931,0.01155,0.001968,0.00648
HP19,0.176828,0.328279,0.133161,0.270911,0.058387,0.174245,0.032585,0.117931,0.021315,0.078785
HP20,0.117553,0.293716,0.075534,0.223502,0.02522,0.104106,0.009342,0.053205,0.003729,0.028697
HP21,0.069212,0.176401,0.039929,0.116299,0.013165,0.035674,0.005823,0.013916,0.002453,0.005723
HP22,0.042268,0.084579,0.02811,0.060274,0.008926,0.025839,0.003788,0.01031,0.00175,0.004572
HP23,0.019089,0.048235,0.011052,0.03107,0.003661,0.010769,0.001427,0.004515,0.000746,0.002409
HP27,0.011894,0.026592,0.006902,0.015592,0.002121,0.005006,0.000803,0.002156,0.000221,0.001066
HR1,0.017441,0.036849,0.01065,0.020381,0.003021,0.005462,0.000907,0.001922,0.000279,0.000805
HR2,0.016261,0.029146,0.010264,0.018048,0.003115,0.006498,0.000938,0.002642,0.000344,0.001149
HR3,0.012569,0.023566,0.007549,0.014291,0.002046,0.004478,0.00068,0.001729,0.000287,0.000763
HR4,0.025185,0.052736,0.014856,0.030242,0.004182,0.008183,0.001242,0.002797,0.00036,0.000946
HR5,0.013484,0.024933,0.008488,0.015867,0.002575,0.005421,0.000757,0.002125,0.000346,0.000879
HR6,0.021531,0.041442,0.013067,0.024025,0.003944,0.007472,0.001222,0.002821,0.000446,0.001098
HR7,0.014776,0.025342,0.009966,0.016281,0.004017,0.006594,0.001327,0.00319,0.000436,0.00158
HR8,0.017949,0.033061,0.01208,0.020393,0.003793,0.006941,0.001334,0.002854,0.000593,0.001303
HR9,0.010131,0.020141,0.006516,0.012646,0.00217,0.004537,0.000863,0.002197,0.000281,0.001193
HS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HS3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HS4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HS5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HS6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HS7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HS8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HS9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HU1,0.020782,0.067228,0.004933,0.031593,0.000315,0.002729,0.00021,0.000787,0.00021,0.000367
HU2,0.041497,0.14923,0.00684,0.062702,0.00057,0.001938,0.00057,0.000798,0.00057,0.000798
HU3,0.007829,0.059603,0.001521,0.017475,0.000103,0.001758,3e-05,0.000369,3e-05,5.9e-05
HU4,0.003957,0.043525,0.000692,0.010725,4.3e-05,0.000476,0.0,4.3e-05,0.0,0.0
HU5,0.009472,0.059628,0.003689,0.020613,0.001405,0.002825,0.000278,0.000864,0.0,0.000176
HU6,0.003226,0.031544,0.000776,0.007973,9.1e-05,0.000502,7.6e-05,0.000289,1.5e-05,0.000137
HU7,0.020973,0.070341,0.009717,0.031251,0.003618,0.007932,0.001973,0.0041,0.000836,0.001859
HU8,0.009353,0.065208,0.002898,0.025651,0.00046,0.003772,0.000169,0.001702,3.1e-05,0.000537
HU9,0.007305,0.038853,0.002504,0.012199,0.000541,0.002006,0.000277,0.000697,2.1e-05,0.000405
HU10,0.022365,0.059498,0.012201,0.031499,0.003478,0.008289,0.001398,0.004345,0.00065,0.002557
HU11,0.044731,0.088365,0.025875,0.056283,0.008398,0.01728,0.003433,0.006234,0.001258,0.002368
HU12,0.018459,0.044098,0.010323,0.026033,0.002979,0.006726,0.000957,0.002207,0.0003,0.000737
HU13,0.013171,0.049934,0.00549,0.024897,0.001109,0.003791,0.000421,0.001868,0.000211,0.001011
HU14,0.008637,0.02184,0.004856,0.012831,0.001441,0.005309,0.000285,0.002474,9.3e-05,0.001022
HU15,0.013288,0.038754,0.007093,0.01905,0.001531,0.004195,0.000297,0.001052,2.5e-05,0.000177
HU16,0.014862,0.041989,0.008265,0.022019,0.001875,0.006491,0.000599,0.00254,0.00033,0.001315
HU17,0.018026,0.049318,0.00962,0.025926,0.00332,0.007462,0.001167,0.002893,0.00043,0.001109
HU18,0.021182,0.04153,0.011658,0.026274,0.003016,0.006381,0.000988,0.001648,0.000291,0.00047
HU19,0.022216,0.050584,0.011028,0.030357,0.003163,0.006997,0.001162,0.002362,0.000334,0.000925
HU20,0.00157,0.004626,0.000942,0.002752,0.000369,0.001219,0.000148,0.00072,0.000148,0.000619
HX1,0.027632,0.079279,0.0147,0.048149,0.003459,0.012067,0.000983,0.004599,0.000511,0.002594
HX2,0.023818,0.035291,0.017856,0.025038,0.00414,0.010708,0.002313,0.006453,0.0019,0.002672
HX3,0.010844,0.027059,0.005816,0.016889,0.001916,0.006485,0.000803,0.00303,0.00053,0.002079
HX4,0.026004,0.033555,0.022228,0.027487,0.001561,0.021483,0.000852,0.001696,0.000617,0.001079
HX5,0.028383,0.070177,0.017256,0.041432,0.005202,0.014723,0.001425,0.005518,0.000882,0.002691
HX6,0.020292,0.031842,0.013114,0.020349,0.005847,0.009339,0.003276,0.005729,0.001992,0.003822
HX7,0.023336,0.037564,0.016055,0.022933,0.004792,0.011176,0.001825,0.005621,0.001111,0.002403
IG1,0.045223,0.14294,0.028128,0.08975,0.008757,0.032634,0.002927,0.015284,0.000674,0.010127
IG2,0.02737,0.091131,0.014025,0.050008,0.003847,0.016136,0.001021,0.009123,0.000511,0.004902
IG3,0.016207,0.093749,0.007059,0.042462,0.001513,0.008212,0.000936,0.003097,0.000252,0.000972
IG4,0.020368,0.083163,0.007697,0.051812,0.000657,0.019899,0.000469,0.007697,0.000469,0.000845
IG5,0.046039,0.107004,0.020262,0.063783,0.005635,0.016245,0.001499,0.006774,0.00054,0.001858
IG6,0.072772,0.187208,0.040036,0.111931,0.010833,0.030959,0.004325,0.01458,0.003254,0.008885
IG7,0.042337,0.076671,0.024432,0.04337,0.008714,0.01419,0.004097,0.007421,0.002074,0.00447
IG8,0.075225,0.151103,0.04633,0.104244,0.015144,0.046965,0.006964,0.029953,0.003773,0.02008
IG9,0.042402,0.099924,0.028255,0.055535,0.014069,0.025098,0.010016,0.015511,0.007911,0.012627
IG10,0.061293,0.118913,0.039823,0.077787,0.016794,0.029774,0.008886,0.017225,0.00406,0.009203
IG11,0.12062,0.349204,0.056086,0.234661,0.017498,0.114199,0.009884,0.072924,0.00589,0.050915
IP1,0.055721,0.153071,0.030655,0.101884,0.009427,0.047986,0.003634,0.026445,0.001679,0.013828
IP2,0.096303,0.181749,0.069267,0.1374,0.038978,0.088107,0.027628,0.063206,0.020976,0.046977
IP3,0.067347,0.142472,0.048761,0.095694,0.025702,0.048579,0.021775,0.036862,0.020764,0.029993
IP4,0.034231,0.125023,0.017029,0.076059,0.003712,0.025536,0.001271,0.011988,0.00052,0.007222
IP5,0.020913,0.08529,0.011203,0.050547,0.004252,0.017299,0.001626,0.008902,0.000735,0.003795
IP6,0.031161,0.061896,0.021242,0.042062,0.008032,0.017585,0.003432,0.008873,0.001762,0.004895
IP7,0.026139,0.046801,0.016644,0.030742,0.005985,0.011662,0.002583,0.005394,0.001245,0.002783
IP8,0.034619,0.073684,0.023377,0.05529,0.010995,0.029754,0.00444,0.017681,0.002319,0.010327
IP9,0.021327,0.034961,0.017722,0.026679,0.013135,0.016732,0.010646,0.01251,0.009311,0.010492
IP10,0.020852,0.041182,0.01655,0.029752,0.009464,0.014443,0.005749,0.008526,0.00464,0.005252
IP11,0.02585,0.068075,0.01603,0.040651,0.005675,0.013692,0.001787,0.005346,0.000461,0.002226
IP12,0.012601,0.035419,0.008145,0.022773,0.002981,0.008957,0.001913,0.003469,0.001404,0.002037
IP13,0.032466,0.054744,0.020433,0.033691,0.006524,0.009619,0.002093,0.003415,0.000693,0.001263
IP14,0.03439,0.058022,0.023043,0.036708,0.008798,0.012926,0.003263,0.005481,0.001355,0.00257
IP15,0.031509,0.093002,0.014805,0.046036,0.003176,0.010097,0.000893,0.005052,0.000398,0.00208
IP16,0.016384,0.040043,0.008847,0.020071,0.002545,0.005614,0.00078,0.002482,0.000279,0.001281
IP17,0.027516,0.047387,0.017461,0.030489,0.006345,0.012228,0.002998,0.006331,0.001469,0.003649
IP18,0.007932,0.023641,0.003306,0.010976,0.000496,0.002768,0.000164,0.000668,4.7e-05,0.000198
IP19,0.036128,0.05447,0.022892,0.033499,0.007091,0.009992,0.002323,0.003505,0.000694,0.001298
IP20,0.0463,0.064759,0.030819,0.040927,0.009191,0.013263,0.002656,0.004639,0.000931,0.001743
IP21,0.043262,0.066324,0.027995,0.041742,0.008596,0.012148,0.002453,0.004219,0.000848,0.001887
IP22,0.033134,0.058314,0.020503,0.034052,0.006151,0.009367,0.001712,0.003192,0.000494,0.001018
IP23,0.036307,0.060205,0.023937,0.037216,0.008236,0.01167,0.002531,0.003975,0.000785,0.001364
IP24,0.010508,0.031589,0.005635,0.018323,0.001378,0.005809,0.000437,0.002703,0.000186,0.001389
IP25,0.026758,0.04409,0.017433,0.026992,0.00618,0.008952,0.001974,0.003436,0.00069,0.001335
IP26,0.021577,0.060394,0.01183,0.027339,0.004511,0.007791,0.001663,0.0032,0.000368,0.001107
IP27,0.042572,0.129972,0.024347,0.08527,0.008233,0.037824,0.003513,0.01726,0.001256,0.008945
IP28,0.027048,0.081901,0.01426,0.047683,0.004396,0.015641,0.001934,0.006993,0.001013,0.002636
IP29,0.033818,0.054114,0.02276,0.03741,0.009301,0.01642,0.004643,0.008877,0.002495,0.005331
IP30,0.032949,0.057762,0.023307,0.038504,0.01029,0.017543,0.005179,0.010096,0.002984,0.006694
IP31,0.024054,0.046551,0.015524,0.030094,0.005695,0.011782,0.002372,0.006055,0.001043,0.003244
IP32,0.056259,0.128907,0.034974,0.088969,0.01747,0.050981,0.011844,0.035375,0.007124,0.023514
IP33,0.111624,0.186376,0.088402,0.15357,0.064121,0.12159,0.050373,0.102298,0.041121,0.08733
IV1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IV2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IV3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IV4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IV5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IV6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IV7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IV8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IV9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IV10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IV11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IV12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IV13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IV14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IV15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IV16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IV17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IV18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IV19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IV20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IV21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IV22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IV23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IV24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IV25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IV26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IV27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IV28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IV30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IV31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IV32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IV36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IV40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IV41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IV42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IV43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IV44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IV45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IV46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IV47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IV48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IV49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IV51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IV52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IV53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IV54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IV55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IV56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IV63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
