name,area,households,group,premium,capital,el_total,el_sub,el_wx,el_fl,el_gw,el_th,el_eow,el_fire,el_ad,sub_score,wx_score,fl_score,gw_score,f_high,f_low,sw_high,sw_low,gw_frac,sw_depth_m,sw_sev,rs_depth_m,rs_sev,th_rate,eow_rate,frost_days,fire_rate,ad_rate,wind_ms,gust_rp50,rain10_days,precip_mm,tvar99_vine,tvar99_euler,uplift_pct,el_er,er_score,er_head,er_basis,er_smp55,er_smp105,er_nfi55,er_nfi105,er_smp105_lo,er_smp105_hi,er_nfi105_lo,er_nfi105_hi,er_gi,er_dc50_hi,er_dc100_hi,er_dc50_lo,er_dc100_lo,cc_covered,premium_cc,el_total_cc,cc_uplift_pct,country,geol,sup_geol,sup_frac
NE68,NE,769.0,1,119.9,4.3487,115.52,8.51,20.19,11.79,1.14,3.03,35.5,21.85,13.51,0.2311,0.4191,0.4091,0.0,0.001,0.0026,0.0389,0.0861,0.0,0.21,1.0247,0.58,1.1413,0.0011,0.0092,22.8,0.0016,0.0085,5.4,156.0,13.4,747.0,8178.3,188.0,1.7613,3.53,0.1738035,0.00113,ncerm,0.0002859,0.00113,0.0010069,0.0029072,0.0004286,0.0017408,0.001556,0.0037584,0.0,0.0,0.0,0.0,0.0,1,121.1262,116.74,1.0498,England,none (low-plasticity bedrock),Till,0.8028
NE69,NE,244.0,2,137.5,4.5245,133.0,6.95,20.69,13.89,1.14,13.84,38.48,24.07,13.95,0.1842,0.4306,0.482,0.0,0.0022,0.006,0.0543,0.1101,0.0,0.25,1.081,0.58,1.1417,0.0049,0.0098,29.2,0.0017,0.0086,5.5,155.0,14.7,744.0,9240.7,208.4,1.5374,26.16,0.4730236,0.0083703,ncerm,0.0025871,0.0083703,0.0038464,0.0118036,0.0020271,0.0106767,0.0025951,0.0150778,0.0,0.0,0.0,0.0,0.0,1,141.5135,136.84,2.9032,England,none (low-plasticity bedrock),Blown Sand,0.7925
NE7,NE,6267.0,1,131.5,4.4061,127.04,10.78,12.62,14.35,1.14,18.65,38.05,17.71,13.75,0.2819,0.238,0.5644,0.0,0.0004,0.0012,0.0825,0.1516,0.0,0.16,0.8789,0.58,1.1415,0.0069,0.0102,33.7,0.0013,0.0089,4.3,149.0,15.6,682.0,9097.9,200.5,4.946,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,134.8858,130.37,2.6136,England,none (low-plasticity bedrock),Till,0.9869
NE70,NE,861.0,3,142.7,5.0701,137.67,9.42,20.19,16.77,1.14,8.92,44.27,23.0,13.94,0.2449,0.4193,0.6225,0.0,0.0143,0.0157,0.0879,0.1294,0.0,0.21,0.9821,0.14,0.5462,0.0032,0.0113,46.7,0.0016,0.0086,5.5,153.0,15.8,743.0,9599.7,222.2,3.8242,11.46,0.313117,0.0036677,ncerm,0.0010598,0.0036677,0.0029035,0.0075778,0.0007199,0.0048341,0.0020682,0.0099049,0.0,0.0,0.0,0.0,0.0,1,147.7142,142.45,3.4872,England,none (low-plasticity bedrock),Till,0.8334
NE71,NE,1593.0,4,152.3,5.2029,147.09,7.87,24.73,14.52,1.14,13.73,48.43,23.77,12.91,0.2339,0.5202,0.5613,0.0,0.0149,0.0874,0.0386,0.0632,0.0,0.24,1.0086,0.12,0.5248,0.0052,0.0132,69.8,0.0018,0.0085,6.1,149.0,24.0,900.0,9726.4,233.8,2.9135,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,159.1889,153.72,4.5275,England,none (low-plasticity bedrock),Alluvium,0.9199
NE8,NE,13829.0,3,145.0,3.7,141.28,9.11,12.14,11.73,1.14,32.61,30.13,33.22,11.2,0.2262,0.2255,0.3998,0.0,0.0058,0.0075,0.0266,0.0813,0.0,0.21,0.9898,0.32,0.8944,0.0146,0.0097,28.2,0.003,0.0087,4.2,150.0,14.3,705.0,9739.1,202.9,1.8848,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,148.2074,144.38,2.2276,England,none (low-plasticity bedrock),Till,0.632
NE9,NE,16822.0,1,131.6,3.7891,127.78,7.37,13.48,9.92,1.14,26.81,34.13,22.71,12.21,0.1924,0.2597,0.3248,0.0,0.0001,0.0004,0.0238,0.0608,0.0,0.19,0.936,0.58,1.1425,0.0112,0.0102,34.0,0.0019,0.0088,4.4,151.0,15.7,707.0,8723.4,190.9,0.8545,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,133.2768,129.46,1.3007,England,none (low-plasticity bedrock),Till,0.441
NG1,NG,6393.0,10,222.5,4.0279,218.42,5.53,8.49,22.99,1.14,65.82,33.47,68.98,12.0,0.0872,0.1267,0.6846,0.0,0.0145,0.0404,0.0903,0.1829,0.0,0.35,1.3023,0.43,0.971,0.0265,0.0097,27.9,0.0056,0.0084,3.9,131.0,14.7,672.0,14634.6,285.6,1.0361,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,235.9973,231.4,6.0887,England,none (low-plasticity bedrock),none mapped,0.0092
NG10,NG,21274.0,4,156.7,5.8046,150.93,18.63,8.27,43.08,1.14,13.33,35.91,18.14,12.43,0.3961,0.1201,0.9598,0.0,0.0136,0.4054,0.0677,0.2195,0.0,0.19,0.9402,0.73,1.3515,0.0054,0.0105,38.0,0.0015,0.0088,4.1,126.0,14.2,662.0,11862.2,247.7,6.5149,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,205.3799,197.59,31.039,England,TRIASSIC ROCKS (UNDIFFERENTIATED),Alluvium,0.7996
NG11,NG,16416.0,5,159.8,5.311,154.54,19.13,8.42,29.28,1.14,19.51,37.35,26.94,12.78,0.401,0.1245,0.7637,0.0,0.0556,0.1174,0.0441,0.1326,0.0,0.16,0.8665,0.55,1.1321,0.0078,0.0107,40.1,0.0022,0.0089,4.2,126.0,12.3,651.0,11695.5,243.1,7.1699,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,178.3821,172.22,11.5942,England,TRIASSIC ROCKS (UNDIFFERENTIATED),Alluvium,0.3074
NG12,NG,15686.0,3,145.8,5.3895,140.38,19.74,10.37,16.89,1.14,14.4,45.69,16.38,15.77,0.4177,0.1789,0.5774,0.0,0.0083,0.0212,0.0663,0.1466,0.0,0.22,1.0084,0.59,1.1417,0.0047,0.0106,38.7,0.0011,0.0089,4.4,130.0,13.6,643.0,10464.2,230.2,9.5636,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,149.6114,144.1,2.6358,England,TRIASSIC ROCKS (UNDIFFERENTIATED),Till,0.3724
NG13,NG,9692.0,4,155.8,5.8379,150.01,22.43,10.98,21.07,1.14,18.39,47.29,12.69,16.01,0.4502,0.1955,0.7217,0.0,0.0161,0.0695,0.0909,0.1907,0.0,0.19,0.9493,0.34,0.865,0.0059,0.0108,41.3,0.0008,0.0089,4.4,135.0,12.8,612.0,11280.4,247.3,10.6468,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,165.1441,158.92,5.9656,England,TRIASSIC ROCKS (UNDIFFERENTIATED),Alluvium,0.502
NG14,NG,8290.0,6,171.7,6.5303,165.21,13.68,11.62,48.49,1.14,9.97,46.7,17.74,15.86,0.3031,0.2121,1.0,0.0,0.1401,0.2384,0.0715,0.1452,0.0,0.21,0.9869,0.39,0.9419,0.0032,0.0107,40.2,0.0011,0.0088,4.4,133.0,16.1,660.0,12891.9,274.0,7.819,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,180.9057,173.96,5.3383,England,TRIASSIC ROCKS (UNDIFFERENTIATED),Alluvium,0.2544
NG15,NG,19607.0,1,123.1,4.0718,119.0,5.42,11.78,13.8,1.14,17.57,39.6,16.3,13.38,0.0999,0.2163,0.525,0.0,0.0115,0.0208,0.0522,0.0998,0.0,0.18,0.9103,0.17,0.5996,0.0067,0.0109,41.9,0.0013,0.0089,4.2,132.0,18.5,748.0,8406.1,186.9,1.8087,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,124.86,120.77,1.4521,England,none (low-plasticity bedrock),Alluvium,0.0155
NG16,NG,28119.0,1,122.2,4.0455,118.18,6.27,11.36,13.64,1.14,14.34,38.76,20.0,12.66,0.1262,0.2055,0.483,0.0,0.0094,0.0145,0.0427,0.096,0.0,0.19,0.9495,0.33,0.8815,0.0057,0.0111,45.0,0.0016,0.0088,4.1,132.0,19.7,764.0,8365.4,185.6,1.8799,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,124.9083,120.8,2.1981,England,none (low-plasticity bedrock),Alluvium,0.0729
NG17,NG,32230.0,1,120.9,3.7361,117.16,4.99,13.54,11.34,1.14,19.59,35.06,19.55,11.95,0.0934,0.2611,0.4139,0.0,0.0003,0.0011,0.0377,0.1004,0.0,0.19,0.9298,0.44,0.9992,0.0084,0.0108,40.6,0.0017,0.0089,4.4,132.0,22.6,770.0,8010.0,179.4,-0.4116,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,123.08,119.3,1.8085,England,none (low-plasticity bedrock),Till,0.0262
NG18,NG,20406.0,2,135.0,3.9768,131.07,5.13,13.57,14.76,1.14,20.94,35.87,27.05,12.6,0.0927,0.262,0.4851,0.0,0.003,0.0118,0.0534,0.1029,0.0,0.26,1.1161,0.93,1.5188,0.0085,0.0104,36.7,0.0022,0.0089,4.4,134.0,19.5,735.0,9161.4,197.3,0.2986,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,137.826,133.76,2.0582,England,none (low-plasticity bedrock),Till,0.0486
NG19,NG,23171.0,1,111.0,3.7114,107.31,5.31,13.88,10.71,1.14,10.82,34.32,19.04,12.09,0.0989,0.2696,0.374,0.0,0.0004,0.003,0.0325,0.0726,0.0,0.18,0.92,0.43,0.9967,0.0046,0.0104,36.1,0.0016,0.0089,4.5,136.0,18.9,739.0,7464.1,169.2,-0.6595,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,112.9134,109.16,1.7027,England,none (low-plasticity bedrock),Till,0.0854
NG2,NG,25334.0,6,173.3,5.7005,167.64,12.94,8.23,46.97,1.14,18.73,36.86,29.11,13.65,0.2852,0.1192,1.0,0.0,0.0684,0.42,0.0604,0.1906,0.0,0.21,0.988,0.46,1.0362,0.007,0.0099,30.8,0.0022,0.0089,3.9,130.0,14.7,663.0,13175.4,262.7,6.445,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,241.2967,232.86,39.201,England,TRIASSIC ROCKS (UNDIFFERENTIATED),Alluvium,0.6382
NG20,NG,11661.0,1,114.4,3.7122,110.68,6.29,11.32,11.25,1.14,12.68,35.27,21.23,11.5,0.1128,0.2042,0.4084,0.0,0.002,0.0037,0.0351,0.0895,0.0,0.16,0.8535,0.48,1.104,0.0056,0.0113,46.6,0.0019,0.0089,4.1,138.0,16.6,701.0,7767.3,172.5,0.9996,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,116.1604,112.42,1.5485,England,none (low-plasticity bedrock),Alluvium,0.1405
NG21,NG,10559.0,1,106.1,3.7748,102.33,5.47,12.88,10.58,1.14,9.33,36.2,14.28,12.46,0.0914,0.2446,0.3537,0.0,0.0025,0.0046,0.0252,0.0627,0.0,0.16,0.8646,0.56,1.1756,0.0038,0.0107,39.8,0.0012,0.0089,4.4,135.0,19.2,709.0,7156.9,165.2,-0.5899,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,107.5935,103.81,1.3992,England,none (low-plasticity bedrock),Alluvium,0.0358
NG22,NG,12122.0,2,136.3,4.6366,131.65,11.21,11.57,16.43,1.14,18.01,41.15,18.64,13.51,0.2456,0.2108,0.5559,0.0,0.0198,0.0307,0.0471,0.0999,0.0,0.19,0.9362,0.4,0.9252,0.0068,0.0111,44.5,0.0014,0.0088,4.2,141.0,14.7,656.0,9445.4,208.9,4.9036,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,142.882,137.98,4.8413,England,TRIASSIC ROCKS (UNDIFFERENTIATED),Alluvium,0.1393
NG23,NG,7699.0,7,180.7,6.5185,174.19,17.03,11.04,42.24,1.14,16.16,47.88,22.65,16.04,0.3554,0.1969,0.9707,0.0,0.082,0.2437,0.0802,0.1366,0.0,0.22,0.9815,0.49,1.0624,0.0051,0.0108,41.0,0.0014,0.0088,4.2,140.0,14.9,629.0,13244.0,282.8,6.877,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,199.349,192.03,10.3139,England,TRIASSIC ROCKS (UNDIFFERENTIATED),River Terrace Deposits (Undifferentiated),0.6181
NG24,NG,21558.0,4,153.0,5.031,148.01,13.83,10.56,28.29,1.14,21.8,36.77,22.94,12.68,0.2903,0.1841,0.8137,0.0,0.045,0.1233,0.0759,0.1802,0.0,0.16,0.8703,0.45,1.0238,0.0087,0.0106,38.5,0.0018,0.0088,4.2,141.0,14.0,614.0,10930.1,231.9,5.4085,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,161.2289,155.84,5.353,England,TRIASSIC ROCKS (UNDIFFERENTIATED),River Terrace Deposits (Undifferentiated),0.9174
NG25,NG,3984.0,4,155.9,5.6227,150.26,16.87,11.96,19.28,1.14,23.79,49.32,11.45,16.47,0.3673,0.2209,0.6441,0.0,0.0212,0.1034,0.0524,0.0897,0.0,0.16,0.8653,0.35,0.8932,0.0073,0.0108,41.6,0.0007,0.0088,4.5,135.0,15.1,643.0,10998.7,244.0,7.4544,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,159.2605,153.54,2.1646,England,TRIASSIC ROCKS (UNDIFFERENTIATED),Alluvium,0.2815
NG3,NG,21499.0,2,138.6,4.1465,134.43,14.45,10.24,10.89,1.14,15.43,34.69,35.21,12.38,0.3417,0.1754,0.3876,0.0,0.0005,0.0017,0.0329,0.0863,0.0,0.18,0.9235,0.44,0.9985,0.0064,0.0103,34.7,0.0029,0.0089,4.2,132.0,17.8,672.0,9836.7,203.5,6.2811,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,140.9845,136.76,1.7353,England,TRIASSIC ROCKS (UNDIFFERENTIATED),none mapped,0.0052
NG31,NG,20498.0,4,151.7,5.2776,146.45,21.85,13.5,19.05,1.14,15.66,38.24,24.41,12.62,0.4548,0.2601,0.6733,0.0,0.0121,0.041,0.0951,0.16,0.0,0.19,0.964,0.3,0.8182,0.0064,0.0111,45.1,0.002,0.0089,4.5,143.0,14.9,645.0,10823.2,234.4,10.9722,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,155.1192,149.68,2.2338,England,LIAS GROUP,River Terrace Deposits (Undifferentiated),0.3561
NG32,NG,6037.0,5,158.9,5.6496,153.26,22.66,14.19,12.96,1.14,17.22,47.88,21.98,15.23,0.4654,0.2773,0.4665,0.0,0.0101,0.0136,0.0406,0.0803,0.0,0.2,0.9601,0.23,0.7026,0.0057,0.0113,47.5,0.0015,0.0087,4.7,143.0,15.3,630.0,11033.3,247.4,10.42,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,160.3389,154.67,0.8975,England,LIAS GROUP,River Terrace Deposits (Undifferentiated),0.2172
NG33,NG,4491.0,5,163.7,5.6215,158.1,20.5,15.65,12.81,1.14,26.09,48.74,17.99,15.17,0.4298,0.313,0.4652,0.0,0.0134,0.018,0.0373,0.065,0.0,0.18,0.908,0.21,0.6712,0.0087,0.0116,50.9,0.0012,0.0088,4.8,145.0,15.5,666.0,11082.7,251.8,9.3856,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,166.6881,160.98,1.8098,England,INFERIOR OOLITE GROUP,Till,0.306
NG34,NG,19220.0,3,145.7,5.6248,140.06,26.93,12.9,18.16,1.14,10.95,40.37,16.31,13.3,0.5144,0.2451,0.6507,0.0,0.0238,0.0739,0.0536,0.1331,0.0,0.25,1.0162,0.19,0.6567,0.0042,0.011,44.0,0.0012,0.0088,4.6,143.0,12.3,599.0,10710.2,233.8,13.9747,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,150.1895,144.35,3.0941,England,KELLAWAYS FORMATION AND OXFORD CLAY FORMATION (UNDIFFERENTIATED),River Terrace Deposits (Undifferentiated),0.4505
NG4,NG,18567.0,2,137.7,5.0903,132.57,18.1,10.78,25.14,1.14,9.78,35.68,19.24,12.7,0.4006,0.19,0.8005,0.0,0.0387,0.111,0.0764,0.2034,0.0,0.24,1.0439,0.24,0.7647,0.0039,0.0103,34.9,0.0016,0.0089,4.3,132.0,16.8,668.0,10100.5,217.4,9.1068,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,146.4945,141.0,6.4198,England,TRIASSIC ROCKS (UNDIFFERENTIATED),Alluvium,0.1095
NG5,NG,38618.0,1,123.6,3.88,119.74,7.32,10.86,12.72,1.14,15.46,35.57,24.19,12.49,0.1615,0.1921,0.4466,0.0,0.0045,0.0057,0.0433,0.0909,0.0,0.25,1.0496,0.24,0.748,0.0063,0.0104,36.9,0.002,0.0089,4.2,132.0,17.7,699.0,8577.2,184.4,2.1653,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,126.0468,122.1,1.9634,England,TRIASSIC ROCKS (UNDIFFERENTIATED),Glacial Sand And Gravel,0.0308
NG6,NG,16553.0,3,142.1,4.1117,137.97,6.64,11.02,22.74,1.14,18.22,32.3,34.35,11.57,0.1329,0.1963,0.7046,0.0,0.0455,0.0573,0.0565,0.1364,0.0,0.18,0.9224,0.36,0.913,0.0081,0.0103,35.3,0.0031,0.0089,4.2,132.0,17.9,712.0,10132.5,206.5,2.1,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,147.1456,142.81,3.5618,England,none (low-plasticity bedrock),Alluvium,0.3066
NG7,NG,19443.0,8,186.3,4.3228,181.93,7.23,8.47,30.55,1.14,40.34,31.18,51.4,11.63,0.147,0.126,0.8393,0.0,0.0843,0.1373,0.0494,0.093,0.0,0.22,0.9885,0.33,0.8548,0.0175,0.0097,28.3,0.0045,0.0088,3.9,131.0,14.3,675.0,13061.8,254.0,1.9177,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,207.2635,201.98,11.2807,England,TRIASSIC ROCKS (UNDIFFERENTIATED),Alluvium,0.3602
NG8,NG,25305.0,2,138.8,3.9133,134.86,5.7,9.97,17.59,1.14,21.44,34.43,31.88,12.71,0.1011,0.1681,0.5425,0.0,0.0217,0.0363,0.0392,0.0863,0.0,0.21,0.9937,0.51,1.1135,0.0088,0.0102,33.7,0.0026,0.0091,4.1,132.0,16.9,701.0,9724.0,200.1,0.8594,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,143.629,139.53,3.5,England,TRIASSIC ROCKS (UNDIFFERENTIATED),Glacial Sand And Gravel,0.0267
NG9,NG,30691.0,3,144.0,4.698,139.3,12.17,8.74,24.26,1.14,17.82,37.16,24.97,13.04,0.2708,0.1337,0.7599,0.0,0.0164,0.1754,0.0609,0.174,0.0,0.19,0.9314,0.39,0.9659,0.0069,0.0104,35.9,0.0019,0.0088,4.0,129.0,15.3,681.0,10424.7,217.6,5.2456,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,166.7207,161.05,15.776,England,TRIASSIC ROCKS (UNDIFFERENTIATED),Alluvium,0.4227
NG90,NG,257.0,1,120.6,4.2852,116.33,12.33,8.18,21.36,1.14,7.68,32.71,21.41,11.51,0.2669,0.1176,0.6661,0.0,0.025,0.0877,0.0547,0.1268,0.0,0.21,0.9724,0.44,0.9985,0.0033,0.0102,33.7,0.0019,0.0087,4.0,129.0,13.4,668.0,8971.6,187.7,6.5866,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,131.7563,126.98,9.2404,England,none (low-plasticity bedrock),none mapped,0.2708
NN1,NN,14637.0,7,180.6,4.6449,175.97,19.54,8.69,17.49,1.14,42.38,34.8,39.77,12.17,0.3901,0.1323,0.6365,0.0,0.0055,0.0166,0.0951,0.1723,0.0,0.18,0.9167,0.57,1.1324,0.0177,0.0105,37.0,0.0033,0.0088,4.2,124.0,13.9,659.0,12442.2,253.4,8.2437,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,183.4892,178.73,1.5909,England,INFERIOR OOLITE GROUP,Alluvium,0.0117
NN10,NN,17495.0,3,146.9,5.1578,141.76,20.77,12.1,15.24,1.14,16.01,41.24,21.61,13.66,0.4084,0.2245,0.5501,0.0,0.0013,0.0073,0.0789,0.128,0.0,0.23,1.0078,0.53,1.1904,0.006,0.0111,44.8,0.0016,0.0089,4.5,136.0,13.7,640.0,10350.4,227.7,10.4091,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,149.4764,144.23,1.7381,England,LIAS GROUP,Till,0.3956
NN11,NN,17716.0,6,168.7,5.8352,162.83,26.93,12.49,14.7,1.14,21.23,47.4,24.26,14.68,0.5319,0.2346,0.5197,0.0,0.0001,0.0011,0.0713,0.126,0.0,0.28,1.1023,0.23,0.6895,0.0074,0.0119,53.6,0.0017,0.0089,4.8,115.0,16.7,691.0,11859.0,260.1,12.2091,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,170.5502,164.66,1.1191,England,LIAS GROUP,Till,0.1832
NN12,NN,11171.0,4,154.7,5.6004,149.08,20.34,10.22,13.39,1.14,17.27,52.44,17.74,16.55,0.4154,0.1748,0.4911,0.0,0.0001,0.004,0.067,0.0973,0.0,0.22,0.9827,0.4,1.0177,0.0053,0.0116,50.7,0.0011,0.0089,4.4,120.0,16.1,699.0,10861.3,242.4,10.0193,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,156.2704,150.68,1.0259,England,INFERIOR OOLITE GROUP,Till,0.5737
NN13,NN,8979.0,3,147.5,5.3224,142.16,17.92,11.52,10.82,1.14,14.98,51.13,18.72,15.94,0.38,0.2095,0.3686,0.0,0.0019,0.0022,0.034,0.0569,0.0,0.17,0.8951,0.55,1.2018,0.0048,0.0118,53.1,0.0012,0.0089,4.5,124.0,18.7,722.0,10093.7,230.9,7.8045,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,147.8567,142.61,0.2535,England,LIAS GROUP,Till,0.3979
NN14,NN,18537.0,3,148.2,5.2366,142.99,20.83,10.9,12.57,1.14,21.28,45.63,15.77,14.87,0.4149,0.1932,0.4424,0.0,0.0066,0.0092,0.0426,0.0719,0.0,0.2,0.9705,0.3,0.809,0.0073,0.0113,46.6,0.0011,0.0089,4.5,132.0,12.5,649.0,10365.1,230.3,9.72,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,148.8254,143.62,0.4021,England,INFERIOR OOLITE GROUP,Till,0.4613
NN15,NN,17144.0,3,142.4,5.1758,137.26,21.22,12.08,12.9,1.14,10.87,42.95,21.94,14.17,0.4163,0.2241,0.44,0.0,0.0011,0.0055,0.0486,0.0843,0.0,0.29,1.1434,0.24,0.7302,0.004,0.0112,46.2,0.0016,0.009,4.6,133.0,14.6,667.0,10016.5,223.5,10.0106,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,144.0428,138.83,1.1268,England,INFERIOR OOLITE GROUP,Alluvium,0.0112
NN16,NN,14379.0,4,154.8,5.0646,149.76,22.18,11.65,15.92,1.14,18.75,38.35,29.41,12.35,0.437,0.2129,0.5428,0.0,0.0001,0.0003,0.0823,0.1251,0.0,0.3,1.1706,0.49,1.0537,0.0078,0.0115,48.9,0.0025,0.0089,4.5,133.0,14.7,679.0,10985.8,234.2,10.3695,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,156.7194,151.58,1.2223,England,INFERIOR OOLITE GROUP,Till,0.0265
NN17,NN,13910.0,4,151.9,4.968,146.96,20.4,12.98,12.09,1.14,22.18,40.52,24.83,12.82,0.4181,0.247,0.4256,0.0,0.0059,0.0061,0.0383,0.0751,0.0,0.25,1.0623,0.12,0.5308,0.0089,0.0117,52.0,0.002,0.009,4.5,140.0,14.7,664.0,10386.4,229.8,9.2956,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,154.2514,149.2,1.5302,England,INFERIOR OOLITE GROUP,Till,0.7915
NN18,NN,15331.0,3,145.4,4.9293,140.52,20.29,12.12,12.13,1.14,16.98,40.48,24.23,13.16,0.4173,0.2251,0.4071,0.0,0.0016,0.0034,0.0375,0.0836,0.0,0.28,1.1433,0.36,0.8379,0.0068,0.0116,50.2,0.0019,0.0091,4.4,135.0,16.9,675.0,10070.0,222.7,9.195,0.0,0.0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,149.3244,144.25,2.6652,England,INFERIOR OOLITE GROUP,Till,0.9337
