name,area,households,group,premium,capital,el_total,el_sub,el_wx,el_fl,el_gw,el_th,el_eow,sub_score,wx_score,fl_score,gw_score,f_high,f_low,sw_high,sw_low,gw_frac,sw_depth_m,sw_sev,th_rate,eow_rate,frost_days,wind_ms,gust_rp50,rain10_days,precip_mm,tvar99_vine,tvar99_euler,uplift_pct,el_er,er_score,er_smp55,er_smp105,er_nfi55,er_nfi105,er_smp105_lo,er_smp105_hi,er_nfi105_lo,er_nfi105_hi,er_gi,cc_covered,premium_cc,el_total_cc,cc_uplift_pct,country,geol,sup_geol,sup_frac
NE15 0,NE,884.0,2,95.1,4.5500998,90.5,13.4,12.3,6.3,0.0,14.3,44.2,0.2584,0.2772,0.3835,0.0,0.0178,0.0275,0.068,0.1277,0.0,0.29,1.0787,0.0041,0.011,49.0,4.7,137.0,16.9,719.0,7548.6,168.2,5.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,99.1896,94.5,4.3322,England,none (low-plasticity bedrock),Till,0.861
NE15 6,NE,3225.0,7,131.9,4.5904002,127.3,9.3,11.1,17.8,0.0,47.8,41.2,0.1424,0.2481,0.6415,0.0,0.1138,0.1241,0.0976,0.2372,0.0,0.2,0.9034,0.0139,0.0103,31.3,4.3,148.0,14.4,707.0,10052.8,204.89999,2.9134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,144.502,139.3,9.5601,England,none (low-plasticity bedrock),Till,0.1355
NE15 7,NE,3763.0,2,100.9,4.0057998,96.9,8.8,11.6,5.2,0.0,29.7,41.7,0.1242,0.2577,0.3485,0.0,0.0,0.0,0.0728,0.1669,0.0,0.33,1.1354,0.0086,0.0104,33.8,4.3,147.0,14.6,706.0,7820.5,164.8,1.515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,102.1469,98.1,1.2502,England,none (low-plasticity bedrock),Till,0.0252
NE15 8,NE,4008.0,6,128.1,5.0805001,123.0,11.6,11.4,22.7,0.0,35.0,42.2,0.2137,0.2571,0.6934,0.0,0.1414,0.2505,0.0748,0.1762,0.0,0.31,1.117,0.0101,0.0106,37.0,4.5,144.0,13.1,709.0,10148.3,209.8,3.3068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,155.8543,149.6,21.7092,England,none (low-plasticity bedrock),Till,0.5377
NE15 9,NE,3288.0,2,100.3,4.414,95.9,11.6,12.0,7.1,0.0,22.1,43.2,0.2105,0.2701,0.4172,0.0,0.0291,0.0515,0.0639,0.1292,0.0,0.24,0.9897,0.0064,0.0108,42.8,4.5,142.0,15.1,703.0,7897.0,171.39999,3.3037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,104.6614,100.1,4.3137,England,none (low-plasticity bedrock),Till,0.5479
NE16 3,NE,1036.0,10,199.4,6.6659999,192.7,14.2,11.3,58.1,0.0,67.8,41.4,0.296,0.2549,1.0,0.0,0.4545,0.5017,0.102,0.27,0.0,0.24,0.9967,0.0196,0.0103,32.1,4.3,148.0,14.8,713.0,15275.6,305.5,7.1899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,210.1846,203.0,5.4174,England,none (low-plasticity bedrock),Alluvium,0.9763
NE16 4,NE,3033.0,1,91.2,4.0195999,87.2,9.8,12.4,3.7,0.0,19.4,41.9,0.1585,0.2778,0.2722,0.0,0.0,0.0068,0.0382,0.1092,0.0,0.23,0.9699,0.0056,0.0105,35.2,4.3,149.0,16.4,714.0,7178.0,154.89999,2.7721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,92.7354,88.7,1.6685,England,none (low-plasticity bedrock),Till,0.233
NE16 5,NE,4569.0,2,97.9,4.4593,93.4,11.0,15.6,5.3,0.0,18.1,43.4,0.2082,0.3626,0.3434,0.0,0.0098,0.015,0.0618,0.1141,0.0,0.32,1.123,0.0053,0.0108,44.1,4.7,150.0,19.2,716.0,7589.7,169.7,2.5886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,98.7015,94.2,0.8664,England,none (low-plasticity bedrock),Till,0.532
NE16 6,NE,2450.0,1,92.5,4.3737998,88.1,10.6,15.2,4.8,0.0,14.1,43.3,0.192,0.354,0.3235,0.0,0.0069,0.0077,0.0588,0.1084,0.0,0.31,1.1169,0.0041,0.0108,43.9,4.8,149.0,17.0,745.0,7218.7,162.60001,2.4683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,93.3043,88.9,0.8997,England,none (low-plasticity bedrock),Till,0.4341
NE17 7,NE,2256.0,4,108.6,4.6076002,104.0,11.8,13.4,9.2,0.0,26.5,43.1,0.2243,0.3082,0.4473,0.0,0.0528,0.0594,0.0552,0.1059,0.0,0.27,1.0443,0.0077,0.0108,42.2,4.6,145.0,16.3,749.0,8443.3,183.0,2.9573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,110.2455,105.6,1.5364,England,none (low-plasticity bedrock),Till,0.6208
NE18 0,NE,431.0,4,114.6,5.1224999,109.5,13.0,13.9,16.4,0.0,21.4,44.8,0.2608,0.3225,0.5936,0.0,0.0986,0.1155,0.0927,0.154,0.0,0.27,1.0462,0.0062,0.0112,52.8,4.9,136.0,17.8,731.0,9064.7,196.89999,4.8353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,116.3142,111.1,1.5065,England,none (low-plasticity bedrock),Till,0.9496
NE19 1,NE,449.0,7,133.9,5.132,128.8,9.9,21.6,9.3,0.0,38.5,49.6,0.1873,0.5122,0.4657,0.0,0.0523,0.0619,0.0612,0.1396,0.0,0.2,0.9056,0.0111,0.0124,81.5,4.8,141.0,27.9,1067.0,9489.9,216.39999,2.4003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,135.0508,129.9,0.8291,England,none (low-plasticity bedrock),Till,0.468
NE19 2,NE,531.0,4,111.4,4.9457998,106.4,12.1,18.1,8.4,0.0,21.7,46.1,0.2459,0.4253,0.4399,0.0,0.0436,0.0522,0.0629,0.1196,0.0,0.23,0.97,0.0063,0.0115,60.5,5.0,142.0,20.5,836.0,8437.0,191.2,3.6466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,112.6397,107.7,1.1234,England,none (low-plasticity bedrock),Till,0.8178
NE2 1,NE,3631.0,6,123.4,4.6417999,118.8,14.4,11.5,11.1,0.0,40.9,40.9,0.285,0.2563,0.4993,0.0,0.0461,0.0615,0.0858,0.2003,0.0,0.31,1.0873,0.0118,0.0102,29.4,4.3,149.0,15.2,693.0,9522.5,197.89999,5.8598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,125.7444,121.0,1.9015,England,none (low-plasticity bedrock),Till,1.0
NE2 2,NE,2688.0,7,138.9,4.6438999,134.3,14.3,11.8,10.3,0.0,56.5,41.3,0.285,0.2654,0.4855,0.0,0.0493,0.0493,0.0804,0.1776,0.0,0.25,1.0229,0.0164,0.0103,31.7,4.3,149.0,15.9,687.0,10220.5,213.60001,5.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,142.4297,137.7,2.5262,England,none (low-plasticity bedrock),Till,1.0
NE2 3,NE,2365.0,6,123.6,4.4657001,119.2,14.5,11.9,6.7,0.0,44.8,41.3,0.285,0.2668,0.4244,0.0,0.0,0.0,0.12,0.2115,0.0,0.28,1.0528,0.013,0.0103,31.6,4.3,149.0,16.2,688.0,9336.1,195.3,6.1242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,125.1577,120.7,1.2294,England,none (low-plasticity bedrock),Till,1.0
NE2 4,NE,1787.0,6,130.2,4.4113998,125.8,13.2,11.6,7.7,0.0,52.2,41.1,0.2517,0.2604,0.4402,0.0,0.0,0.0,0.124,0.2425,0.0,0.33,1.1607,0.0151,0.0103,30.6,4.3,149.0,15.9,694.0,9634.9,201.0,4.6432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,133.1555,128.7,2.2918,England,none (low-plasticity bedrock),Till,0.7983
NE20 0,NE,1437.0,4,108.7,5.0240002,103.7,12.6,15.6,12.8,0.0,17.6,45.1,0.2526,0.3656,0.5246,0.0,0.0773,0.0937,0.07,0.1203,0.0,0.25,1.0041,0.0051,0.0113,54.6,5.0,139.0,17.1,751.0,8517.9,189.7,4.6422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,110.5136,105.4,1.642,England,none (low-plasticity bedrock),Till,0.8636
NE20 2,NE,131.0,1,83.8,4.6543002,79.1,14.4,13.5,7.7,0.0,0.0,43.6,0.2956,0.311,0.5457,0.0,0.0,0.0,0.1809,0.4019,0.0,0.11,0.6945,0.0,0.0109,45.5,4.7,144.0,15.7,701.0,6590.9,158.0,11.3697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,84.2756,79.6,0.5737,England,none (low-plasticity bedrock),Till,1.0
NE20 9,NE,3687.0,5,115.5,5.3077998,110.2,13.9,13.4,20.2,0.0,19.0,43.6,0.2913,0.3103,0.6733,0.0,0.1231,0.1716,0.1119,0.2005,0.0,0.25,1.0126,0.0055,0.0109,45.7,4.7,143.0,16.3,703.0,9318.8,201.5,5.6429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,120.7771,115.2,4.5333,England,none (low-plasticity bedrock),Till,1.0
NE21 4,NE,2747.0,4,112.2,5.2073998,107.0,12.7,11.5,23.8,0.0,17.2,41.8,0.2467,0.2584,0.7078,0.0,0.176,0.2806,0.0406,0.1198,0.0,0.19,0.871,0.005,0.0104,34.6,4.4,145.0,13.5,716.0,9266.5,196.39999,3.8394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,124.118,118.4,10.5812,England,none (low-plasticity bedrock),Alluvium,0.7123
NE21 5,NE,2252.0,9,159.9,5.8800001,154.0,12.8,11.5,41.2,0.0,47.0,41.5,0.2511,0.261,0.925,0.0,0.3064,0.3677,0.107,0.2478,0.0,0.22,0.9512,0.0136,0.0104,32.6,4.4,147.0,14.1,715.0,12629.1,253.39999,5.7474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,182.4345,175.6,14.1267,England,none (low-plasticity bedrock),Alluvium,0.7229
NE21 6,NE,2969.0,2,96.5,4.5047002,92.0,10.5,12.5,10.8,0.0,15.9,42.4,0.1809,0.2827,0.4682,0.0,0.0667,0.0691,0.0499,0.097,0.0,0.33,1.14,0.0046,0.0106,38.3,4.4,146.0,16.8,728.0,7734.6,169.0,2.2405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,97.5195,93.0,1.0461,England,none (low-plasticity bedrock),Till,0.3565
NE22 5,NE,3924.0,4,112.8,4.9383001,107.8,12.6,17.1,14.0,0.0,23.5,40.7,0.2616,0.4029,0.55,0.0,0.0891,0.1008,0.0693,0.138,0.0,0.23,0.9736,0.0068,0.0102,27.8,4.8,169.0,14.8,672.0,8877.8,192.60001,4.6095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,113.9654,109.0,1.066,England,none (low-plasticity bedrock),Till,0.8581
NE22 6,NE,2708.0,2,97.0,4.8452001,92.2,12.3,17.3,10.9,0.0,9.8,41.9,0.251,0.4071,0.4861,0.0,0.047,0.0696,0.0854,0.1422,0.0,0.35,1.1859,0.0028,0.0105,35.1,4.8,167.0,14.8,675.0,7696.3,175.5,4.0286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,99.3722,94.4,2.4375,England,none (low-plasticity bedrock),Till,0.9751
NE22 7,NE,1826.0,4,109.5,5.1838002,104.3,13.0,17.0,19.3,0.0,15.1,39.8,0.2754,0.4019,0.6495,0.0,0.1241,0.1407,0.1002,0.1824,0.0,0.27,1.0503,0.0044,0.01,22.9,4.8,174.0,14.4,676.0,8870.2,193.60001,4.6021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,115.1682,109.7,5.2094,England,none (low-plasticity bedrock),Till,0.9492
NE23 0,NE,103.0,1,82.9,4.6546998,78.2,13.9,16.4,5.5,0.0,0.0,42.4,0.285,0.3848,0.3848,0.0,0.0,0.0,0.064,0.2775,0.0,0.28,1.1034,0.0,0.0106,38.3,4.8,159.0,15.0,682.0,6432.6,158.10001,6.5796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,85.6888,81.0,3.3655,England,none (low-plasticity bedrock),Till,1.0
NE23 1,NE,2136.0,3,103.7,4.8172998,98.9,12.6,16.0,10.9,0.0,16.7,42.7,0.2549,0.3745,0.5094,0.0,0.0476,0.061,0.0957,0.1961,0.0,0.24,0.9921,0.0048,0.0107,39.9,4.7,161.0,15.2,683.0,8179.8,181.2,5.3069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,105.8654,101.0,2.1168,England,none (low-plasticity bedrock),Till,0.8178
NE23 2,NE,2099.0,2,96.1,4.6992998,91.4,13.6,17.0,7.2,0.0,12.1,41.6,0.285,0.4004,0.4393,0.0,0.0,0.0,0.1249,0.2376,0.0,0.26,1.0453,0.0035,0.0104,33.2,4.9,160.0,14.6,680.0,7585.4,172.0,6.3778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,97.4587,92.7,1.4386,England,none (low-plasticity bedrock),Till,1.0
NE23 3,NE,2309.0,3,103.0,4.8371,98.2,12.3,17.1,11.7,0.0,15.5,41.6,0.2514,0.404,0.5316,0.0,0.0383,0.0683,0.1228,0.2226,0.0,0.27,1.0606,0.0045,0.0104,33.5,4.8,163.0,14.5,677.0,8151.2,181.0,5.2134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,106.6118,101.6,3.4685,England,none (low-plasticity bedrock),Till,0.7961
NE23 6,NE,5083.0,4,108.5,4.7593002,103.7,13.6,16.3,8.2,0.0,23.3,42.3,0.285,0.3826,0.4594,0.0,0.0136,0.0234,0.1139,0.2208,0.0,0.25,1.0231,0.0068,0.0106,37.5,4.8,157.0,14.8,682.0,8420.8,185.3,5.8851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,109.6192,104.8,1.0757,England,none (low-plasticity bedrock),Till,1.0
NE23 7,NE,5086.0,4,110.7,5.2045002,105.5,13.6,14.4,18.8,0.0,16.3,42.4,0.285,0.3351,0.6451,0.0,0.1056,0.1712,0.1093,0.1784,0.0,0.27,1.0595,0.0047,0.0106,38.2,4.6,154.0,14.0,683.0,8958.9,194.89999,5.2886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,116.1344,110.7,4.9015,England,none (low-plasticity bedrock),Till,1.0
NE23 8,NE,1235.0,6,131.0,4.7199001,126.2,13.8,15.3,7.6,0.0,46.6,42.9,0.285,0.3577,0.4492,0.0,0.0038,0.0076,0.1272,0.2267,0.0,0.25,1.0244,0.0135,0.0107,41.3,4.6,157.0,15.5,684.0,9613.0,206.89999,5.6271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,132.5655,127.8,1.2271,England,none (low-plasticity bedrock),Till,1.0
NE24 1,NE,1695.0,10,199.9,5.0005999,194.9,8.4,17.8,22.4,0.0,107.3,39.1,0.1297,0.4202,0.6725,0.0,0.1815,0.1907,0.0421,0.0828,0.0,0.23,0.9857,0.0311,0.0098,18.3,4.9,172.0,14.1,683.0,12943.3,280.79999,1.3888,13.2,0.3553632,0.002,0.0042256,0.0175404,0.0491097,0.0030105,0.005021,0.0220753,0.0591985,0.0,1,208.6779,203.2,4.3665,England,none (low-plasticity bedrock),Till,0.1274
NE24 2,NE,2644.0,7,138.9,5.0117998,133.9,11.2,17.9,18.2,0.0,47.0,39.5,0.2257,0.4241,0.6597,0.0,0.1106,0.1106,0.1232,0.2737,0.0,0.23,0.9795,0.0136,0.0099,20.9,4.9,168.0,14.3,680.0,10426.6,219.89999,3.6866,0.0,0.0,0.0,0.0,0.0274872,0.0727055,0.0,0.0,0.0383938,0.0858022,0.0,1,181.8687,175.0,30.9089,England,none (low-plasticity bedrock),Till,0.6405
NE24 3,NE,5263.0,3,101.8,4.6852999,97.1,9.1,18.3,14.1,0.0,16.0,39.7,0.1516,0.4313,0.5405,0.0,0.1012,0.1222,0.0432,0.0872,0.0,0.22,0.9415,0.0046,0.0099,22.0,4.9,164.0,14.1,683.0,8077.0,177.2,1.756,41.1,0.6268114,0.0040001,0.0131468,0.0140856,0.0364118,0.0034263,0.0167485,0.0153184,0.0444256,0.0,1,110.0943,105.0,8.1544,England,none (low-plasticity bedrock),Till,0.2507
NE24 4,NE,4373.0,6,122.6,4.9436998,117.7,13.0,17.7,13.6,0.0,33.2,40.4,0.2735,0.4166,0.5528,0.0,0.0592,0.0768,0.1153,0.1991,0.0,0.29,1.0926,0.0096,0.0101,26.0,4.9,166.0,14.3,676.0,9436.7,202.5,5.0165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,125.2889,120.2,2.1686,England,none (low-plasticity bedrock),Till,0.9159
NE24 5,NE,4044.0,8,145.5,5.5242,139.9,11.7,17.6,27.6,0.0,43.3,39.7,0.2425,0.4177,0.796,0.0,0.2205,0.2205,0.1026,0.2316,0.0,0.2,0.8985,0.0125,0.0099,22.3,4.9,169.0,14.3,678.0,11228.6,235.89999,2.9535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,166.2963,160.0,14.3164,England,none (low-plasticity bedrock),Till,0.6486
NE24 9,NE,230.0,1,88.3,4.7219,83.5,7.9,17.9,18.4,0.0,0.0,39.4,0.12,0.423,0.7829,0.0,0.0,0.0,0.3381,0.9299,0.0,0.23,1.0039,0.0,0.0098,20.2,4.9,168.0,14.2,681.0,7019.7,164.3,2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,222.0432,212.4,151.557,England,none (low-plasticity bedrock),none mapped,0.0
NE25 0,NE,4694.0,3,107.4,4.9888,102.4,13.3,16.5,14.4,0.0,17.2,41.1,0.2803,0.3877,0.5795,0.0,0.0661,0.1074,0.1192,0.1984,0.0,0.25,1.0193,0.005,0.0103,30.2,4.9,155.0,14.4,683.0,8579.1,188.0,5.5302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,111.2207,106.1,3.5492,England,none (low-plasticity bedrock),Till,0.9717
NE25 8,NE,3807.0,3,101.4,4.5725999,96.8,13.2,13.6,10.9,0.0,19.3,39.8,0.2655,0.314,0.5518,0.0,0.0,0.0,0.2156,0.3189,0.0,0.24,1.0149,0.0056,0.01,22.9,4.7,146.0,14.8,678.0,8164.4,174.60001,7.1501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,103.7995,99.1,2.365,England,none (low-plasticity bedrock),Till,1.0
NE25 9,NE,5038.0,3,102.3,5.052,97.3,13.1,14.9,18.0,0.0,10.5,40.7,0.2718,0.3492,0.6493,0.0,0.0844,0.1246,0.1521,0.2515,0.0,0.29,1.0678,0.003,0.0102,27.8,4.9,148.0,15.6,679.0,8366.7,183.89999,5.6506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,105.468,100.3,3.0747,England,none (low-plasticity bedrock),Till,0.9202
NE26 1,NE,1920.0,4,112.4,4.4920001,107.9,8.3,14.2,15.1,0.0,30.6,39.8,0.1163,0.3304,0.5558,0.0,0.1109,0.1109,0.0495,0.0919,0.0,0.21,0.9103,0.0089,0.0099,22.5,4.8,148.0,14.5,677.0,8828.3,184.3,1.5844,1.7,0.1268659,0.0001229,0.0005386,0.0448164,0.1046547,0.0002256,0.0006508,0.0618182,0.1198482,0.0,1,113.417,108.9,0.8797,England,none (low-plasticity bedrock),Blown Sand,0.1884
NE26 2,NE,2140.0,4,114.4,4.1262999,110.3,8.5,13.6,7.2,0.0,41.4,39.7,0.1194,0.3101,0.3751,0.0,0.0511,0.0511,0.0224,0.0382,0.0,0.27,1.046,0.012,0.0099,22.0,4.7,147.0,14.9,677.0,8626.3,181.2,-0.1951,2.8,0.164475,0.0002844,0.0009052,0.026366,0.0604226,0.0004309,0.0010627,0.0365099,0.0690374,0.0,1,114.629,110.5,0.167,England,none (low-plasticity bedrock),Blown Sand,0.0722
NE26 3,NE,2443.0,3,102.2,4.3411002,97.9,12.5,14.6,5.9,0.0,25.0,40.0,0.2444,0.338,0.4207,0.0,0.0,0.0,0.12,0.2014,0.0,0.19,0.8929,0.0072,0.01,23.6,4.8,148.0,14.7,678.0,8018.3,171.8,5.7127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,104.1076,99.7,1.8578,England,none (low-plasticity bedrock),Till,0.9603
NE26 4,NE,1896.0,2,100.5,4.5811,95.9,9.7,17.2,11.8,0.0,17.6,39.7,0.1683,0.4042,0.4939,0.0,0.0772,0.0967,0.0483,0.0816,0.0,0.29,1.0747,0.0051,0.0099,21.8,5.1,154.0,14.1,676.0,7964.0,174.5,1.5669,45.3,0.6580264,0.0041287,0.0144888,0.0058346,0.0189519,0.0048901,0.01806,0.0073363,0.0232538,0.0,1,102.8272,98.2,2.2971,England,none (low-plasticity bedrock),Till,0.3653
NE27 0,NE,6884.0,4,111.8,4.8786998,107.0,13.7,14.2,13.4,0.0,24.2,41.4,0.285,0.3309,0.5729,0.0,0.0449,0.1016,0.142,0.2215,0.0,0.26,1.0266,0.007,0.0103,32.2,4.7,149.0,15.1,679.0,8879.7,190.60001,5.9167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,116.7247,111.6,4.3768,England,none (low-plasticity bedrock),Till,1.0
NE27 9,NE,342.0,1,81.1,4.5651999,76.5,14.2,13.1,7.7,0.0,0.0,41.5,0.285,0.3004,0.4416,0.0,0.0,0.0,0.1412,0.195,0.0,0.27,1.097,0.0,0.0104,32.9,4.6,147.0,15.8,680.0,6428.9,154.5,8.1964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,82.9331,78.3,2.2516,England,none (low-plasticity bedrock),Till,1.0
NE28 0,NE,3707.0,5,116.5,4.8621001,111.6,14.5,11.4,15.4,0.0,29.2,41.1,0.2927,0.2557,0.6047,0.0,0.0887,0.0968,0.1255,0.1785,0.0,0.22,0.9266,0.0085,0.0103,30.2,4.4,146.0,14.6,680.0,9330.7,194.60001,6.3275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,120.5108,115.5,3.4723,England,none (low-plasticity bedrock),Till,0.9995
NE28 6,NE,2885.0,9,179.4,5.9171,173.5,15.3,11.3,37.2,0.0,68.6,41.1,0.3245,0.2543,0.8802,0.0,0.2794,0.3198,0.1201,0.1671,0.0,0.23,0.9751,0.0199,0.0103,30.3,4.4,147.0,13.5,681.0,13397.0,275.0,5.4007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,200.4431,193.7,11.7079,England,none (low-plasticity bedrock),Till,0.9861
NE28 7,NE,4277.0,6,130.0,4.7051001,125.3,14.6,11.8,11.6,0.0,46.0,41.3,0.2911,0.2649,0.5112,0.0,0.0565,0.0608,0.1023,0.1383,0.0,0.24,0.9828,0.0133,0.0103,31.9,4.4,147.0,14.3,681.0,9874.6,205.3,6.2419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,133.7619,128.9,2.9163,England,none (low-plasticity bedrock),Till,1.0
NE28 8,NE,4247.0,6,124.0,4.7933002,119.2,14.8,11.6,13.1,0.0,38.2,41.5,0.2983,0.2604,0.5801,0.0,0.0421,0.1096,0.1491,0.2266,0.0,0.24,0.9602,0.0111,0.0104,33.1,4.3,148.0,14.4,681.0,9654.9,200.89999,6.6818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,132.7789,127.6,7.0427,England,none (low-plasticity bedrock),Till,1.0
NE28 9,NE,6816.0,3,103.5,4.5686002,99.0,14.2,12.3,9.0,0.0,22.0,41.5,0.285,0.2775,0.4924,0.0,0.0019,0.0019,0.1762,0.2275,0.0,0.25,0.9992,0.0064,0.0104,33.0,4.4,148.0,14.9,680.0,8270.1,176.5,7.8336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,105.061,100.5,1.4792,England,none (low-plasticity bedrock),Till,1.0
NE29 0,NE,3392.0,3,105.9,4.2638998,101.6,14.8,11.8,4.2,0.0,30.5,40.3,0.285,0.2622,0.3357,0.0,0.0,0.0,0.0578,0.1841,0.0,0.19,0.8878,0.0088,0.0101,25.6,4.4,145.0,14.8,678.0,8310.6,173.7,7.0575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,107.4288,103.1,1.4521,England,none (low-plasticity bedrock),Till,1.0
NE29 1,NE,105.0,1,90.0,4.9597998,85.0,13.9,12.3,17.8,0.0,0.0,41.1,0.285,0.2799,0.7094,0.0,0.0,0.0,0.3885,0.4309,0.0,0.27,1.0862,0.0,0.0103,30.2,4.5,146.0,15.9,679.0,7331.9,169.89999,7.6034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,92.2143,87.2,2.4612,England,none (low-plasticity bedrock),Till,1.0
NE29 6,NE,3944.0,8,152.7,5.5690999,147.2,13.6,11.3,31.8,0.0,49.9,40.5,0.2742,0.2544,0.817,0.0,0.2567,0.2786,0.0717,0.154,0.0,0.21,0.9384,0.0145,0.0101,27.1,4.4,145.0,14.4,677.0,11920.0,243.2,3.8168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,162.0918,156.2,6.1208,England,none (low-plasticity bedrock),Till,0.8515
NE29 7,NE,3620.0,4,111.1,4.3333001,106.8,14.7,11.7,4.8,0.0,34.7,40.9,0.285,0.2607,0.36,0.0,0.0,0.0,0.0872,0.1494,0.0,0.22,0.9423,0.01,0.0102,29.3,4.4,145.0,15.3,679.0,8618.7,180.3,6.6508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,113.3268,108.9,1.97,England,none (low-plasticity bedrock),Till,1.0
NE29 8,NE,3285.0,3,102.0,4.4819999,97.5,14.3,12.6,7.2,0.0,22.4,40.9,0.285,0.287,0.45,0.0,0.0,0.0,0.1432,0.2126,0.0,0.22,0.9703,0.0065,0.0102,29.4,4.5,146.0,16.1,679.0,8116.4,173.7,7.3601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,103.896,99.4,1.9026,England,none (low-plasticity bedrock),Till,1.0
