x,y,value
247500,132500,5.1970887
247500,137500,5.4579167
247500,142500,5.950343
247500,147500,6.153036
247500,187500,5.23643
247500,192500,5.3481607
247500,202500,4.9119477
247500,207500,4.2941637
247500,212500,4.4014425
247500,217500,4.0542107
247500,222500,4.1026335
247500,227500,4.2854576
247500,232500,4.4549456
247500,237500,4.267279
247500,242500,4.121724
247500,247500,4.7551866
247500,252500,5.0340433
247500,257500,4.774371
247500,262500,5.055041
247500,337500,4.6348634
247500,342500,4.886901
247500,347500,5.5165796
247500,352500,5.35905
247500,357500,5.4199424
247500,362500,5.4521675
247500,367500,5.0278053
247500,372500,4.8973145
247500,377500,5.056714
247500,382500,5.1751213
247500,387500,5.404863
247500,392500,5.628596
247500,487500,6.922808
247500,492500,6.4405837
247500,502500,6.796064
247500,537500,6.1281843
247500,542500,5.5166726
247500,547500,5.40532
247500,557500,4.793979
247500,562500,4.1181135
247500,567500,3.78872
247500,572500,4.543675
247500,577500,5.225484
247500,582500,5.1335382
247500,587500,5.4557037
247500,592500,4.6120596
247500,597500,4.91086
247500,602500,4.7731395
247500,607500,4.9603176
247500,612500,5.0135922
247500,617500,4.96128
247500,622500,4.4683247
247500,627500,4.502545
247500,632500,4.5630164
247500,637500,4.135688
247500,642500,4.4428754
247500,647500,4.8454385
247500,652500,4.988375
247500,657500,4.874877
247500,662500,4.022253
247500,667500,3.532825
247500,672500,3.9892807
247500,677500,4.8353567
247500,682500,4.228439
247500,687500,3.5924885
247500,692500,4.3290815
247500,697500,3.7717996
247500,702500,4.178064
247500,707500,4.3780994
247500,712500,5.0796137
247500,717500,5.286474
247500,722500,6.129404
247500,727500,5.1451464
247500,732500,5.8889093
247500,737500,5.497512
247500,742500,6.0262
247500,747500,6.309678
247500,752500,4.4803343
247500,757500,3.9023998
247500,762500,5.3212996
247500,767500,6.0857263
247500,772500,7.176829
247500,777500,6.4677687
247500,782500,5.1102543
247500,787500,6.3952703
247500,792500,5.8188934
247500,797500,5.779679
247500,802500,7.0731764
247500,807500,6.3548126
247500,812500,4.322444
247500,817500,3.9858594
247500,822500,5.478926
247500,827500,4.6205077
247500,832500,4.318709
247500,837500,4.1778827
247500,842500,3.9349759
247500,847500,4.7790785
247500,852500,3.6946635
247500,857500,3.2020721
247500,862500,5.00198
247500,867500,6.639138
247500,872500,6.202302
247500,877500,6.2456264
247500,882500,6.561025
247500,887500,5.157085
247500,892500,5.0141783
247500,897500,4.29758
247500,902500,3.5576377
247500,907500,4.8333864
247500,912500,5.178764
247500,917500,4.6717997
247500,922500,4.384293
247500,927500,5.2203903
247500,932500,6.3746176
247500,937500,6.167842
247500,942500,5.1459975
247500,947500,6.082913
247500,952500,6.3041778
247500,957500,5.605638
247500,962500,5.835772
252500,47500,5.995601
252500,52500,4.613627
252500,57500,4.1016197
252500,62500,4.2362986
252500,67500,4.298378
252500,72500,4.3864865
252500,77500,4.7223597
252500,82500,4.8209605
252500,87500,4.6884756
252500,92500,4.681956
252500,97500,4.7001204
252500,102500,4.3039603
252500,107500,4.1858644
252500,112500,4.1531477
252500,117500,4.2835126
252500,122500,4.7575035
252500,127500,4.857142
252500,132500,4.635627
252500,137500,4.820494
252500,142500,5.678094
252500,147500,6.077805
252500,187500,5.227084
252500,192500,4.82544
252500,197500,5.353806
252500,202500,4.727258
252500,207500,4.424411
252500,212500,4.118389
252500,217500,3.849527
252500,222500,3.951622
252500,227500,4.3523617
252500,232500,4.222376
252500,237500,4.7661934
252500,242500,4.036931
252500,247500,4.1743293
252500,252500,4.6348333
252500,257500,4.39474
252500,262500,4.7434053
252500,267500,5.36444
252500,337500,5.3427715
252500,342500,4.9113784
252500,347500,5.813424
252500,352500,5.731865
252500,357500,5.4143214
252500,362500,5.0971336
252500,367500,4.6742935
252500,372500,4.843068
252500,377500,5.019886
252500,382500,5.4220524
252500,552500,5.7511225
252500,557500,5.140163
252500,562500,5.2995925
252500,567500,5.2970743
252500,572500,4.3749285
252500,577500,4.478958
252500,582500,5.1775117
252500,587500,5.247439
252500,592500,5.085679
252500,597500,4.3541393
252500,602500,4.6387396
252500,607500,4.9053063
252500,612500,5.063911
252500,617500,5.0405326
252500,622500,4.4348745
252500,627500,4.4542627
252500,632500,4.570458
252500,637500,4.3383913
252500,642500,4.3225703
252500,647500,5.1316004
252500,652500,5.1614494
252500,657500,4.5108905
252500,662500,3.837278
252500,667500,3.4656937
252500,672500,4.002243
252500,677500,4.5375543
252500,682500,4.0863066
252500,687500,3.872411
252500,692500,3.7816339
252500,697500,3.2364056
252500,702500,3.6763198
252500,707500,4.1239843
252500,712500,5.342021
252500,717500,4.6848826
252500,722500,5.189231
252500,727500,4.623023
252500,732500,5.2235804
252500,737500,5.2662864
252500,742500,5.672454
252500,747500,6.3445864
252500,752500,5.182138
252500,757500,3.8609283
252500,762500,4.35657
252500,767500,5.5206017
252500,772500,6.9006586
252500,777500,6.6510687
252500,782500,5.9645247
252500,787500,4.5100274
252500,792500,4.995562
252500,797500,5.373887
252500,802500,6.678398
252500,807500,6.3191986
252500,812500,5.394988
252500,817500,4.2775507
252500,822500,3.682457
252500,827500,3.630506
252500,832500,3.9121075
252500,837500,3.8449109
252500,842500,3.349954
252500,847500,3.8603446
252500,852500,3.223367
252500,857500,3.5730984
252500,862500,4.9659586
252500,867500,6.360838
252500,872500,5.7592254
252500,877500,5.2059417
252500,882500,6.3414946
252500,887500,5.576812
252500,892500,4.466119
252500,897500,3.8705297
252500,902500,4.094681
252500,907500,5.0787463
252500,912500,4.324945
252500,917500,3.7777836
252500,922500,3.9920344
252500,927500,5.29412
252500,932500,5.549759
252500,937500,4.9638996
252500,942500,5.2875524
252500,947500,6.2917337
252500,952500,6.694934
252500,957500,6.014201
252500,962500,6.230867
252500,967500,7.1060266
257500,47500,5.560931
257500,52500,4.568889
257500,57500,4.4510756
257500,62500,5.1058397
257500,67500,5.0572896
257500,72500,5.4870396
257500,77500,5.9746346
257500,82500,6.1564827
257500,87500,6.382451
257500,92500,5.4225383
257500,97500,4.634736
257500,102500,4.227219
257500,107500,4.099042
257500,112500,4.234083
257500,117500,4.5943727
257500,122500,4.6193643
257500,127500,4.369057
257500,132500,4.2602825
257500,137500,4.6943827
257500,142500,5.4976788
257500,147500,5.8884726
257500,187500,5.409816
257500,192500,4.6666574
257500,197500,4.487514
257500,202500,4.214313
257500,207500,4.2162514
257500,212500,4.322122
257500,217500,4.0071154
257500,222500,3.540091
257500,227500,4.121518
257500,232500,3.9761283
257500,237500,4.5343885
257500,242500,4.5889287
257500,247500,3.966214
257500,252500,4.2336745
257500,257500,4.2503757
257500,262500,4.85558
257500,267500,4.8999395
257500,272500,5.2484756
257500,277500,5.5887327
257500,282500,5.302274
257500,297500,5.9387045
257500,302500,5.798115
257500,307500,6.090831
257500,322500,5.8959684
257500,327500,5.6936607
257500,332500,5.696194
257500,337500,5.0484886
257500,342500,5.1382723
257500,347500,5.389127
257500,352500,5.801428
257500,357500,5.9899616
257500,362500,5.561216
257500,367500,5.090798
257500,372500,4.915614
257500,377500,5.342158
257500,382500,6.1600466
257500,552500,5.313193
257500,557500,4.878527
257500,562500,4.4770045
257500,567500,4.2563295
257500,572500,4.1115313
257500,577500,4.390105
257500,582500,4.5346937
257500,587500,4.104475
257500,592500,4.5114985
257500,597500,4.550905
257500,602500,4.857475
257500,607500,5.7115326
257500,612500,5.263515
257500,617500,5.0515985
257500,622500,4.450741
257500,627500,4.7644663
257500,632500,5.266157
257500,637500,4.7031984
257500,642500,4.6953845
257500,647500,5.3448396
257500,652500,5.02724
257500,657500,4.1518145
257500,662500,3.5868218
257500,667500,3.4669735
257500,672500,3.6689637
257500,677500,4.051654
257500,682500,5.088569
257500,687500,4.44658
257500,692500,3.7753615
257500,697500,2.9939027
257500,702500,3.5774875
257500,707500,4.4819345
257500,712500,4.6925416
257500,717500,3.5949483
257500,722500,4.8822412
257500,727500,4.8765464
257500,732500,3.7957287
257500,737500,5.8402
257500,742500,5.287862
257500,747500,5.2309847
257500,752500,4.4855137
257500,757500,3.7042155
257500,762500,5.0221376
257500,767500,5.9186187
257500,772500,5.650296
257500,777500,5.0556946
257500,782500,5.6404905
257500,787500,4.1838465
257500,792500,3.599731
257500,797500,5.6652184
257500,802500,6.8035455
257500,807500,6.5711756
257500,812500,6.510138
257500,817500,5.3186927
257500,822500,4.224577
257500,827500,3.9776866
257500,832500,4.0856237
257500,837500,4.5764127
257500,842500,3.7936978
257500,847500,3.3242595
257500,852500,3.3209374
257500,857500,3.5711944
257500,862500,4.1493444
257500,867500,4.2327623
257500,872500,4.4921064
257500,877500,4.2926965
257500,882500,5.805581
257500,887500,5.0764136
257500,892500,3.616547
257500,897500,3.598528
257500,902500,3.8190842
257500,907500,3.807499
257500,912500,3.427813
257500,917500,3.8084073
257500,922500,4.8694544
257500,927500,5.98423
257500,932500,5.248606
257500,937500,4.4089274
257500,942500,4.903781
257500,947500,5.630745
257500,952500,5.4655876
257500,957500,5.382788
257500,962500,6.139019
262500,47500,5.4338903
262500,52500,4.6921673
262500,57500,4.8058357
262500,62500,5.67377
262500,67500,6.1938086
262500,72500,6.015135
262500,77500,6.216937
262500,82500,6.71763
262500,87500,6.8864393
262500,92500,5.9759784
262500,97500,4.7969446
262500,102500,4.49059
262500,107500,4.421672
262500,112500,4.528947
262500,117500,4.553151
262500,122500,4.2536364
262500,127500,4.266345
262500,132500,4.341668
262500,137500,4.5721345
262500,142500,5.3237143
262500,147500,5.8327894
262500,187500,5.503246
262500,192500,4.676819
262500,197500,4.156547
262500,202500,3.9841805
262500,207500,3.835605
262500,212500,3.7940707
262500,217500,3.738126
262500,222500,3.5180397
262500,227500,4.0360746
262500,232500,4.0252075
262500,237500,4.105504
262500,242500,4.587768
262500,247500,4.173349
262500,252500,3.963945
262500,257500,3.9779122
262500,262500,4.6610007
262500,267500,5.1234937
262500,272500,4.7326307
262500,277500,4.4871125
262500,282500,4.569825
262500,287500,4.9966683
262500,292500,5.2285933
262500,297500,5.4517655
262500,302500,5.056488
262500,307500,5.488128
262500,312500,5.8478417
262500,317500,5.5074115
262500,322500,5.782987
262500,327500,5.392507
262500,332500,5.3885136
262500,337500,4.502871
262500,342500,4.227728
262500,347500,4.7741766
262500,352500,6.207139
262500,357500,6.7317305
262500,362500,6.481719
262500,367500,5.6182547
262500,372500,5.501169
262500,377500,5.4411364
262500,382500,6.12429
262500,547500,5.5173125
262500,552500,4.8653955
262500,557500,4.378264
262500,562500,4.232404
262500,567500,4.054076
262500,572500,3.8860664
262500,577500,4.0403075
262500,582500,3.800314
262500,587500,3.9093266
262500,592500,4.0388517
262500,597500,5.5473585
262500,602500,5.8215995
262500,607500,5.766789
262500,612500,4.950165
262500,617500,4.8673067
262500,622500,4.7083964
262500,627500,4.8856716
262500,632500,5.491097
262500,637500,5.0269237
262500,642500,4.9954004
262500,647500,5.1890616
262500,652500,4.718712
262500,657500,4.524373
262500,662500,3.6858158
262500,667500,3.6951458
262500,672500,3.6297677
262500,677500,4.309045
262500,682500,5.608707
262500,687500,4.74067
262500,692500,4.230743
262500,697500,3.4030654
262500,702500,3.3265328
262500,707500,3.7453797
262500,712500,5.1847
262500,717500,5.613749
262500,722500,4.344913
262500,727500,5.130103
262500,732500,4.141498
262500,737500,5.7086706
262500,742500,6.235289
262500,747500,4.938653
262500,752500,5.061258
262500,757500,3.5818944
262500,762500,4.6150894
262500,767500,5.834431
262500,772500,6.4737215
262500,777500,5.8790483
262500,782500,5.626202
262500,787500,4.9639826
262500,792500,4.009765
262500,797500,5.8558817
262500,802500,7.375122
262500,807500,7.4005904
262500,812500,7.0332556
262500,817500,6.754903
262500,822500,5.450513
262500,827500,4.783961
262500,832500,4.198835
262500,837500,4.035036
262500,842500,4.1342263
262500,847500,3.5372658
262500,852500,3.6448376
262500,857500,3.6150482
262500,862500,3.8011613
262500,867500,3.9836528
262500,872500,3.865953
262500,877500,5.232245
262500,882500,6.0153584
262500,887500,3.9513943
262500,892500,3.5940118
262500,897500,4.217619
262500,902500,4.183
262500,907500,3.9835944
262500,912500,4.050317
262500,917500,4.5578504
262500,922500,5.624071
262500,927500,6.3316755
262500,932500,6.0095882
262500,937500,4.6149135
262500,942500,4.9027896
262500,947500,5.733301
262500,952500,5.385951
262500,957500,5.279242
262500,962500,5.9991755
267500,37500,6.768636
267500,42500,6.075582
267500,47500,5.2245483
267500,52500,4.700589
267500,57500,5.17719
267500,62500,5.9371896
267500,67500,6.3134513
267500,72500,5.7018175
267500,77500,5.4402504
267500,82500,5.7745943
267500,87500,5.7825165
267500,92500,5.5424204
267500,97500,4.8408003
267500,102500,4.661762
267500,107500,4.407343
267500,112500,4.133705
267500,117500,4.156492
267500,122500,4.243469
267500,127500,4.229941
267500,132500,4.615464
267500,137500,4.984187
267500,142500,5.662798
267500,147500,6.0293927
267500,192500,4.6768885
267500,197500,4.1736565
267500,202500,4.370616
267500,207500,4.7467055
267500,212500,4.040034
267500,217500,4.3327417
267500,222500,3.7996826
267500,227500,3.665989
267500,232500,3.948527
267500,237500,3.8989644
267500,242500,3.834792
267500,247500,4.563487
267500,252500,4.6312075
267500,257500,4.1680946
267500,262500,4.2701592
267500,267500,4.7214155
267500,272500,4.2522016
267500,277500,4.179138
267500,282500,4.306713
267500,287500,4.5412636
267500,292500,4.3411703
267500,297500,4.7600236
267500,302500,5.402441
267500,307500,5.072875
267500,312500,5.760545
267500,317500,4.8125067
267500,322500,5.8276663
267500,327500,5.818162
267500,332500,5.9002314
267500,337500,5.027374
267500,342500,4.858056
267500,347500,5.9909062
267500,352500,5.715931
267500,357500,6.841531
267500,362500,7.114966
267500,367500,7.2918105
267500,372500,6.218922
267500,547500,5.511072
267500,552500,4.9448195
267500,557500,4.9706163
267500,562500,4.5437555
267500,567500,3.9244506
267500,572500,3.7553482
267500,577500,3.673883
267500,582500,3.9883122
267500,587500,4.085824
267500,592500,4.3318453
267500,597500,4.661596
267500,602500,5.965734
267500,607500,6.075685
267500,612500,5.100995
267500,617500,5.1550884
267500,622500,5.3099723
267500,627500,4.8238506
267500,632500,5.394458
267500,637500,5.280476
267500,642500,5.107276
267500,647500,5.346882
267500,652500,5.024263
267500,657500,4.423676
267500,662500,3.8570907
267500,667500,3.957454
267500,672500,3.6329918
267500,677500,4.545041
267500,682500,5.121643
267500,687500,5.247795
267500,692500,4.9421887
267500,697500,3.702605
267500,702500,3.170494
267500,707500,3.499825
267500,712500,5.1787777
267500,717500,6.1617727
267500,722500,4.779904
267500,727500,5.147701
267500,732500,4.826993
267500,737500,4.5503807
267500,742500,6.45263
267500,747500,5.70947
267500,752500,6.504958
267500,757500,4.509658
267500,762500,4.783184
267500,767500,4.9996667
267500,772500,5.64547
267500,777500,6.7933664
267500,782500,5.8267794
267500,787500,4.4773464
267500,792500,3.9989643
267500,797500,4.7411575
267500,802500,6.6259413
267500,807500,7.367923
267500,812500,6.6690574
267500,817500,7.126467
267500,822500,6.8442907
267500,827500,4.95093
267500,832500,4.326234
267500,837500,4.0673966
267500,842500,3.8620777
267500,847500,3.628757
267500,852500,3.6413321
267500,857500,3.9499745
267500,862500,3.9439988
267500,867500,3.7353923
267500,872500,3.7419822
267500,877500,4.9158435
267500,882500,5.3262715
267500,887500,3.7866626
267500,892500,4.1138816
267500,897500,4.663207
267500,902500,4.558495
267500,907500,4.3347807
267500,912500,4.6459527
267500,917500,5.058462
267500,922500,5.97224
267500,927500,6.4202194
267500,932500,5.337722
267500,937500,4.1159997
267500,942500,4.3191156
267500,947500,5.101677
267500,952500,4.954709
267500,957500,5.0068884
267500,962500,5.88927
272500,37500,6.2387795
272500,42500,5.3688903
272500,47500,4.925736
272500,52500,4.702004
272500,57500,4.888699
272500,62500,5.1803274
272500,67500,4.9028296
272500,72500,4.8840113
272500,77500,5.448998
272500,82500,5.28371
272500,87500,4.7488794
272500,92500,4.7994957
272500,97500,4.55643
272500,102500,4.5627794
272500,107500,4.270281
272500,112500,4.146487
272500,117500,4.356761
272500,122500,4.236341
272500,127500,4.1754484
272500,132500,4.606589
272500,137500,5.543631
272500,142500,6.1771684
272500,147500,5.833337
272500,192500,4.335475
272500,197500,3.8770065
272500,202500,3.9257019
272500,207500,4.464534
272500,212500,4.518346
272500,217500,5.3204694
272500,222500,4.1977525
272500,227500,3.4323444
272500,232500,3.757773
272500,237500,4.198474
272500,242500,4.6604123
272500,247500,4.82365
272500,252500,5.1513586
272500,257500,5.0158057
272500,262500,4.4994516
272500,267500,4.352746
272500,272500,4.4775553
272500,277500,4.5245852
272500,282500,4.748058
272500,287500,5.085484
272500,292500,5.1301093
272500,297500,4.2708673
272500,302500,4.5940046
272500,307500,4.9174604
272500,312500,5.945426
272500,317500,4.5025625
272500,322500,4.3204827
272500,327500,4.258331
272500,332500,4.900528
272500,337500,4.8846183
272500,342500,5.0168147
272500,347500,5.610757
272500,352500,5.453955
272500,357500,5.577503
272500,362500,7.106991
272500,367500,7.9956245
272500,372500,7.2356653
272500,377500,6.4034758
272500,547500,5.351493
272500,552500,4.814813
272500,557500,4.4787765
272500,562500,4.1933007
272500,567500,4.02032
272500,572500,3.9375858
272500,577500,3.9972157
272500,582500,4.378989
272500,587500,4.4603276
272500,592500,4.7662516
272500,597500,4.8999243
272500,602500,5.9067054
272500,607500,5.766489
272500,612500,4.7073736
272500,617500,5.0912066
272500,622500,5.7144065
272500,627500,5.1233587
272500,632500,5.509694
272500,637500,5.6938286
272500,642500,5.058258
272500,647500,5.0831294
272500,652500,4.6181417
272500,657500,3.8087182
272500,662500,3.764462
272500,667500,3.9931095
272500,672500,3.8189692
272500,677500,4.287106
272500,682500,4.8747926
272500,687500,5.679523
272500,692500,5.2444525
272500,697500,3.7300816
272500,702500,3.4325187
272500,707500,4.405326
272500,712500,5.3262854
272500,717500,5.1126094
272500,722500,4.441516
272500,727500,5.2598753
272500,732500,5.883841
272500,737500,4.6046863
272500,742500,4.157923
272500,747500,5.381605
272500,752500,6.625888
272500,757500,4.4793444
272500,762500,4.4131756
272500,767500,4.3752003
272500,772500,4.7443953
272500,777500,6.1738105
272500,782500,6.8687577
272500,787500,6.048347
272500,792500,4.629649
272500,797500,3.8955626
272500,802500,5.4915085
272500,807500,7.273059
272500,812500,7.0336432
272500,817500,6.3564363
272500,822500,6.4594445
272500,827500,6.067408
272500,832500,4.919665
272500,837500,4.0841875
272500,842500,4.232652
272500,847500,4.1323323
272500,857500,4.108101
272500,862500,4.2806067
272500,867500,4.368422
272500,872500,3.7344775
272500,877500,4.1826468
272500,882500,4.1033335
272500,887500,3.646392
272500,892500,4.1430154
272500,897500,4.633263
272500,902500,3.9919384
272500,907500,4.2677126
272500,912500,4.684921
272500,917500,4.962696
272500,922500,5.952395
272500,927500,6.4239664
272500,932500,4.952996
272500,937500,4.129752
272500,942500,4.5366216
272500,947500,4.905826
272500,952500,5.1667943
272500,957500,5.1326394
272500,962500,5.8509703
277500,37500,5.805521
277500,42500,5.263144
277500,47500,5.1219816
277500,52500,4.891757
277500,57500,4.6856117
277500,62500,4.366837
277500,67500,4.3071795
277500,72500,5.0069165
277500,77500,5.1772585
277500,82500,4.64598
277500,87500,4.5685015
277500,92500,4.527166
277500,97500,4.3631325
277500,102500,4.364075
277500,107500,4.332985
277500,112500,4.4125767
277500,117500,4.500991
277500,122500,4.298752
277500,127500,4.244133
277500,132500,5.0734468
277500,137500,5.8868723
277500,142500,6.293027
277500,147500,5.859752
277500,182500,5.8141522
277500,187500,4.6234846
277500,192500,4.0834985
277500,197500,3.7826982
277500,202500,3.8889003
277500,207500,3.8451946
277500,212500,4.338978
277500,217500,5.8310804
277500,222500,4.9324427
277500,227500,3.9518924
277500,232500,3.386982
277500,237500,3.428677
277500,242500,3.859359
277500,247500,4.3073926
277500,252500,4.8353868
277500,257500,5.142472
277500,262500,5.1207986
277500,267500,5.288828
277500,272500,4.9111643
277500,277500,4.6758533
277500,282500,5.372706
277500,287500,5.846343
277500,292500,5.673554
277500,297500,4.489846
277500,302500,4.0866356
277500,307500,4.274937
277500,312500,5.0499086
277500,317500,4.466819
277500,322500,4.2365937
277500,327500,4.6673574
277500,332500,5.3066797
277500,337500,5.799954
277500,342500,6.2827597
277500,347500,5.705851
277500,352500,4.469383
277500,357500,4.271437
277500,362500,5.1838174
277500,367500,5.248794
277500,372500,5.515203
277500,377500,5.710914
277500,382500,6.3521338
277500,547500,5.6230445
277500,552500,5.1519074
277500,557500,4.582751
277500,562500,4.321636
277500,567500,4.3216352
277500,572500,4.2499657
277500,577500,3.9956565
277500,582500,4.339431
277500,587500,4.336705
277500,592500,4.47831
277500,597500,5.023989
277500,602500,5.5354724
277500,607500,4.6157427
277500,612500,4.5186486
277500,617500,5.717226
277500,622500,5.8994265
277500,627500,5.689676
277500,632500,5.586503
277500,637500,5.7249928
277500,642500,5.1293993
277500,647500,4.514523
277500,652500,3.9162834
277500,657500,3.7121887
277500,662500,4.013768
277500,667500,4.4121
277500,672500,4.232993
277500,677500,4.198235
277500,682500,4.9859304
277500,687500,5.0246334
277500,692500,4.2389374
277500,697500,3.564326
277500,702500,3.661656
277500,707500,4.5788245
277500,712500,5.4149885
277500,717500,4.2526503
277500,722500,3.6100755
277500,727500,5.2925367
277500,732500,6.2367334
277500,737500,6.3045683
277500,742500,4.2951207
277500,747500,3.6994553
277500,752500,5.127778
277500,757500,3.561175
277500,762500,3.3782444
277500,767500,3.7991576
277500,772500,4.101059
277500,777500,5.469753
277500,782500,6.4219575
277500,787500,6.1108274
277500,792500,5.0913057
277500,797500,3.9307544
277500,802500,4.5195503
277500,807500,6.218165
277500,812500,6.6358614
277500,817500,6.514247
277500,822500,5.537272
277500,827500,5.772294
277500,832500,5.5185723
277500,837500,4.8166394
277500,842500,4.9531984
277500,847500,4.018577
277500,852500,4.328041
277500,857500,4.752834
277500,862500,4.7831345
277500,867500,4.9604626
277500,872500,4.15764
277500,877500,4.138338
277500,882500,4.381179
277500,887500,3.9504967
277500,892500,3.9452603
277500,897500,4.0827107
277500,902500,4.239888
277500,907500,4.4913454
277500,912500,4.448086
277500,917500,4.3611526
277500,922500,4.965205
277500,927500,5.4354315
277500,932500,4.8021054
277500,937500,4.2688813
277500,942500,5.2972393
277500,947500,5.5457344
277500,952500,5.120393
277500,957500,5.283989
277500,962500,6.020752
282500,37500,5.8241944
282500,42500,5.288877
282500,47500,5.2367845
282500,52500,5.046993
282500,57500,4.5528765
282500,62500,4.230789
282500,67500,4.316687
282500,72500,4.2389097
282500,77500,4.0438647
282500,82500,4.5643272
282500,87500,4.5248322
282500,92500,4.2056904
282500,97500,4.119844
282500,102500,4.17744
282500,107500,4.35936
282500,112500,4.4661965
282500,117500,4.532365
282500,122500,4.506607
282500,127500,4.555845
282500,132500,5.4112625
282500,137500,5.554423
282500,142500,6.0386076
282500,147500,6.172395
282500,177500,5.9171386
282500,182500,4.782099
282500,187500,4.3823867
282500,192500,4.242267
282500,197500,4.069957
282500,202500,3.8738022
282500,207500,4.1543565
282500,212500,4.2187138
282500,217500,6.0255213
282500,222500,6.244234
282500,227500,4.9269047
282500,232500,4.091549
282500,237500,3.4192944
282500,242500,3.9042459
282500,247500,4.495593
282500,252500,4.473774
282500,257500,5.018742
282500,262500,5.665118
282500,267500,6.218074
282500,272500,6.207449
282500,277500,5.5852656
282500,282500,5.6673512
282500,287500,5.8544006
282500,292500,5.9201636
282500,297500,4.6399693
282500,302500,3.9216056
282500,307500,4.008239
282500,312500,4.7434835
282500,317500,5.162848
282500,322500,4.9941397
282500,327500,5.531516
282500,332500,6.0538626
282500,337500,6.23174
282500,342500,6.173183
282500,347500,5.671274
282500,352500,4.2995915
282500,357500,4.0293603
282500,362500,4.110513
282500,367500,4.4586787
282500,372500,4.6794047
282500,377500,4.919135
282500,382500,5.693185
282500,547500,5.3993864
282500,552500,4.991206
282500,557500,4.4110746
282500,562500,4.194787
282500,567500,4.3347845
282500,572500,4.585056
282500,577500,4.4869485
282500,582500,4.6706214
282500,587500,4.2036467
282500,592500,4.0499806
282500,597500,4.272004
282500,602500,4.7195673
282500,607500,4.136634
282500,612500,4.635916
282500,617500,5.2924905
282500,622500,5.4227614
282500,627500,5.120763
282500,632500,5.122946
282500,637500,5.0800834
282500,642500,4.8057075
282500,647500,4.1394567
282500,652500,4.069461
282500,657500,4.153455
282500,662500,4.701364
282500,667500,4.964256
282500,672500,4.811241
282500,677500,4.2237616
282500,682500,4.041633
282500,687500,4.036799
282500,692500,3.577969
282500,697500,3.8500047
282500,702500,4.1531706
282500,707500,4.2407694
282500,712500,4.692022
282500,717500,3.9502296
282500,722500,3.8753936
282500,727500,5.800023
282500,732500,6.1332235
282500,737500,6.2904305
282500,742500,5.1221375
282500,747500,3.654342
282500,752500,4.9884987
282500,757500,3.9267895
282500,762500,3.2270045
282500,767500,3.631144
282500,772500,4.545996
282500,777500,5.787692
282500,782500,6.659037
282500,787500,6.226075
282500,792500,5.452071
282500,797500,3.8334758
282500,802500,3.5711036
282500,807500,4.9050646
282500,812500,6.0901785
282500,817500,6.091346
282500,822500,5.7311463
282500,827500,4.8016753
282500,832500,4.55057
282500,837500,5.842893
282500,842500,6.2407217
282500,847500,4.3364816
282500,852500,4.0163527
282500,857500,4.3606825
282500,872500,4.47273
282500,877500,4.134961
282500,882500,4.236033
282500,892500,3.9559078
282500,897500,3.9071743
282500,902500,4.8920703
282500,907500,4.713047
282500,912500,4.174937
282500,917500,4.9059544
282500,922500,5.07714
282500,927500,4.9231453
282500,932500,4.522335
282500,937500,4.9948287
282500,942500,5.720883
282500,947500,5.60696
282500,952500,5.1793466
282500,957500,5.108474
282500,962500,5.398587
282500,967500,6.6372232
287500,47500,5.746549
287500,52500,5.115507
287500,57500,4.673108
287500,62500,4.546954
287500,67500,4.349173
287500,72500,3.7798908
287500,77500,3.6523747
287500,82500,3.9371808
287500,87500,4.1537676
287500,92500,4.2295837
287500,97500,3.959041
287500,102500,4.036902
287500,107500,4.383698
287500,112500,4.513835
287500,117500,4.67807
287500,122500,4.734938
287500,127500,4.6996284
287500,132500,5.1262712
287500,137500,5.4273953
287500,142500,5.8359528
287500,147500,6.0899315
287500,177500,5.0773907
287500,182500,4.5502653
287500,187500,4.5303946
287500,192500,4.524191
287500,197500,4.724521
287500,202500,4.2435517
287500,207500,4.0798845
287500,212500,4.5564346
287500,217500,5.8377047
287500,222500,5.5946536
287500,227500,4.79109
287500,232500,4.918996
287500,237500,4.6757426
287500,242500,4.396988
287500,247500,4.72068
287500,252500,4.7306232
287500,257500,5.968942
287500,262500,5.9767413
287500,267500,6.004174
287500,272500,6.177281
287500,277500,5.600809
287500,282500,5.0436654
287500,287500,4.93517
287500,292500,5.3488445
287500,297500,5.0478168
287500,302500,4.1308107
287500,307500,3.9309304
287500,312500,3.9574966
287500,317500,5.057654
287500,322500,6.1844773
287500,327500,5.0901623
287500,332500,4.88583
287500,337500,5.5652475
287500,342500,5.938536
287500,347500,5.666212
287500,352500,4.690558
287500,357500,5.5174394
287500,362500,5.1646953
287500,367500,5.065089
287500,372500,5.4292817
287500,377500,5.181945
287500,552500,4.5246296
287500,557500,4.3860946
287500,562500,4.0224104
287500,567500,4.3402824
287500,572500,4.608186
287500,577500,4.55523
287500,582500,4.093028
287500,587500,4.04223
287500,592500,3.5022228
287500,597500,3.2974117
287500,602500,3.6682572
287500,607500,4.6746655
287500,612500,5.6039124
287500,617500,5.444461
287500,622500,5.04654
287500,627500,5.082286
287500,632500,4.733695
287500,637500,4.6740413
287500,642500,4.483751
287500,647500,4.425038
287500,652500,4.475151
287500,657500,4.531975
287500,662500,5.08825
287500,667500,5.121351
287500,672500,5.028771
287500,677500,4.487129
287500,682500,3.868979
287500,687500,3.74295
287500,692500,3.3852627
287500,697500,4.6960387
287500,702500,5.668523
